dataset_path	index_0	index_1	value
CoefLeg_22.5eV	7	3	0.060443499999999997
CoefLeg_22.5eV	7	4	0.074075600000000005
CoefLeg_22.5eV	7	5	0.0031897100000000001
CoefLeg_22.5eV	7	6	0.0048931199999999999
CoefLeg_22.5eV	7	7	0.00042462199999999999
CoefLeg_22.5eV	7	8	0.00037939199999999999
CoefLeg_22.5eV	7	9	-0.00032519899999999997
CoefLeg_22.5eV	7	10	0.0041680199999999997
CoefLeg_22.5eV	8	0	8
CoefLeg_22.5eV	8	1	-0.016053700000000001
CoefLeg_22.5eV	8	2	0.015605600000000001
CoefLeg_22.5eV	8	3	0.0469995
CoefLeg_22.5eV	8	4	0.078897999999999996
CoefLeg_22.5eV	8	5	0.0031397399999999998
CoefLeg_22.5eV	8	6	0.0045929100000000004
CoefLeg_22.5eV	8	7	-0.00050113899999999995
CoefLeg_22.5eV	8	8	0.000312854
CoefLeg_22.5eV	8	9	-0.0029964100000000001
CoefLeg_22.5eV	8	10	0.0039122999999999996
CoefLeg_23.25eV	0	0	0
CoefLeg_23.25eV	0	1	1.0000100000000001
CoefLeg_23.25eV	0	2	0.0028479
CoefLeg_23.25eV	0	3	1.0679700000000001
CoefLeg_23.25eV	0	4	0.0141067
CoefLeg_23.25eV	0	5	0
CoefLeg_23.25eV	0	6	0
CoefLeg_23.25eV	0	7	0
CoefLeg_23.25eV	0	8	0
CoefLeg_23.25eV	0	9	-0
CoefLeg_23.25eV	0	10	-0
CoefLeg_23.25eV	1	0	1
CoefLeg_23.25eV	1	1	0.058699899999999999
CoefLeg_23.25eV	1	2	0.0049327399999999997
CoefLeg_23.25eV	1	3	-0.181035
CoefLeg_23.25eV	1	4	0.0244336
CoefLeg_23.25eV	1	5	-0.050144399999999999
CoefLeg_23.25eV	1	6	0.0098431500000000002
CoefLeg_23.25eV	1	7	0
CoefLeg_23.25eV	1	8	0
CoefLeg_23.25eV	1	9	0.90684699999999996
CoefLeg_23.25eV	1	10	-0.0064539799999999998
CoefLeg_23.25eV	2	0	2
CoefLeg_23.25eV	2	1	0.188358
CoefLeg_23.25eV	2	2	0.0063683400000000001
CoefLeg_23.25eV	2	3	0.11087900000000001
CoefLeg_23.25eV	2	4	0.031544700000000002
CoefLeg_23.25eV	2	5	0.032012699999999998
CoefLeg_23.25eV	2	6	0.0073365399999999999
CoefLeg_23.25eV	2	7	0.042119799999999999
CoefLeg_23.25eV	2	8	0.0017996799999999999
CoefLeg_23.25eV	2	9	-0.083432099999999995
CoefLeg_23.25eV	2	10	-0.00481044
CoefLeg_23.25eV	3	0	3
CoefLeg_23.25eV	3	1	-0.013611699999999999
CoefLeg_23.25eV	3	2	0.0075356299999999998
CoefLeg_23.25eV	3	3	-0.41591099999999998
CoefLeg_23.25eV	3	4	0.037326699999999997
CoefLeg_23.25eV	3	5	-0.072155300000000006
CoefLeg_23.25eV	3	6	0.0061379800000000003
CoefLeg_23.25eV	3	7	0.00299811
CoefLeg_23.25eV	3	8	0.00095230200000000003
CoefLeg_23.25eV	3	9	0.109559
CoefLeg_23.25eV	3	10	-0.0040245599999999999
CoefLeg_23.25eV	4	0	4
CoefLeg_23.25eV	4	1	0.38439800000000002
CoefLeg_23.25eV	4	2	0.0085456600000000001
CoefLeg_23.25eV	4	3	1.6941200000000001
CoefLeg_23.25eV	4	4	0.042329699999999998
CoefLeg_23.25eV	4	5	0.230625
CoefLeg_23.25eV	4	6	0.0053907199999999999
CoefLeg_23.25eV	4	7	0.014645
CoefLeg_23.25eV	4	8	0.00062342799999999998
CoefLeg_23.25eV	4	9	0.047350799999999998
CoefLeg_23.25eV	4	10	-0.0035346000000000002
CoefLeg_23.25eV	5	0	5
CoefLeg_23.25eV	5	1	0.26527899999999999
CoefLeg_23.25eV	5	2	0.0094493800000000003
CoefLeg_23.25eV	5	3	1.1632100000000001
CoefLeg_23.25eV	5	4	0.046806199999999999
CoefLeg_23.25eV	5	5	0.127633
CoefLeg_23.25eV	5	6	0.0048655800000000004
CoefLeg_23.25eV	5	7	0.0048615799999999999
CoefLeg_23.25eV	5	8	0.00045120400000000003
CoefLeg_23.25eV	5	9	0.0155208
CoefLeg_23.25eV	5	10	-0.0031902800000000002
CoefLeg_23.25eV	6	0	6
CoefLeg_23.25eV	6	1	0.017947299999999999
CoefLeg_23.25eV	6	2	0.010275400000000001
CoefLeg_23.25eV	6	3	0.155698
CoefLeg_23.25eV	6	4	0.050897699999999997
CoefLeg_23.25eV	6	5	0.0086349300000000007
CoefLeg_23.25eV	6	6	0.0044697900000000004
CoefLeg_23.25eV	6	7	0.00096530300000000004
CoefLeg_23.25eV	6	8	0.000346843
CoefLeg_23.25eV	6	9	0.0080264099999999994
CoefLeg_23.25eV	6	10	-0.0029307600000000001
CoefLeg_23.25eV	7	0	7
CoefLeg_23.25eV	7	1	0.0044105500000000001
CoefLeg_23.25eV	7	2	0.0110416
CoefLeg_23.25eV	7	3	0.079836299999999999
CoefLeg_23.25eV	7	4	0.054693199999999997
CoefLeg_23.25eV	7	5	-0.00271638
CoefLeg_23.25eV	7	6	0.0041572900000000001
CoefLeg_23.25eV	7	7	-0.00046827499999999998
CoefLeg_23.25eV	7	8	0.00027769699999999998
CoefLeg_23.25eV	7	9	0.0031286600000000001
CoefLeg_23.25eV	7	10	-0.0027258600000000001
CoefLeg_23.25eV	8	0	8
CoefLeg_23.25eV	8	1	-0.0098902799999999996
CoefLeg_23.25eV	8	2	0.0117605
CoefLeg_23.25eV	8	3	0.0343667
CoefLeg_23.25eV	8	4	0.058253800000000001
CoefLeg_23.25eV	8	5	-0.0032669700000000001
CoefLeg_23.25eV	8	6	0.00390223
CoefLeg_23.25eV	8	7	0.000222115
CoefLeg_23.25eV	8	8	0.000228994
CoefLeg_23.25eV	8	9	-0.00136465
CoefLeg_23.25eV	8	10	-0.0025586200000000002
CoefLeg_24.8eV	0	0	0
CoefLeg_24.8eV	0	1	1.0000100000000001
CoefLeg_24.8eV	0	2	0.0033012699999999998
CoefLeg_24.8eV	0	3	0.34634700000000002
CoefLeg_24.8eV	0	4	0.017463699999999999
CoefLeg_24.8eV	0	5	0
CoefLeg_24.8eV	0	6	0
CoefLeg_24.8eV	0	7	0
CoefLeg_24.8eV	0	8	0
CoefLeg_24.8eV	0	9	0
CoefLeg_24.8eV	0	10	0
CoefLeg_24.8eV	1	0	1
CoefLeg_24.8eV	1	1	0.067810300000000004
CoefLeg_24.8eV	1	2	0.0057180199999999999
CoefLeg_24.8eV	1	3	0.069247699999999995
CoefLeg_24.8eV	1	4	0.030248199999999999
CoefLeg_24.8eV	1	5	-0.123846
CoefLeg_24.8eV	1	6	0.010726299999999999
CoefLeg_24.8eV	1	7	0
CoefLeg_24.8eV	1	8	0
CoefLeg_24.8eV	1	9	1.03983
CoefLeg_24.8eV	1	10	0.0080191399999999993
CoefLeg_24.8eV	2	0	2
CoefLeg_24.8eV	2	1	-0.00034734300000000001
CoefLeg_24.8eV	2	2	0.0073821599999999996
CoefLeg_24.8eV	2	3	0.043272999999999999
CoefLeg_24.8eV	2	4	0.039051500000000003
CoefLeg_24.8eV	2	5	0.072221400000000005
CoefLeg_24.8eV	2	6	0.0079948199999999997
CoefLeg_24.8eV	2	7	0.053621000000000002
CoefLeg_24.8eV	2	8	0.0021522400000000001
CoefLeg_24.8eV	2	9	-0.113397
CoefLeg_24.8eV	2	10	0.0059770200000000004
CoefLeg_24.8eV	3	0	3
CoefLeg_24.8eV	3	1	-0.053386500000000003
CoefLeg_24.8eV	3	2	0.0087352899999999997
CoefLeg_24.8eV	3	3	-0.51813699999999996
CoefLeg_24.8eV	3	4	0.046209600000000003
CoefLeg_24.8eV	3	5	-0.095636100000000002
CoefLeg_24.8eV	3	6	0.0066887200000000004
CoefLeg_24.8eV	3	7	-0.00057778799999999998
CoefLeg_24.8eV	3	8	0.00113886
CoefLeg_24.8eV	3	9	0.112155
CoefLeg_24.8eV	3	10	0.0050005600000000002
CoefLeg_24.8eV	4	0	4
CoefLeg_24.8eV	4	1	0.025458499999999998
CoefLeg_24.8eV	4	2	0.0099060999999999993
CoefLeg_24.8eV	4	3	0.86959900000000001
CoefLeg_24.8eV	4	4	0.052403199999999997
CoefLeg_24.8eV	4	5	0.16550500000000001
CoefLeg_24.8eV	4	6	0.00587441
CoefLeg_24.8eV	4	7	0.0132026
CoefLeg_24.8eV	4	8	0.00074555699999999999
CoefLeg_24.8eV	4	9	0.0142414
CoefLeg_24.8eV	4	10	0.0043917799999999996
CoefLeg_24.8eV	5	0	5
CoefLeg_24.8eV	5	1	0.32108900000000001
CoefLeg_24.8eV	5	2	0.0109537
CoefLeg_24.8eV	5	3	0.98530399999999996
CoefLeg_24.8eV	5	4	0.057944900000000001
CoefLeg_24.8eV	5	5	0.113662
CoefLeg_24.8eV	5	6	0.0053021600000000002
CoefLeg_24.8eV	5	7	0.0057601199999999997
CoefLeg_24.8eV	5	8	0.00053959400000000001
CoefLeg_24.8eV	5	9	-0.0211042
CoefLeg_24.8eV	5	10	0.0039639499999999999
CoefLeg_24.8eV	6	0	6
CoefLeg_24.8eV	6	1	0.13747200000000001
CoefLeg_24.8eV	6	2	0.0119112
CoefLeg_24.8eV	6	3	0.449492
CoefLeg_24.8eV	6	4	0.063010099999999999
CoefLeg_24.8eV	6	5	0.033500599999999998
CoefLeg_24.8eV	6	6	0.0048708500000000004
CoefLeg_24.8eV	6	7	0.00062156799999999997
CoefLeg_24.8eV	6	8	0.00041478899999999999
CoefLeg_24.8eV	6	9	0.0136226
CoefLeg_24.8eV	6	10	0.0036415000000000002
CoefLeg_24.8eV	7	0	7
CoefLeg_24.8eV	7	1	-0.0136008
CoefLeg_24.8eV	7	2	0.012799400000000001
CoefLeg_24.8eV	7	3	0.049440600000000001
CoefLeg_24.8eV	7	4	0.067708900000000002
CoefLeg_24.8eV	7	5	0.0066571800000000004
CoefLeg_24.8eV	7	6	0.00453032
CoefLeg_24.8eV	7	7	0.00019044999999999999
CoefLeg_24.8eV	7	8	0.000332097
CoefLeg_24.8eV	7	9	0.00087010799999999997
CoefLeg_24.8eV	7	10	0.0033869199999999999
CoefLeg_24.8eV	8	0	8
CoefLeg_24.8eV	8	1	-0.014282
CoefLeg_24.8eV	8	2	0.013632699999999999
CoefLeg_24.8eV	8	3	0.0244516
CoefLeg_24.8eV	8	4	0.072116899999999998
CoefLeg_24.8eV	8	5	-0.00071570900000000003
CoefLeg_24.8eV	8	6	0.0042523600000000002
CoefLeg_24.8eV	8	7	-0.00031861699999999999
CoefLeg_24.8eV	8	8	0.00027385400000000002
CoefLeg_24.8eV	8	9	-0.0017905499999999999
CoefLeg_24.8eV	8	10	0.0031791200000000001
CoefLeg_26.35eV	0	0	0
CoefLeg_26.35eV	0	1	1.0000100000000001
CoefLeg_26.35eV	0	2	0.0025767099999999999
CoefLeg_26.35eV	0	3	1.05409
CoefLeg_26.35eV	0	4	0.014508200000000001
CoefLeg_26.35eV	0	5	0
CoefLeg_26.35eV	0	6	0
CoefLeg_26.35eV	0	7	0
CoefLeg_26.35eV	0	8	0
CoefLeg_26.35eV	0	9	0
CoefLeg_26.35eV	0	10	0
CoefLeg_26.35eV	1	0	1
CoefLeg_26.35eV	1	1	0.0122142
CoefLeg_26.35eV	1	2	0.0044630199999999998
CoefLeg_26.35eV	1	3	-0.044564699999999999
CoefLeg_26.35eV	1	4	0.025129200000000001
CoefLeg_26.35eV	1	5	-0.095636499999999999
CoefLeg_26.35eV	1	6	0.0084918100000000007
CoefLeg_26.35eV	1	7	0
CoefLeg_26.35eV	1	8	0
CoefLeg_26.35eV	1	9	1.1939599999999999
CoefLeg_26.35eV	1	10	0.0057406499999999999
CoefLeg_26.35eV	2	0	2
CoefLeg_26.35eV	2	1	-0.122659
CoefLeg_26.35eV	2	2	0.0057619100000000003
CoefLeg_26.35eV	2	3	-0.37217099999999997
CoefLeg_26.35eV	2	4	0.032442699999999998
CoefLeg_26.35eV	2	5	-0.017192800000000001
CoefLeg_26.35eV	2	6	0.0063293300000000002
CoefLeg_26.35eV	2	7	0.047194300000000002
CoefLeg_26.35eV	2	8	0.0017597999999999999
CoefLeg_26.35eV	2	9	-0.095405599999999993
CoefLeg_26.35eV	2	10	0.0042787700000000003
CoefLeg_26.35eV	3	0	3
CoefLeg_26.35eV	3	1	-0.105782
CoefLeg_26.35eV	3	2	0.0068180599999999999
CoefLeg_26.35eV	3	3	-0.59482400000000002
CoefLeg_26.35eV	3	4	0.038389300000000001
CoefLeg_26.35eV	3	5	-0.096525299999999994
CoefLeg_26.35eV	3	6	0.0052953100000000001
CoefLeg_26.35eV	3	7	-0.0032983000000000001
CoefLeg_26.35eV	3	8	0.00093119600000000002
CoefLeg_26.35eV	3	9	0.096296699999999999
CoefLeg_26.35eV	3	10	0.00357975
CoefLeg_26.35eV	4	0	4
CoefLeg_26.35eV	4	1	-0.17854999999999999
CoefLeg_26.35eV	4	2	0.0077318999999999999
CoefLeg_26.35eV	4	3	0.39757399999999998
CoefLeg_26.35eV	4	4	0.043534700000000003
CoefLeg_26.35eV	4	5	0.11920799999999999
CoefLeg_26.35eV	4	6	0.0046506400000000002
CoefLeg_26.35eV	4	7	0.010041599999999999
CoefLeg_26.35eV	4	8	0.00060961100000000003
CoefLeg_26.35eV	4	9	0.00389588
CoefLeg_26.35eV	4	10	0.00314394
CoefLeg_26.35eV	5	0	5
CoefLeg_26.35eV	5	1	0.15773000000000001
CoefLeg_26.35eV	5	2	0.0085495699999999994
CoefLeg_26.35eV	5	3	0.78398999999999996
CoefLeg_26.35eV	5	4	0.048138599999999997
CoefLeg_26.35eV	5	5	0.084185999999999997
CoefLeg_26.35eV	5	6	0.0041976000000000001
CoefLeg_26.35eV	5	7	0.0034072199999999999
CoefLeg_26.35eV	5	8	0.000441204
CoefLeg_26.35eV	5	9	-0.090010599999999996
CoefLeg_26.35eV	5	10	0.00283767
CoefLeg_26.35eV	6	0	6
CoefLeg_26.35eV	6	1	0.347134
CoefLeg_26.35eV	6	2	0.0092969200000000002
CoefLeg_26.35eV	6	3	0.76632100000000003
CoefLeg_26.35eV	6	4	0.052346700000000003
CoefLeg_26.35eV	6	5	0.059674600000000001
CoefLeg_26.35eV	6	6	0.0038561400000000001
CoefLeg_26.35eV	6	7	0.000684941
CoefLeg_26.35eV	6	8	0.00033915600000000002
CoefLeg_26.35eV	6	9	-0.012993899999999999
CoefLeg_26.35eV	6	10	0.00260684
CoefLeg_26.35eV	7	0	7
CoefLeg_26.35eV	7	1	0.0189439
CoefLeg_26.35eV	7	2	0.0099902099999999994
CoefLeg_26.35eV	7	3	-0.012285900000000001
CoefLeg_26.35eV	7	4	0.0562502
CoefLeg_26.35eV	7	5	-0.0065991899999999996
CoefLeg_26.35eV	7	6	0.00358655
CoefLeg_26.35eV	7	7	0.00040835300000000003
CoefLeg_26.35eV	7	8	0.000271542
CoefLeg_26.35eV	7	9	0.0031799300000000001
CoefLeg_26.35eV	7	10	0.0024245899999999999
CoefLeg_26.35eV	8	0	8
CoefLeg_26.35eV	8	1	-0.013950300000000001
CoefLeg_26.35eV	8	2	0.0106406
CoefLeg_26.35eV	8	3	-0.069059700000000002
CoefLeg_26.35eV	8	4	0.059912199999999999
CoefLeg_26.35eV	8	5	-0.0064479799999999999
CoefLeg_26.35eV	8	6	0.0033665000000000001
CoefLeg_26.35eV	8	7	-0.00045377900000000002
CoefLeg_26.35eV	8	8	0.000223919
CoefLeg_26.35eV	8	9	0.0016845300000000001
CoefLeg_26.35eV	8	10	0.00227583
CoefLeg_27.9eV	0	0	0
CoefLeg_27.9eV	0	1	1.0000199999999999
CoefLeg_27.9eV	0	2	0.0042213399999999996
CoefLeg_27.9eV	0	3	1.43546
CoefLeg_27.9eV	0	4	0.020157000000000001
CoefLeg_27.9eV	0	5	0
CoefLeg_27.9eV	0	6	0
CoefLeg_27.9eV	0	7	0
CoefLeg_27.9eV	0	8	0
CoefLeg_27.9eV	0	9	0
CoefLeg_27.9eV	0	10	0
CoefLeg_27.9eV	1	0	1
CoefLeg_27.9eV	1	1	-0.166462
CoefLeg_27.9eV	1	2	0.0073116300000000004
CoefLeg_27.9eV	1	3	-0.45689600000000002
CoefLeg_27.9eV	1	4	0.034913300000000001
CoefLeg_27.9eV	1	5	0.026454800000000001
CoefLeg_27.9eV	1	6	0.0134214
CoefLeg_27.9eV	1	7	0
CoefLeg_27.9eV	1	8	0
CoefLeg_27.9eV	1	9	1.14225
CoefLeg_27.9eV	1	10	0.0094135399999999998
CoefLeg_27.9eV	2	0	2
CoefLeg_27.9eV	2	1	-0.071792900000000007
CoefLeg_27.9eV	2	2	0.0094395699999999996
CoefLeg_27.9eV	2	3	-0.41590500000000002
CoefLeg_27.9eV	2	4	0.045074299999999998
CoefLeg_27.9eV	2	5	-0.049104799999999997
CoefLeg_27.9eV	2	6	0.0100036
CoefLeg_27.9eV	2	7	0.021733100000000002
CoefLeg_27.9eV	2	8	0.0024554899999999998
CoefLeg_27.9eV	2	9	-0.0399406
CoefLeg_27.9eV	2	10	0.0070163300000000003
CoefLeg_27.9eV	3	0	3
CoefLeg_27.9eV	3	1	-0.21921399999999999
CoefLeg_27.9eV	3	2	0.011169800000000001
CoefLeg_27.9eV	3	3	-0.73651100000000003
CoefLeg_27.9eV	3	4	0.0533362
CoefLeg_27.9eV	3	5	-0.075478000000000003
CoefLeg_27.9eV	3	6	0.0083693199999999995
CoefLeg_27.9eV	3	7	-0.0025722200000000001
CoefLeg_27.9eV	3	8	0.0012993200000000001
CoefLeg_27.9eV	3	9	0.104986
CoefLeg_27.9eV	3	10	0.0058700799999999997
CoefLeg_27.9eV	4	0	4
CoefLeg_27.9eV	4	1	-0.131914
CoefLeg_27.9eV	4	2	0.0126669
CoefLeg_27.9eV	4	3	0.32668199999999997
CoefLeg_27.9eV	4	4	0.0604851
CoefLeg_27.9eV	4	5	0.112039
CoefLeg_27.9eV	4	6	0.0073504099999999999
CoefLeg_27.9eV	4	7	0.0111842
CoefLeg_27.9eV	4	8	0.00085060699999999997
CoefLeg_27.9eV	4	9	0.0046855000000000004
CoefLeg_27.9eV	4	10	0.0051554399999999998
CoefLeg_27.9eV	5	0	5
CoefLeg_27.9eV	5	1	-0.21879000000000001
CoefLeg_27.9eV	5	2	0.0140065
CoefLeg_27.9eV	5	3	-0.24957399999999999
CoefLeg_27.9eV	5	4	0.066881499999999997
CoefLeg_27.9eV	5	5	0.0113607
CoefLeg_27.9eV	5	6	0.0066343699999999997
CoefLeg_27.9eV	5	7	0.00190383
CoefLeg_27.9eV	5	8	0.00061562400000000005
CoefLeg_27.9eV	5	9	-0.10688400000000001
CoefLeg_27.9eV	5	10	0.0046532199999999996
CoefLeg_27.9eV	6	0	6
CoefLeg_27.9eV	6	1	0.52196200000000004
CoefLeg_27.9eV	6	2	0.0152309
CoefLeg_27.9eV	6	3	1.26067
CoefLeg_27.9eV	6	4	0.072727899999999998
CoefLeg_27.9eV	6	5	0.035231600000000002
CoefLeg_27.9eV	6	6	0.0060946899999999998
CoefLeg_27.9eV	6	7	0.00160826
CoefLeg_27.9eV	6	8	0.000473234
CoefLeg_27.9eV	6	9	-0.030517800000000001
CoefLeg_27.9eV	6	10	0.0042747000000000002
CoefLeg_27.9eV	7	0	7
CoefLeg_27.9eV	7	1	0.0092518700000000006
CoefLeg_27.9eV	7	2	0.016366700000000001
CoefLeg_27.9eV	7	3	0.019428399999999998
CoefLeg_27.9eV	7	4	0.078151300000000007
CoefLeg_27.9eV	7	5	-0.0065916600000000001
CoefLeg_27.9eV	7	6	0.0056686000000000002
CoefLeg_27.9eV	7	7	0.000181325
CoefLeg_27.9eV	7	8	0.00037889
CoefLeg_27.9eV	7	9	0.00744563
CoefLeg_27.9eV	7	10	0.0039758500000000004
CoefLeg_27.9eV	8	0	8
CoefLeg_27.9eV	8	1	-0.0414215
CoefLeg_27.9eV	8	2	0.017432099999999999
CoefLeg_27.9eV	8	3	0.0049879900000000003
CoefLeg_27.9eV	8	4	0.083239099999999996
CoefLeg_27.9eV	8	5	0.0017150799999999999
CoefLeg_27.9eV	8	6	0.0053208099999999996
CoefLeg_27.9eV	8	7	0.00016857999999999999
CoefLeg_27.9eV	8	8	0.000312441
CoefLeg_27.9eV	8	9	0.00082631000000000002
CoefLeg_27.9eV	8	10	0.0037319200000000001
CoefLeg_29.45eV	0	0	0
CoefLeg_29.45eV	0	1	1.00003
CoefLeg_29.45eV	0	2	0.0047328700000000001
CoefLeg_29.45eV	0	3	1.31538
CoefLeg_29.45eV	0	4	0.022009999999999998
CoefLeg_29.45eV	0	5	0
CoefLeg_29.45eV	0	6	0
CoefLeg_29.45eV	0	7	0
CoefLeg_29.45eV	0	8	0
CoefLeg_29.45eV	0	9	0
CoefLeg_29.45eV	0	10	0
CoefLeg_29.45eV	1	0	1
CoefLeg_29.45eV	1	1	-0.36091600000000001
CoefLeg_29.45eV	1	2	0.0081976299999999992
CoefLeg_29.45eV	1	3	-0.69490600000000002
CoefLeg_29.45eV	1	4	0.038122700000000002
CoefLeg_29.45eV	1	5	0.19412399999999999
CoefLeg_29.45eV	1	6	0.013393800000000001
CoefLeg_29.45eV	1	7	0
CoefLeg_29.45eV	1	8	0
CoefLeg_29.45eV	1	9	1.0838000000000001
CoefLeg_29.45eV	1	10	0.0104905
CoefLeg_29.45eV	2	0	2
CoefLeg_29.45eV	2	1	0.17661199999999999
CoefLeg_29.45eV	2	2	0.0105834
CoefLeg_29.45eV	2	3	-0.069308300000000003
CoefLeg_29.45eV	2	4	0.049217700000000003
CoefLeg_29.45eV	2	5	-0.057253600000000002
CoefLeg_29.45eV	2	6	0.0099830200000000004
CoefLeg_29.45eV	2	7	0.022950100000000001
CoefLeg_29.45eV	2	8	0.0026171499999999999
CoefLeg_29.45eV	2	9	0.0116227
CoefLeg_29.45eV	2	10	0.0078190699999999991
CoefLeg_29.45eV	3	0	3
CoefLeg_29.45eV	3	1	-0.44261699999999998
CoefLeg_29.45eV	3	2	0.012523299999999999
CoefLeg_29.45eV	3	3	-1.03268
CoefLeg_29.45eV	3	4	0.058239199999999998
CoefLeg_29.45eV	3	5	-0.089724100000000001
CoefLeg_29.45eV	3	6	0.0083521099999999994
CoefLeg_29.45eV	3	7	-0.00205792
CoefLeg_29.45eV	3	8	0.0013848700000000001
CoefLeg_29.45eV	3	9	0.13403399999999999
CoefLeg_29.45eV	3	10	0.0065416800000000002
CoefLeg_29.45eV	4	0	4
CoefLeg_29.45eV	4	1	0.13444900000000001
CoefLeg_29.45eV	4	2	0.0142019
CoefLeg_29.45eV	4	3	0.96636900000000003
CoefLeg_29.45eV	4	4	0.066045199999999998
CoefLeg_29.45eV	4	5	0.14034099999999999
CoefLeg_29.45eV	4	6	0.0073353000000000003
CoefLeg_29.45eV	4	7	0.0109433
CoefLeg_29.45eV	4	8	0.00090660800000000004
CoefLeg_29.45eV	4	9	0.00060379400000000005
CoefLeg_29.45eV	4	10	0.0057452700000000002
CoefLeg_29.45eV	5	0	5
CoefLeg_29.45eV	5	1	-0.64057699999999995
CoefLeg_29.45eV	5	2	0.015703700000000001
CoefLeg_29.45eV	5	3	-1.0587599999999999
CoefLeg_29.45eV	5	4	0.0730296
CoefLeg_29.45eV	5	5	-0.041997399999999997
CoefLeg_29.45eV	5	6	0.00662073
CoefLeg_29.45eV	5	7	-0.00013214100000000001
CoefLeg_29.45eV	5	8	0.00065615499999999995
CoefLeg_29.45eV	5	9	-0.091762099999999999
CoefLeg_29.45eV	5	10	0.0051856000000000003
CoefLeg_29.45eV	6	0	6
CoefLeg_29.45eV	6	1	0.54825400000000002
CoefLeg_29.45eV	6	2	0.017076500000000001
CoefLeg_29.45eV	6	3	1.3216600000000001
CoefLeg_29.45eV	6	4	0.079413499999999998
CoefLeg_29.45eV	6	5	0.032485399999999998
CoefLeg_29.45eV	6	6	0.0060821599999999996
