dataset_path	index_0	index_1	value
experiment/DME_23.25eV	0	2	0.24575
experiment/DME_23.25eV	0	3	0
experiment/DME_23.25eV	0	4	0.03022
experiment/DME_23.25eV	0	5	0
experiment/DME_23.25eV	1	0	1
experiment/DME_23.25eV	1	1	0
experiment/DME_23.25eV	1	2	0.12317
experiment/DME_23.25eV	1	3	0.29752000000000001
experiment/DME_23.25eV	1	4	0.018728000000000002
experiment/DME_23.25eV	1	5	0.0030684000000000002
experiment/DME_23.25eV	2	0	2
experiment/DME_23.25eV	2	1	0
experiment/DME_23.25eV	2	2	-0.33282
experiment/DME_23.25eV	2	3	0.20835000000000001
experiment/DME_23.25eV	2	4	0.019795
experiment/DME_23.25eV	2	5	0.020805000000000001
experiment/DME_23.25eV	3	0	3
experiment/DME_23.25eV	3	1	0
experiment/DME_23.25eV	3	2	0.086366999999999999
experiment/DME_23.25eV	3	3	-0.076539999999999997
experiment/DME_23.25eV	3	4	0.022487
experiment/DME_23.25eV	3	5	0.020591000000000002
experiment/DME_23.25eV	4	0	1
experiment/DME_23.25eV	4	1	1
experiment/DME_23.25eV	4	2	-0.031236
experiment/DME_23.25eV	4	3	-0.083929000000000004
experiment/DME_23.25eV	4	4	0.0052214000000000002
experiment/DME_23.25eV	4	5	0.010825
experiment/DME_23.25eV	5	0	2
experiment/DME_23.25eV	5	1	1
experiment/DME_23.25eV	5	2	0.17777000000000001
experiment/DME_23.25eV	5	3	-0.12125
experiment/DME_23.25eV	5	4	0.0028329000000000002
experiment/DME_23.25eV	5	5	0.0064669999999999997
experiment/DME_23.25eV	6	0	3
experiment/DME_23.25eV	6	1	1
experiment/DME_23.25eV	6	2	-0.053718000000000002
experiment/DME_23.25eV	6	3	0.033363999999999998
experiment/DME_23.25eV	6	4	0.010081
experiment/DME_23.25eV	6	5	0.012070000000000001
experiment/DME_24.8eV	0	0	0
experiment/DME_24.8eV	0	1	0
experiment/DME_24.8eV	0	2	-0.13333
experiment/DME_24.8eV	0	3	0
experiment/DME_24.8eV	0	4	0.0020246999999999999
experiment/DME_24.8eV	0	5	0
experiment/DME_24.8eV	1	0	1
experiment/DME_24.8eV	1	1	0
experiment/DME_24.8eV	1	2	0.024847999999999999
experiment/DME_24.8eV	1	3	-0.25195000000000001
experiment/DME_24.8eV	1	4	0.004176
experiment/DME_24.8eV	1	5	0.0023181999999999999
experiment/DME_24.8eV	2	0	2
experiment/DME_24.8eV	2	1	0
experiment/DME_24.8eV	2	2	0.35066000000000003
experiment/DME_24.8eV	2	3	-0.15551999999999999
experiment/DME_24.8eV	2	4	0.0025806000000000002
experiment/DME_24.8eV	2	5	0.0052575
experiment/DME_24.8eV	3	0	3
experiment/DME_24.8eV	3	1	0
experiment/DME_24.8eV	3	2	-0.051018000000000001
experiment/DME_24.8eV	3	3	0.18981000000000001
experiment/DME_24.8eV	3	4	0.0024970999999999999
experiment/DME_24.8eV	3	5	0.0028681000000000002
experiment/DME_24.8eV	4	0	1
experiment/DME_24.8eV	4	1	1
experiment/DME_24.8eV	4	2	-0.0079897000000000006
experiment/DME_24.8eV	4	3	0.090719999999999995
experiment/DME_24.8eV	4	4	0.0022292000000000002
experiment/DME_24.8eV	4	5	0.001634
experiment/DME_24.8eV	5	0	2
experiment/DME_24.8eV	5	1	1
experiment/DME_24.8eV	5	2	-0.23269000000000001
experiment/DME_24.8eV	5	3	0.11454
experiment/DME_24.8eV	5	4	0.0019932000000000001
experiment/DME_24.8eV	5	5	0.0035377999999999998
experiment/DME_24.8eV	6	0	3
experiment/DME_24.8eV	6	1	1
experiment/DME_24.8eV	6	2	0.016733999999999999
experiment/DME_24.8eV	6	3	-0.096050999999999997
experiment/DME_24.8eV	6	4	0.0016071
experiment/DME_24.8eV	6	5	0.001967
experiment/DME_26.35eV	0	0	0
experiment/DME_26.35eV	0	1	0
experiment/DME_26.35eV	0	2	-0.17208000000000001
experiment/DME_26.35eV	0	3	0
experiment/DME_26.35eV	0	4	0.0012355999999999999
experiment/DME_26.35eV	0	5	0
experiment/DME_26.35eV	1	0	1
experiment/DME_26.35eV	1	1	0
experiment/DME_26.35eV	1	2	0.043374000000000003
experiment/DME_26.35eV	1	3	-0.33395999999999998
experiment/DME_26.35eV	1	4	0.0024509000000000002
experiment/DME_26.35eV	1	5	0.0014812
experiment/DME_26.35eV	2	0	2
experiment/DME_26.35eV	2	1	0
experiment/DME_26.35eV	2	2	0.39039000000000001
experiment/DME_26.35eV	2	3	-0.094611000000000001
experiment/DME_26.35eV	2	4	0.0011473
experiment/DME_26.35eV	2	5	0.0033149
experiment/DME_26.35eV	3	0	3
experiment/DME_26.35eV	3	1	0
experiment/DME_26.35eV	3	2	-0.019376999999999998
experiment/DME_26.35eV	3	3	0.28288999999999997
experiment/DME_26.35eV	3	4	0.0020544000000000001
experiment/DME_26.35eV	3	5	0.0016359
experiment/DME_26.35eV	4	0	1
experiment/DME_26.35eV	4	1	1
experiment/DME_26.35eV	4	2	-0.015731999999999999
experiment/DME_26.35eV	4	3	0.076308000000000001
experiment/DME_26.35eV	4	4	0.0013123
experiment/DME_26.35eV	4	5	0.0011019999999999999
experiment/DME_26.35eV	5	0	2
experiment/DME_26.35eV	5	1	1
experiment/DME_26.35eV	5	2	-0.21529999999999999
experiment/DME_26.35eV	5	3	0.063166
experiment/DME_26.35eV	5	4	0.0010065
experiment/DME_26.35eV	5	5	0.0019794000000000001
experiment/DME_26.35eV	6	0	3
experiment/DME_26.35eV	6	1	1
experiment/DME_26.35eV	6	2	0.020754000000000002
experiment/DME_26.35eV	6	3	-0.090110999999999997
experiment/DME_26.35eV	6	4	0.0010560000000000001
experiment/DME_26.35eV	6	5	0.0013071999999999999
experiment/DME_27.9eV	0	0	0
experiment/DME_27.9eV	0	1	0
experiment/DME_27.9eV	0	2	0.18729999999999999
experiment/DME_27.9eV	0	3	0
experiment/DME_27.9eV	0	4	0.0018446999999999999
experiment/DME_27.9eV	0	5	0
experiment/DME_27.9eV	1	0	1
experiment/DME_27.9eV	1	1	0
experiment/DME_27.9eV	1	2	-0.072232000000000005
experiment/DME_27.9eV	1	3	0.40626000000000001
experiment/DME_27.9eV	1	4	0.0038135999999999999
experiment/DME_27.9eV	1	5	0.0022862999999999998
experiment/DME_27.9eV	2	0	2
experiment/DME_27.9eV	2	1	0
experiment/DME_27.9eV	2	2	-0.47592000000000001
experiment/DME_27.9eV	2	3	0.026695
experiment/DME_27.9eV	2	4	0.0015057
experiment/DME_27.9eV	2	5	0.0054618000000000002
experiment/DME_27.9eV	3	0	3
experiment/DME_27.9eV	3	1	0
experiment/DME_27.9eV	3	2	-0.055107999999999997
experiment/DME_27.9eV	3	3	-0.37042000000000003
experiment/DME_27.9eV	3	4	0.0036692000000000001
experiment/DME_27.9eV	3	5	0.002428
experiment/DME_27.9eV	4	0	1
experiment/DME_27.9eV	4	1	1
experiment/DME_27.9eV	4	2	0.013981
experiment/DME_27.9eV	4	3	-0.054239000000000002
experiment/DME_27.9eV	4	4	0.0018694
experiment/DME_27.9eV	4	5	0.0018082
experiment/DME_27.9eV	5	0	2
experiment/DME_27.9eV	5	1	1
experiment/DME_27.9eV	5	2	0.20995
experiment/DME_27.9eV	5	3	-0.013847999999999999
experiment/DME_27.9eV	5	4	0.0014664000000000001
experiment/DME_27.9eV	5	5	0.0029646
experiment/DME_27.9eV	6	0	3
experiment/DME_27.9eV	6	1	1
experiment/DME_27.9eV	6	2	-0.024559999999999998
experiment/DME_27.9eV	6	3	0.081988000000000005
experiment/DME_27.9eV	6	4	0.0017101
experiment/DME_27.9eV	6	5	0.0020170000000000001
experiment/DME_29.45eV	0	0	0
experiment/DME_29.45eV	0	1	0
experiment/DME_29.45eV	0	2	-0.18051
experiment/DME_29.45eV	0	3	0
experiment/DME_29.45eV	0	4	0.0023852999999999999
experiment/DME_29.45eV	0	5	0
experiment/DME_29.45eV	1	0	1
experiment/DME_29.45eV	1	1	0
experiment/DME_29.45eV	1	2	0.18404000000000001
experiment/DME_29.45eV	1	3	-0.39361000000000002
experiment/DME_29.45eV	1	4	0.0050981000000000004
experiment/DME_29.45eV	1	5	0.0039064
experiment/DME_29.45eV	2	0	2
experiment/DME_29.45eV	2	1	0
experiment/DME_29.45eV	2	2	0.56738
experiment/DME_29.45eV	2	3	0.14002999999999999
experiment/DME_29.45eV	2	4	0.0029486
experiment/DME_29.45eV	2	5	0.0086937999999999998
experiment/DME_29.45eV	3	0	3
experiment/DME_29.45eV	3	1	0
experiment/DME_29.45eV	3	2	0.066762000000000002
experiment/DME_29.45eV	3	3	0.44562000000000002
experiment/DME_29.45eV	3	4	0.0062769000000000002
experiment/DME_29.45eV	3	5	0.0032106000000000001
experiment/DME_29.45eV	4	0	1
experiment/DME_29.45eV	4	1	1
experiment/DME_29.45eV	4	2	-0.037636999999999997
experiment/DME_29.45eV	4	3	0.042837
experiment/DME_29.45eV	4	4	0.0023557000000000001
experiment/DME_29.45eV	4	5	0.0024269999999999999
experiment/DME_29.45eV	5	0	2
experiment/DME_29.45eV	5	1	1
experiment/DME_29.45eV	5	2	-0.24604999999999999
experiment/DME_29.45eV	5	3	-0.082005999999999996
experiment/DME_29.45eV	5	4	0.0022507999999999998
experiment/DME_29.45eV	5	5	0.0043197000000000001
experiment/DME_29.45eV	6	0	3
experiment/DME_29.45eV	6	1	1
experiment/DME_29.45eV	6	2	0.055821000000000003
experiment/DME_29.45eV	6	3	-0.085158999999999999
experiment/DME_29.45eV	6	4	0.0022025
experiment/DME_29.45eV	6	5	0.0024832000000000001
experiment/DME_31.0eV	0	0	0
experiment/DME_31.0eV	0	1	0
experiment/DME_31.0eV	0	2	0.71064000000000005
experiment/DME_31.0eV	0	3	0
experiment/DME_31.0eV	0	4	0.0031689999999999999
experiment/DME_31.0eV	0	5	0
experiment/DME_31.0eV	1	0	1
experiment/DME_31.0eV	1	1	0
experiment/DME_31.0eV	1	2	0.025564
experiment/DME_31.0eV	1	3	-0.033651
experiment/DME_31.0eV	1	4	0.0031243
experiment/DME_31.0eV	1	5	0.0045126999999999997
experiment/DME_31.0eV	2	0	2
experiment/DME_31.0eV	2	1	0
experiment/DME_31.0eV	2	2	-0.0054444999999999997
experiment/DME_31.0eV	2	3	0.38219999999999998
experiment/DME_31.0eV	2	4	0.0033473000000000001
experiment/DME_31.0eV	2	5	0.0039318000000000001
experiment/DME_31.0eV	3	0	3
experiment/DME_31.0eV	3	1	0
experiment/DME_31.0eV	3	2	0.074917999999999998
experiment/DME_31.0eV	3	3	0.44025999999999998
experiment/DME_31.0eV	3	4	0.0027609000000000002
experiment/DME_31.0eV	3	5	0.0032518999999999998
experiment/DME_31.0eV	4	0	1
experiment/DME_31.0eV	4	1	1
experiment/DME_31.0eV	4	2	0.076067999999999997
experiment/DME_31.0eV	4	3	-0.24939
experiment/DME_31.0eV	4	4	0.0030305000000000002
experiment/DME_31.0eV	4	5	0.0024377000000000001
experiment/DME_31.0eV	5	0	2
experiment/DME_31.0eV	5	1	1
experiment/DME_31.0eV	5	2	-0.084976999999999997
experiment/DME_31.0eV	5	3	-0.046649000000000003
experiment/DME_31.0eV	5	4	0.0028934
experiment/DME_31.0eV	5	5	0.0024862
experiment/DME_31.0eV	6	0	3
experiment/DME_31.0eV	6	1	1
experiment/DME_31.0eV	6	2	0.075094999999999995
experiment/DME_31.0eV	6	3	-0.073210999999999998
experiment/DME_31.0eV	6	4	0.0025298999999999999
experiment/DME_31.0eV	6	5	0.0023448000000000002
experiment/DME_32.55eV	0	0	0
experiment/DME_32.55eV	0	1	0
experiment/DME_32.55eV	0	2	0.66371999999999998
experiment/DME_32.55eV	0	3	0
experiment/DME_32.55eV	0	4	0.0030614000000000001
experiment/DME_32.55eV	0	5	0
experiment/DME_32.55eV	1	0	1
experiment/DME_32.55eV	1	1	0
experiment/DME_32.55eV	1	2	0.024642000000000001
experiment/DME_32.55eV	1	3	0.042386
experiment/DME_32.55eV	1	4	0.0030812999999999999
experiment/DME_32.55eV	1	5	0.0067321000000000004
experiment/DME_32.55eV	2	0	2
experiment/DME_32.55eV	2	1	0
experiment/DME_32.55eV	2	2	0.038087000000000003
experiment/DME_32.55eV	2	3	0.37546000000000002
experiment/DME_32.55eV	2	4	0.0034231000000000001
experiment/DME_32.55eV	2	5	0.0053219000000000001
experiment/DME_32.55eV	3	0	3
experiment/DME_32.55eV	3	1	0
experiment/DME_32.55eV	3	2	0.058277000000000002
experiment/DME_32.55eV	3	3	0.29197000000000001
experiment/DME_32.55eV	3	4	0.0030707999999999998
experiment/DME_32.55eV	3	5	0.0037824999999999998
experiment/DME_32.55eV	4	0	1
experiment/DME_32.55eV	4	1	1
experiment/DME_32.55eV	4	2	0.087550000000000003
experiment/DME_32.55eV	4	3	-0.28073999999999999
experiment/DME_32.55eV	4	4	0.0031145999999999999
experiment/DME_32.55eV	4	5	0.0022813
experiment/DME_32.55eV	5	0	2
experiment/DME_32.55eV	5	1	1
experiment/DME_32.55eV	5	2	-0.057070000000000003
experiment/DME_32.55eV	5	3	-0.033394
experiment/DME_32.55eV	5	4	0.0035785999999999999
experiment/DME_32.55eV	5	5	0.0024716999999999999
experiment/DME_32.55eV	6	0	3
experiment/DME_32.55eV	6	1	1
experiment/DME_32.55eV	6	2	0.056795999999999999
experiment/DME_32.55eV	6	3	-0.081354999999999997
experiment/DME_32.55eV	6	4	0.0027055
experiment/DME_32.55eV	6	5	0.0022074
experiment/DME_34.1eV	0	0	0
experiment/DME_34.1eV	0	1	0
experiment/DME_34.1eV	0	2	0.14621000000000001
experiment/DME_34.1eV	0	3	0
experiment/DME_34.1eV	0	4	0.0048472000000000003
experiment/DME_34.1eV	0	5	0
experiment/DME_34.1eV	1	0	1
experiment/DME_34.1eV	1	1	0
experiment/DME_34.1eV	1	2	-0.39967000000000003
experiment/DME_34.1eV	1	3	0.12281
experiment/DME_34.1eV	1	4	0.0038698999999999999
experiment/DME_34.1eV	1	5	0.013917000000000001
experiment/DME_34.1eV	2	0	2
experiment/DME_34.1eV	2	1	0
experiment/DME_34.1eV	2	2	-0.29199000000000003
experiment/DME_34.1eV	2	3	-0.39282
experiment/DME_34.1eV	2	4	0.013979999999999999
experiment/DME_34.1eV	2	5	0.016697
experiment/DME_34.1eV	3	0	3
experiment/DME_34.1eV	3	1	0
experiment/DME_34.1eV	3	2	-0.031446000000000002
experiment/DME_34.1eV	3	3	-0.29028999999999999
experiment/DME_34.1eV	3	4	0.016029000000000002
experiment/DME_34.1eV	3	5	0.0031378000000000001
experiment/DME_34.1eV	4	0	1
experiment/DME_34.1eV	4	1	1
experiment/DME_34.1eV	4	2	0.071110999999999994
experiment/DME_34.1eV	4	3	0.014813
experiment/DME_34.1eV	4	4	0.0041116
experiment/DME_34.1eV	4	5	0.0044031000000000001
experiment/DME_34.1eV	5	0	2
experiment/DME_34.1eV	5	1	1
experiment/DME_34.1eV	5	2	0.057847000000000003
experiment/DME_34.1eV	5	3	0.27483000000000002
experiment/DME_34.1eV	5	4	0.010045999999999999
experiment/DME_34.1eV	5	5	0.0026836999999999998
experiment/DME_34.1eV	6	0	3
experiment/DME_34.1eV	6	1	1
experiment/DME_34.1eV	6	2	-0.096536999999999998
experiment/DME_34.1eV	6	3	0.027116999999999999
experiment/DME_34.1eV	6	4	0.0042564999999999999
experiment/DME_34.1eV	6	5	0.0036457
experiment/DME_35.65eV	0	0	0
experiment/DME_35.65eV	0	1	0
experiment/DME_35.65eV	0	2	0.13641
experiment/DME_35.65eV	0	3	0
experiment/DME_35.65eV	0	4	0.0023084999999999998
experiment/DME_35.65eV	0	5	0
experiment/DME_35.65eV	1	0	1
experiment/DME_35.65eV	1	1	0
experiment/DME_35.65eV	1	2	-0.27167000000000002
experiment/DME_35.65eV	1	3	-0.10698000000000001
experiment/DME_35.65eV	1	4	0.0058570999999999996
experiment/DME_35.65eV	1	5	0.0047498999999999996
experiment/DME_35.65eV	2	0	2
experiment/DME_35.65eV	2	1	0
experiment/DME_35.65eV	2	2	-0.021586000000000001
experiment/DME_35.65eV	2	3	-0.40609000000000001
experiment/DME_35.65eV	2	4	0.010777999999999999
experiment/DME_35.65eV	2	5	0.0038284999999999999
experiment/DME_35.65eV	3	0	3
experiment/DME_35.65eV	3	1	0
experiment/DME_35.65eV	3	2	0.061545000000000002
experiment/DME_35.65eV	3	3	-0.18568000000000001
experiment/DME_35.65eV	3	4	0.0075246999999999996
experiment/DME_35.65eV	3	5	0.002993
experiment/DME_35.65eV	4	0	1
experiment/DME_35.65eV	4	1	1
experiment/DME_35.65eV	4	2	0.072858999999999993
experiment/DME_35.65eV	4	3	0.060118999999999999
experiment/DME_35.65eV	4	4	0.0034508999999999998
experiment/DME_35.65eV	4	5	0.0022935
experiment/DME_35.65eV	5	0	2
experiment/DME_35.65eV	5	1	1
experiment/DME_35.65eV	5	2	-0.082900000000000001
experiment/DME_35.65eV	5	3	0.30619000000000002
experiment/DME_35.65eV	5	4	0.0073749999999999996
experiment/DME_35.65eV	5	5	0.0026689999999999999
experiment/DME_35.65eV	6	0	3
experiment/DME_35.65eV	6	1	1
experiment/DME_35.65eV	6	2	-0.12531
experiment/DME_35.65eV	6	3	-0.0098563999999999995
experiment/DME_35.65eV	6	4	0.0024096
experiment/DME_35.65eV	6	5	0.0037788000000000001
experiment/DME_37.2eV	0	0	0
experiment/DME_37.2eV	0	1	0
experiment/DME_37.2eV	0	2	-0.12747
experiment/DME_37.2eV	0	3	0
experiment/DME_37.2eV	0	4	0.0026243
experiment/DME_37.2eV	0	5	0
experiment/DME_37.2eV	1	0	1
experiment/DME_37.2eV	1	1	0
experiment/DME_37.2eV	1	2	0.30902000000000002
experiment/DME_37.2eV	1	3	0.14111000000000001
experiment/DME_37.2eV	1	4	0.012876
experiment/DME_37.2eV	1	5	0.012690999999999999
experiment/DME_37.2eV	2	0	2
experiment/DME_37.2eV	2	1	0
experiment/DME_37.2eV	2	2	0.049028000000000002
experiment/DME_37.2eV	2	3	0.34272999999999998
experiment/DME_37.2eV	2	4	0.020958999999999998
experiment/DME_37.2eV	2	5	0.0092627999999999999
experiment/DME_37.2eV	3	0	3
experiment/DME_37.2eV	3	1	0
experiment/DME_37.2eV	3	2	-0.024818
experiment/DME_37.2eV	3	3	0.11421000000000001
experiment/DME_37.2eV	3	4	0.011351
experiment/DME_37.2eV	3	5	0.0032385999999999999
experiment/DME_37.2eV	4	0	1
experiment/DME_37.2eV	4	1	1
experiment/DME_37.2eV	4	2	-0.11672
experiment/DME_37.2eV	4	3	-0.094785999999999995
experiment/DME_37.2eV	4	4	0.0086680000000000004
experiment/DME_37.2eV	4	5	0.0058865999999999996
experiment/DME_37.2eV	5	0	2
experiment/DME_37.2eV	5	1	1
experiment/DME_37.2eV	5	2	0.052653999999999999
experiment/DME_37.2eV	5	3	-0.26880999999999999
experiment/DME_37.2eV	5	4	0.014402
experiment/DME_37.2eV	5	5	0.0023568
experiment/DME_37.2eV	6	0	3
experiment/DME_37.2eV	6	1	1
experiment/DME_37.2eV	6	2	0.054966000000000001
experiment/DME_37.2eV	6	3	-0.0030712000000000001
experiment/DME_37.2eV	6	4	0.0045913000000000004
experiment/DME_37.2eV	6	5	0.0041602000000000002
experiment/DME_38.75eV	0	0	0
experiment/DME_38.75eV	0	1	0
experiment/DME_38.75eV	0	2	-0.16886999999999999
experiment/DME_38.75eV	0	3	0
experiment/DME_38.75eV	0	4	0.0028208999999999999
experiment/DME_38.75eV	0	5	0
experiment/DME_38.75eV	1	0	1
experiment/DME_38.75eV	1	1	0
experiment/DME_38.75eV	1	2	0.093843999999999997
experiment/DME_38.75eV	1	3	0.18794
experiment/DME_38.75eV	1	4	0.0046179000000000003
experiment/DME_38.75eV	1	5	0.0036327999999999998
experiment/DME_38.75eV	2	0	2
experiment/DME_38.75eV	2	1	0
experiment/DME_38.75eV	2	2	-0.16025
experiment/DME_38.75eV	2	3	0.26447999999999999
experiment/DME_38.75eV	2	4	0.0056934999999999998
experiment/DME_38.75eV	2	5	0.0034911999999999999
experiment/DME_38.75eV	3	0	3
experiment/DME_38.75eV	3	1	0
experiment/DME_38.75eV	3	2	-0.091156000000000001
experiment/DME_38.75eV	3	3	0.080848000000000003
experiment/DME_38.75eV	3	4	0.0034716
experiment/DME_38.75eV	3	5	0.0038246
experiment/DME_38.75eV	4	0	1
experiment/DME_38.75eV	4	1	1
experiment/DME_38.75eV	4	2	-0.023254
experiment/DME_38.75eV	4	3	-0.10639999999999999
experiment/DME_38.75eV	4	4	0.0030644999999999999
experiment/DME_38.75eV	4	5	0.0019009000000000001
experiment/DME_38.75eV	5	0	2
experiment/DME_38.75eV	5	1	1
experiment/DME_38.75eV	5	2	0.21829000000000001
experiment/DME_38.75eV	5	3	-0.19581000000000001
experiment/DME_38.75eV	5	4	0.0033368999999999998
experiment/DME_38.75eV	5	5	0.004065
experiment/DME_38.75eV	6	0	3
experiment/DME_38.75eV	6	1	1
experiment/DME_38.75eV	6	2	0.1149
experiment/DME_38.75eV	6	3	0.065757999999999997
experiment/DME_38.75eV	6	4	0.0019078999999999999
experiment/DME_38.75eV	6	5	0.0035688
experiment/DME_48.4eV	0	0	0
experiment/DME_48.4eV	0	1	0
experiment/DME_48.4eV	0	2	-0.12363
experiment/DME_48.4eV	0	3	0
experiment/DME_48.4eV	0	4	0.0031805000000000002
experiment/DME_48.4eV	0	5	0
experiment/DME_48.4eV	1	0	1
experiment/DME_48.4eV	1	1	0
experiment/DME_48.4eV	1	2	0.037215999999999999
experiment/DME_48.4eV	1	3	-0.18486
experiment/DME_48.4eV	1	4	0.0042053000000000004
experiment/DME_48.4eV	1	5	0.0032965
experiment/DME_48.4eV	2	0	2
experiment/DME_48.4eV	2	1	0
experiment/DME_48.4eV	2	2	-0.077047000000000004
experiment/DME_48.4eV	2	3	-0.16703000000000001
experiment/DME_48.4eV	2	4	0.0045237999999999997
experiment/DME_48.4eV	2	5	0.0025213000000000002
experiment/DME_48.4eV	3	0	3
experiment/DME_48.4eV	3	1	0
experiment/DME_48.4eV	3	2	-0.024337999999999999
experiment/DME_48.4eV	3	3	-0.024244000000000002
experiment/DME_48.4eV	3	4	0.0024180999999999999
experiment/DME_48.4eV	3	5	0.0023050000000000002
experiment/DME_48.4eV	4	0	1
experiment/DME_48.4eV	4	1	1
experiment/DME_48.4eV	4	2	0.049848999999999997
experiment/DME_48.4eV	4	3	0.19713
experiment/DME_48.4eV	4	4	0.0049671999999999997
experiment/DME_48.4eV	4	5	0.0014387
experiment/DME_48.4eV	5	0	2
experiment/DME_48.4eV	5	1	1
experiment/DME_48.4eV	5	2	-0.043053000000000001
experiment/DME_48.4eV	5	3	0.090402999999999997
experiment/DME_48.4eV	5	4	0.0048561000000000003
experiment/DME_48.4eV	5	5	0.0011613999999999999
experiment/DME_48.4eV	6	0	3
experiment/DME_48.4eV	6	1	1
experiment/DME_48.4eV	6	2	-0.048890999999999997
experiment/DME_48.4eV	6	3	0.090167999999999998
experiment/DME_48.4eV	6	4	0.0023102999999999999
experiment/DME_48.4eV	6	5	0.0017216
theory/DMEs	0	0	1
theory/DMEs	0	1	-1
theory/DMEs	0	2	0.79745372999999997
theory/DMEs	0	3	0.47732998999999998
theory/DMEs	0	4	1
theory/DMEs	0	5	1
theory/DMEs	0	6	1
theory/DMEs	0	7	1
theory/DMEs	0	8	-0.031639935000000001
theory/DMEs	0	9	-0.050709638000000001
theory/DMEs	1	0	1
theory/DMEs	1	1	-1
theory/DMEs	1	2	0.79745372999999997
theory/DMEs	1	3	0.47732998999999998
theory/DMEs	1	4	2
theory/DMEs	1	5	1
theory/DMEs	1	6	1
theory/DMEs	1	7	1
theory/DMEs	1	8	0.011597237
theory/DMEs	1	9	-0.097290019000000005
theory/DMEs	2	0	1
theory/DMEs	2	1	-1
theory/DMEs	2	2	0.79745372999999997
theory/DMEs	2	3	0.47732998999999998
theory/DMEs	2	4	3
theory/DMEs	2	5	1
theory/DMEs	2	6	1
theory/DMEs	2	7	1
theory/DMEs	2	8	0.0063273894999999998
theory/DMEs	2	9	0.051007573
theory/DMEs	3	0	1
theory/DMEs	3	1	-1
theory/DMEs	3	2	0.79745372999999997
theory/DMEs	3	3	0.47732998999999998
theory/DMEs	3	4	4
theory/DMEs	3	5	1
theory/DMEs	3	6	1
theory/DMEs	3	7	1
theory/DMEs	3	8	-0.00066046002
theory/DMEs	3	9	0.0054839331999999999
theory/DMEs	4	0	1
theory/DMEs	4	1	-1
theory/DMEs	4	2	0.79745372999999997
theory/DMEs	4	3	0.47732998999999998
theory/DMEs	4	4	5
theory/DMEs	4	5	1
theory/DMEs	4	6	1
theory/DMEs	4	7	1
theory/DMEs	4	8	0.0001049992
theory/DMEs	4	9	-0.00029549171999999999
theory/DMEs	5	0	1
theory/DMEs	5	1	-1
theory/DMEs	5	2	0.79745372999999997
theory/DMEs	5	3	0.47732998999999998
theory/DMEs	5	4	6
theory/DMEs	5	5	1
theory/DMEs	5	6	1
theory/DMEs	5	7	1
theory/DMEs	5	8	8.0561173000000003e-06
theory/DMEs	5	9	-2.4894183e-05
theory/DMEs	6	0	1
theory/DMEs	6	1	-1
theory/DMEs	6	2	0.79745372999999997
theory/DMEs	6	3	0.47732998999999998
theory/DMEs	6	4	7
theory/DMEs	6	5	1
theory/DMEs	6	6	1
theory/DMEs	6	7	1
theory/DMEs	6	8	2.0186007e-06
theory/DMEs	6	9	2.0054303e-07
theory/DMEs	7	0	1
theory/DMEs	7	1	-1
theory/DMEs	7	2	0.79745372999999997
theory/DMEs	7	3	0.47732998999999998
theory/DMEs	7	4	8
theory/DMEs	7	5	1
theory/DMEs	7	6	1
theory/DMEs	7	7	1
theory/DMEs	7	8	7.4193831000000005e-08
