input_axis_1_index	input_axis_2_index	signal_bin_index	output_channel_index	replicate_id	response_value
0	4	0	2	1	7096.766541817584
0	4	0	2	2	7810.101205303174
0	4	0	2	3	6020.12812498761
0	4	0	3	1	7638.063240023543
0	4	0	3	2	7633.965111600654
0	4	0	3	3	6198.640209979385
0	4	1	0	1	10943.972047759586
0	4	1	0	2	12541.208957307435
0	4	1	0	3	9087.529804841624
0	4	1	1	1	9811.622411095932
0	4	1	1	2	11225.853148729046
0	4	1	1	3	8239.626503092031
0	4	1	2	1	10988.690032334733
0	4	1	2	2	12626.615776061826
0	4	1	2	3	9022.423937463338
0	4	1	3	1	11234.312444916195
0	4	1	3	2	11795.229977467829
0	4	1	3	3	9999.89244223016
0	4	2	0	1	10634.609372678526
0	4	2	0	2	11009.871380597448
0	4	2	0	3	8760.283581023094
0	4	2	1	1	10581.509611585869
0	4	2	1	2	10358.401149019664
0	4	2	1	3	7673.604259088941
0	4	2	2	1	10420.5644751494
0	4	2	2	2	11625.403805106096
0	4	2	2	3	8647.909482318726
0	4	2	3	1	10897.366396010528
0	4	2	3	2	10212.07664635771
0	4	2	3	3	8390.727749319165
0	4	3	0	1	12209.398716214773
0	4	3	0	2	12050.591858125455
0	4	3	0	3	10368.533432176788
0	4	3	1	1	11732.172815907661
0	4	3	1	2	11839.376860360397
0	4	3	1	3	8843.872440060883
0	4	3	2	1	12863.271904638063
0	4	3	2	2	13411.377766478552
0	4	3	2	3	9768.563390075851
0	4	3	3	1	12139.547220795503
0	4	3	3	2	12113.600211253573
0	4	3	3	3	9832.78223126287
0	4	4	0	1	17098.857814196526
0	4	4	0	2	16629.638049563233
0	4	4	0	3	14395.532133930647
0	4	4	1	1	16045.23110897978
0	4	4	1	2	16186.375813958457
0	4	4	1	3	12635.346927185341
0	4	4	2	1	17739.37970101282
0	4	4	2	2	19619.64718162588
0	4	4	2	3	13563.765211084006
0	4	4	3	1	17039.542715043208
0	4	4	3	2	17409.60066447755
0	4	4	3	3	13300.49741909886
0	4	5	0	1	29572.69633429889
0	4	5	0	2	30578.674239045875
0	4	5	0	3	25550.577778448467
0	4	5	1	1	27574.36898117429
0	4	5	1	2	27112.58522757816
0	4	5	1	3	24050.08190650513
0	4	5	2	1	33656.69106833816
0	4	5	2	2	37913.15084210197
0	4	5	2	3	24957.416097600413
0	4	5	3	1	28440.297888148783
0	4	5	3	2	32458.79234380152
0	4	5	3	3	23734.135158465688
0	4	6	0	1	52437.5909560302
0	4	6	0	2	56122.05898824307
0	4	6	0	3	51202.79774195715
0	4	6	1	1	43866.81779292978
0	4	6	1	2	51952.4104092067
0	4	6	1	3	47808.33077526134
0	4	6	2	1	62890.63115748014
0	4	6	2	2	89815.20541010093
0	4	6	2	3	73909.63612207097
0	4	6	3	1	47482.689113474175
0	4	6	3	2	61233.241121746454
0	4	6	3	3	60180.22799020118
0	5	0	0	1	7484.754903722422
0	5	0	0	2	7668.125631820198
0	5	0	0	3	6863.479212795782
0	5	0	1	1	7299.684000557545
0	5	0	1	2	7536.406837028278
0	5	0	1	3	6233.448999603274
0	5	0	2	1	6754.945432895627
0	5	0	2	2	7679.183018012472
0	5	0	2	3	6156.689466151618
0	5	0	3	1	6919.492379291857
0	5	0	3	2	7213.198177295414
0	5	0	3	3	5832.004598823596
0	5	1	0	1	12384.217960105952
0	5	1	0	2	12318.70914553439
0	5	1	0	3	9484.097667231565
0	5	1	1	1	9896.903314162546
0	5	1	1	2	11943.911600181684
0	5	1	1	3	9973.313681038744
0	5	1	2	1	11571.461017045283
0	5	1	2	2	12831.155466818833
0	5	1	2	3	9939.432163808748
0	5	1	3	1	10939.571018816765
0	5	1	3	2	11426.12693324021
0	5	1	3	3	10347.179295270955
0	5	2	0	1	11162.044023009017
0	5	2	0	2	10936.909613495289
0	5	2	0	3	8741.044782368132
0	5	2	1	1	12284.282325720233
0	5	2	1	2	9587.938859441052
0	5	2	1	3	7308.884854391723
0	5	2	2	1	11607.699529597872
0	5	2	2	2	13002.53445055968
0	5	2	2	3	10784.214452453849
0	5	2	3	1	11610.323447133997
0	5	2	3	2	10479.322826637192
0	5	2	3	3	8978.553540733437
0	5	3	0	1	14943.323776105655
0	5	3	0	2	13446.734522649891
0	5	3	0	3	11492.366443984505
0	5	3	1	1	12590.267627458721
0	5	3	1	2	11788.687744258232
0	5	3	1	3	8981.497370100638
0	5	3	2	1	14824.429724378742
0	5	3	2	2	14521.779785685192
0	5	3	2	3	10916.309275446605
0	5	3	3	1	13236.081259913364
0	5	3	3	2	13092.641994173304
0	5	3	3	3	9660.111964662412
0	5	4	0	1	19413.543948714483
0	5	4	0	2	17003.696955395048
0	5	4	0	3	15944.305184056597
0	5	4	1	1	18178.66977023057
0	5	4	1	2	17059.851180191814
0	5	4	1	3	13694.125494039083
0	5	4	2	1	21361.986211049392
0	5	4	2	2	23496.48658665479
0	5	4	2	3	15290.90455216465
0	5	4	3	1	17783.838349240326
0	5	4	3	2	19125.334465201195
0	5	4	3	3	14745.629344668516
0	5	5	0	1	34754.68931212104
0	5	5	0	2	33541.42789192284
0	5	5	0	3	27013.126616766225
0	5	5	1	1	32323.334035532862
0	5	5	1	2	30659.16602689979
0	5	5	1	3	24762.254085765086
0	5	5	2	1	40149.81526387765
0	5	5	2	2	49415.81954726943
0	5	5	2	3	29821.313996908564
0	5	5	3	1	31210.81497027474
0	5	5	3	2	35078.08227036978
0	5	5	3	3	24173.29406935876
0	5	6	0	1	64106.39184348382
0	5	6	0	2	61032.06870333133
0	5	6	0	3	63831.06819483596
0	5	6	1	1	48406.45698580521
0	5	6	1	2	54784.663577211155
0	5	6	1	3	57611.44819753511
0	5	6	2	1	79106.18135710235
0	5	6	2	2	128051.08927749554
0	5	6	2	3	55443.04923974805
0	5	6	3	1	59216.33335772222
0	5	6	3	2	70923.49242326188
0	5	6	3	3	60156.256617992534
0	6	0	0	1	7486.594341273999
0	6	0	0	2	6684.202393273005
0	6	0	0	3	6506.2325845468895
0	6	0	1	1	6159.27454572998
0	6	0	1	2	6662.289286587464
0	6	0	1	3	5348.331775778602
0	6	0	2	1	7450.507951786074
0	6	0	2	2	7181.333042001979
0	6	0	2	3	5121.696315046205
0	6	0	3	1	6244.705941743661
0	6	0	3	2	6499.985272901499
0	6	0	3	3	6365.753936543911
0	6	1	0	1	12410.685224267127
0	6	1	0	2	11985.48465301127
0	6	1	0	3	11406.913633099852
0	6	1	1	1	11157.750938990643
0	6	1	1	2	10332.701131921207
0	6	1	1	3	5478.568677013576
0	6	1	2	1	18708.673022384468
0	6	1	2	2	12296.616969895507
0	6	1	2	3	11881.27807045749
0	6	1	3	1	10262.862208492417
0	6	1	3	2	11633.606567696745
0	6	1	3	3	9999.483746831114
0	6	2	0	1	11747.371287082166
0	6	2	0	2	9157.647685929778
0	6	2	0	3	8227.859119155331
0	6	2	1	1	13703.701784200926
0	6	2	1	2	9653.58776222268
0	6	2	1	3	9290.050690367254
0	6	2	2	1	15915.718926000445
0	6	2	2	2	14211.311133083633
0	6	2	2	3	14274.527756415013
0	6	2	3	1	14614.65173460574
0	6	2	3	2	11741.714269495618
0	6	2	3	3	13541.412001797236
0	6	3	0	1	16784.948509270573
0	6	3	0	2	15313.428351003131
0	6	3	0	3	11600.584300202512
0	6	3	1	1	15864.453905625116
0	6	3	1	2	14624.282080669753
0	6	3	1	3	8569.400930279917
0	6	3	2	1	32152.580216722705
0	6	3	2	2	29349.85136312514
0	6	3	2	3	12921.62150023769
0	6	3	3	1	16486.162675443593
0	6	3	3	2	14453.101439236576
0	6	3	3	3	10595.618872461186
0	6	4	0	1	25194.696164303714
0	6	4	0	2	21242.83770383903
0	6	4	0	3	22923.39686675073
0	6	4	1	1	21709.666194732792
0	6	4	1	2	19336.81655055072
0	6	4	1	3	13482.229667568932
0	6	4	2	1	38250.715664940115
0	6	4	2	2	36422.33699577328
0	6	4	2	3	22008.816343260114
0	6	4	3	1	23389.091937310215
0	6	4	3	2	24762.336717268416
0	6	4	3	3	15088.001505492823
0	6	5	0	1	50544.67445524744
0	6	5	0	2	48466.487452682384
0	6	5	0	3	29501.78929077597
0	6	5	1	1	46366.06796599893
0	6	5	1	2	44084.730569143634
0	6	5	1	3	33074.38172673625
0	6	5	2	1	76666.29749355878
0	6	5	2	2	105180.44136380457
0	6	5	2	3	54996.007334556314
0	6	5	3	1	42646.34683943041
0	6	5	3	2	51861.632822619016
0	6	5	3	3	40141.71420247259
0	6	6	0	1	114668.28696142681
0	6	6	0	2	93344.95353133597
0	6	6	0	3	54692.959767155466
0	6	6	1	1	69655.12388032659
0	6	6	1	2	81257.45084207757
0	6	6	1	3	58743.36446995565
0	6	6	2	1	137610.41521786165
0	6	6	2	2	358701.0109102609
0	6	6	2	3	209978.22578117595
0	6	6	3	1	94728.54669898961
0	6	6	3	2	113459.65581098961
0	6	6	3	3	81167.35413546421
1	0	0	0	1	7131.557837486283
1	0	0	0	2	7608.048863334068
1	0	0	0	3	6313.773955454899
1	0	0	1	1	6583.984146363417
1	0	0	1	2	7330.160240422645
1	0	0	1	3	6283.7748253447535
1	0	0	2	1	6298.098325702617
1	0	0	2	2	7051.297491294237
1	0	0	2	3	5991.861545223821
1	0	0	3	1	6881.414181892622
1	0	0	3	2	7045.177586409715
1	0	0	3	3	6000.396880528113
1	0	1	0	1	8895.052643603376
1	0	1	0	2	9889.913687126107
1	0	1	0	3	8465.7186003243
1	0	1	1	1	9460.54205506663
1	0	1	1	2	9594.886647426796
1	0	1	1	3	8133.328278844843
1	0	1	2	1	8892.230332039946
1	0	1	2	2	9311.1387959036
1	0	1	2	3	7543.109626847217
1	0	1	3	1	9161.207695158831
1	0	1	3	2	9031.891447680786
1	0	1	3	3	8453.649812249432
1	0	2	0	1	8278.413751381742
1	0	2	0	2	9803.096795067828
1	0	2	0	3	8105.599556517053
1	0	2	1	1	8556.300531773122
1	0	2	1	2	9220.822340368532
1	0	2	1	3	7778.025838875836
1	0	2	2	1	8527.891125602064
1	0	2	2	2	8994.679833752947
1	0	2	2	3	7461.170664884525
1	0	2	3	1	9139.14132424458
1	0	2	3	2	8694.043086339794
1	0	2	3	3	7181.29247267919
1	0	3	0	1	10440.43515809314
1	0	3	0	2	11640.323449379011
1	0	3	0	3	9629.634896808915
1	0	3	1	1	10003.554188744545
1	0	3	1	2	11681.144616389545
1	0	3	1	3	9237.62233302108
1	0	3	2	1	9889.736388419893
1	0	3	2	2	10615.351887719818
1	0	3	2	3	8894.32020769569
1	0	3	3	1	10994.855164623415
1	0	3	3	2	10892.983100118281
1	0	3	3	3	8933.779084935968
1	0	4	0	1	16156.549774925112
1	0	4	0	2	16193.976441824114
1	0	4	0	3	14285.305349099368
1	0	4	1	1	13447.290753458086
1	0	4	1	2	17567.62006222854
1	0	4	1	3	13516.941001305644
1	0	4	2	1	14558.749245092531
1	0	4	2	2	17125.522671600193
1	0	4	2	3	12655.828205605225
1	0	4	3	1	15568.026057127237
1	0	4	3	2	17587.103441761596
1	0	4	3	3	13558.038999761407
1	0	5	0	1	33058.201676211065
1	0	5	0	2	35602.960851704884
1	0	5	0	3	26911.642817159543
1	0	5	1	1	28449.328060827607
1	0	5	1	2	33209.91030384751
1	0	5	1	3	25537.39815987189
1	0	5	2	1	32790.779830699794
1	0	5	2	2	35587.260966607675
1	0	5	2	3	24845.62722536582
1	0	5	3	1	28095.826414207466
1	0	5	3	2	33282.7901732548
1	0	5	3	3	28262.827111963303
1	0	6	0	1	64261.95667829471
1	0	6	0	2	68278.81496538784
1	0	6	0	3	76525.93952935262
1	0	6	1	1	66652.79303044043
1	0	6	1	2	68956.72523760419
1	0	6	1	3	70823.60635687843
1	0	6	2	1	67262.18694510648
1	0	6	2	2	69780.38638706873
1	0	6	2	3	60192.72643583657
1	0	6	3	1	51225.669320473826
1	0	6	3	2	69806.0924937088
1	0	6	3	3	62456.918180240726
1	1	0	0	1	10328.682540235415
1	1	0	0	2	10414.326218913253
1	1	0	0	3	8119.751362005347
1	1	0	1	1	9740.501885392961
1	1	0	1	2	9311.378801472933
1	1	0	1	3	7526.593412526848
1	1	0	2	1	9140.235732815583
1	1	0	2	2	9293.615219032945
1	1	0	2	3	7501.419509499556
1	1	0	3	1	10045.526402940093
1	1	0	3	2	9026.653105511989
1	1	0	3	3	7824.1743911208505
1	1	1	0	1	15818.181598604231
1	1	1	0	2	12836.022538146248
1	1	1	0	3	13652.326372232252
1	1	1	1	1	13787.321501747125
1	1	1	1	2	14405.227231644569
1	1	1	1	3	12713.31671612883
1	1	1	2	1	12906.753235180031
1	1	1	2	2	12999.088203473522
1	1	1	2	3	11807.629716540305
1	1	1	3	1	14386.933711434718
1	1	1	3	2	13537.705406430836
1	1	1	3	3	12130.3741100811
1	1	2	0	1	14731.57767102446
1	1	2	0	2	12380.423264858782
1	1	2	0	3	12069.473204070406
1	1	2	1	1	12879.474849835242
1	1	2	1	2	13445.922835741761
1	1	2	1	3	10241.530167962072
1	1	2	2	1	12554.585379767175
1	1	2	2	2	12938.621363119717
1	1	2	2	3	9630.615407550597
1	1	2	3	1	13142.529588054382
1	1	2	3	2	12954.944106771103
1	1	2	3	3	11158.739452570864
1	1	3	0	1	15355.23645524251
1	1	3	0	2	15357.875951050031
1	1	3	0	3	12165.906793902663
1	1	3	1	1	14697.529505948925
1	1	3	1	2	15404.295243849549
1	1	3	1	3	10571.037623076001
1	1	3	2	1	13982.758626830888
1	1	3	2	2	15628.992889219742
1	1	3	2	3	12035.559600695262
1	1	3	3	1	15044.767902043724
1	1	3	3	2	15428.96314621329
1	1	3	3	3	11939.457553688984
1	1	4	0	1	20234.24040126734
1	1	4	0	2	19665.42330807547
1	1	4	0	3	18220.308945010045
1	1	4	1	1	19570.565089363736
1	1	4	1	2	23149.14474643752
1	1	4	1	3	18264.201280283687
1	1	4	2	1	20925.434699454665
1	1	4	2	2	18514.225014874562
1	1	4	2	3	15575.570202690957
1	1	4	3	1	21612.730123353987
1	1	4	3	2	21865.717022636505
1	1	4	3	3	14807.515788666638
1	1	5	0	1	33572.79558483567
1	1	5	0	2	36755.718104878964
1	1	5	0	3	32511.14952698398
1	1	5	1	1	31404.783545771712
1	1	5	1	2	35289.363053525965
1	1	5	1	3	21635.69903170587
1	1	5	2	1	32699.181941128933
1	1	5	2	2	33210.901219174455
1	1	5	2	3	30999.526711373328
1	1	5	3	1	33928.39424367545
1	1	5	3	2	34717.16923606621
1	1	5	3	3	30339.2977898504
1	1	6	0	1	68901.08248522929
1	1	6	0	2	59168.85607634661
1	1	6	0	3	84678.1578094546
1	1	6	1	1	75866.35548565297
1	1	6	1	2	69087.96196701098
1	1	6	1	3	73251.38665505381
1	1	6	2	1	75108.12729512737
1	1	6	2	2	76447.23717443581
1	1	6	2	3	64674.491009736346
1	1	6	3	1	78217.87201114863
1	1	6	3	2	68480.59895780802
1	1	6	3	3	75198.74462478739
1	2	0	0	1	9617.77377449594
1	2	0	0	2	9272.596522321574
1	2	0	0	3	7723.639416671522
1	2	0	1	1	9077.254743221449
1	2	0	1	2	8929.265603586842
1	2	0	1	3	7473.003285787703
1	2	0	2	1	7970.140739106311
1	2	0	2	2	8995.186446796717
1	2	0	2	3	6841.935779068746
1	2	0	3	1	8765.352690061756
1	2	0	3	2	8035.9798568800215
1	2	0	3	3	7382.082850088436
1	2	1	0	1	15957.411569519092
1	2	1	0	2	13997.137503216854
1	2	1	0	3	11074.8225823021
1	2	1	1	1	14856.913479429502
