,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6 FusionComplexes per vesicle/single clamp,,,,,,,,,,,,12 FusionComplexes per vesicle/single clamp,,,,,,,,,,,,6 FusionComplexes per vesicle/dual clamp,,,,,,,,,,
,0.10010010000000057,1.2467,5.29867771404657,6.703279298044749,4.98522753203275,,0.8,92.862,100,100,30.04755,,0.10010010000000057,1.2467,5.99440916875396,9.85230205635307,5.21194231316078,,0.8,92.862,100,100,37.11025,,0.10010010000000057,1.2467,6.22631087004487,5.75868047305882,4.88177598364651,,0.8,92.862,100,100,33.45235
,0.12012010000000009,1.5557,5.48484354149244,13.3268906307434,4.99671696172729,,0.96,96.2223,100,100,37.92732,,0.12012010000000009,1.5557,6.46973270923742,19.7264911037941,5.24210129859926,,0.96,96.2223,100,100,47.13873,,0.12012010000000009,1.5557,6.2412129488172905,5.85065826054063,4.88729040691004,,0.96,96.2223,100,100,42.93214
,0.14014010000000052,1.8647,5.95962260012017,29.680074211430302,5.07404618430239,,1.12,97.9515,100,100,45.52296,,0.14014010000000052,1.8647,7.604688362895611,42.6336703293041,5.27226028403775,,1.12,97.9515,100,100,56.36264,,0.14014010000000052,1.8647,6.25611502758971,5.92740131494915,4.89280483017357,,1.12,97.9515,100,100,51.91743
,0.16016010000000006,2.1737,6.65411333290467,54.2160915754338,5.178031591393769,,1.28,99.0825,100,100,52.98105,,0.16016010000000006,2.1737,9.88598959850951,70.7790933332716,5.30572983801643,,1.28,99.0825,100,100,64.426,,0.16016010000000006,2.1737,6.271017106362139,5.97249345874331,4.8983192534371,,1.28,99.0825,100,100,59.64856
,0.1801801999999998,3.9568,9.21909772613215,75.1435335705024,5.247333803480321,,1.44,99.6633,100,100,59.76303,,0.1801801999999998,3.9568,14.9169623133148,91.7133328258457,5.37715888012995,,1.44,99.6633,100,100,71.68849,,0.1801801999999998,3.9568,6.28591918513456,6.17458324278078,4.92784901405231,,1.44,99.6633,100,100,66.69536
,0.20020020000000022,6.3943,20.2581347622885,94.98489492814029,5.30665819361996,,1.6,99.6574,100,100,65.65299,,0.20020020000000022,6.3943,35.890913676036504,99.6624827352551,5.4436442277375905,,1.6,99.6574,100,100,77.88544,,0.20020020000000022,6.3943,6.46304777207167,10.907684978821,4.96790749131803,,1.6,99.6574,100,100,72.70328
,0.22022020000000067,8.8319,67.8804391800816,100,5.36115732000405,,1.76,99.9465,100,100,70.49781,,0.22022020000000067,8.8319,91.01103334120761,100,5.52075310543196,,1.76,99.9465,100,100,82.71057,,0.22022020000000067,8.8319,10.7305706652832,66.3733079691583,5.01648938231371,,1.76,99.9465,100,100,77.64084
,0.24024020000000018,11.2695,98.72269003873781,100,5.44273066075772,,1.92,100,100,100,75.19459,,0.24024020000000018,11.2695,100,100,6.0422298209665595,,1.92,100,100,100,86.25855,,0.24024020000000018,11.2695,48.9984420961793,100,5.099409562025,,1.92,100,100,100,81.51038
,0.2602602000000006,13.707,100,100,5.83135105145717,,2.08,100,100,100,79.12096,,0.2602602000000006,13.707,100,100,6.33561428400929,,2.08,100,100,100,89.27147,,0.2602602000000006,13.707,97.6061569516809,100,5.55792230783765,,2.08,100,100,100,84.94296
,0.28028030000000037,16.1446,100,100,6.27386449510615,,2.24,100,100,100,82.5948,,0.28028030000000037,16.1446,100,100,7.15891839655961,,2.24,100,100,100,91.98203,,0.28028030000000037,16.1446,100,100,5.697895691384789,,2.24,100,100,100,87.97324
,0.30030029999999985,18.5822,100,100,6.6496245199420105,,2.4,100,100,100,85.33294,,0.30030029999999985,18.5822,100,100,7.75598518560237,,2.4,100,100,100,93.94137,,0.30030029999999985,18.5822,100,100,6.355160933192789,,2.4,100,100,100,90.3218
,0.32032030000000034,21.9782,100,100,7.29495086350791,,2.56,100,100,100,87.86412,,0.32032030000000034,21.9782,100,100,8.24911989542284,,2.56,100,100,100,95.38018,,0.32032030000000034,21.9782,100,100,7.1441366683514005,,2.56,100,100,100,92.06398
,0.3403402999999998,27.155,100,100,7.658907093883021,,2.72,100,100,100,90.26005,,0.3403402999999998,27.155,100,100,8.67942057690226,,2.72,100,100,100,96.26864,,0.3403402999999998,27.155,100,100,7.47913175138505,,2.72,100,100,100,93.44043
,0.3603603000000003,32.3319,100,100,8.33901488271164,,2.88,100,100,100,92.26692,,0.3603603000000003,32.3319,100,100,9.28731774238323,,2.88,100,100,100,97.12192,,0.3603603000000003,32.3319,100,100,8.4854038668917,,2.88,100,100,100,94.63318
,0.3803804,37.5087,100,100,8.714718979250211,,3.04,100,100,100,93.92021,,0.3803804,37.5087,100,100,10.5202028760652,,3.04,100,100,100,97.68924,,0.3803804,37.5087,100,100,9.83736727144116,,3.04,100,100,100,95.62573
,0.40040040000000043,42.6855,100,100,9.2600554249851,,3.2,100,100,100,95.07635,,0.40040040000000043,42.6855,100,100,11.3545347475943,,3.2,100,100,100,98.2325,,0.40040040000000043,42.6855,100,100,10.9407767321846,,3.2,100,100,100,96.48292
,0.42042039999999997,47.8624,100,100,9.69732070651475,,3.36,100,100,100,96.01983,,0.42042039999999997,47.8624,100,100,12.8550212126739,,3.36,100,100,100,98.6242,,0.42042039999999997,47.8624,100,100,12.0812396369595,,3.36,100,100,100,97.20599
,0.4404404000000004,53.0392,100,100,10.3887393654667,,3.52,100,100,100,96.83412,,0.4404404000000004,53.0392,100,100,13.6252312650777,,3.52,100,100,100,99.0751,,0.4404404000000004,53.0392,100,100,13.5541770153342,,3.52,100,100,100,97.88311
,0.46046039999999994,58.2007,100,100,11.479460126836601,,3.68,100,100,100,97.54938,,0.46046039999999994,58.2007,100,100,14.151319033363599,,3.68,100,100,100,99.35005,,0.46046039999999994,58.2007,100,100,14.4381230778756,,3.68,100,100,100,98.44947
,0.4804805000000006,61.2545,100,100,12.0844030540438,,3.84,100,100,100,97.99667,,0.4804805000000006,61.2545,100,100,15.482372047610902,,3.84,100,100,100,99.54443,,0.4804805000000006,61.2545,100,100,15.6326307183216,,3.84,100,100,100,98.86055
,0.5005005000000001,64.3083,100,100,12.860735376937098,,4,100,100,100,98.43729,,0.5005005000000001,64.3083,100,100,16.075285818478598,,4,100,100,100,99.70637,,0.5005005000000001,64.3083,100,100,16.3712454733021,,4,100,100,100,99.19874
,0.5205205000000005,67.3622,100,100,14.0584578400554,,4.16,100,100,100,98.75438,,0.5205205000000005,67.3622,100,100,17.1436715637877,,4.16,100,100,100,99.85125,,0.5205205000000005,67.3622,100,100,17.6679774670855,,4.16,100,100,100,99.40896
,0.5405405000000001,70.416,100,100,14.887508184466599,,4.32,100,100,100,99.07677,,0.5405405000000001,70.416,100,100,18.0639032052888,,4.32,100,100,100,99.95384,,0.5405405000000001,70.416,100,100,19.3664101252692,,4.32,100,100,100,99.56636
,0.5605605000000005,73.4698,100,100,16.1620577768227,,4.48,100,100,100,99.21625,,0.5605605000000005,73.4698,100,100,19.3313214111237,,4.48,100,100,100,99.98334,,0.5605605000000005,73.4698,100,100,20.4450972108963,,4.48,100,100,100,99.66445
,0.5805806000000002,76.5237,100,100,17.745275916896,,4.64,100,100,100,99.36463,,0.5805806000000002,76.5237,100,100,20.2734197755888,,4.64,100,100,100,99.99865,,0.5805806000000002,76.5237,100,100,21.798013166171202,,4.64,100,100,100,99.75933
,0.6006005999999997,79.5775,100,100,18.9117283017276,,4.8,100,100,100,99.5033,,0.6006005999999997,79.5775,100,100,21.9618253824023,,4.8,100,100,100,100,,0.6006005999999997,79.5775,100,100,23.3782317910517,,4.8,100,100,100,99.83222
,0.6206206000000002,81.606,100,100,19.7584149138427,,4.96,100,100,100,99.6362,,0.6206206000000002,81.606,100,100,23.883031331022302,,4.96,100,100,100,100,,0.6206206000000002,81.606,100,100,24.403876029008,,4.96,100,100,100,99.87944
,0.6406406000000007,83.1172,100,100,20.695019012190098,,5.12,100,100,100,99.75336,,0.6406406000000007,83.1172,100,100,25.635278175826297,,5.12,100,100,100,100,,0.6406406000000007,83.1172,100,100,25.5201700948126,,5.12,100,100,100,99.90278
,0.6606606000000002,84.6283,100,100,21.765680733101,,5.28,100,100,100,99.87421,,0.6606606000000002,84.6283,100,100,27.2587137174123,,5.28,100,100,100,100,,0.6606606000000002,84.6283,100,100,26.7384257382,,5.28,100,100,100,99.92461
,0.6806806999999999,86.1394,100,100,22.8532788898269,,,,,,,,0.6806806999999999,86.1394,100,100,28.031720670966397,,,,,,,,0.6806806999999999,86.1394,100,100,28.493422639591397,,,,,,
,0.7007007000000003,87.6505,100,100,24.329808313184902,,,,,,,,0.7007007000000003,87.6505,100,100,28.846245531441,,,,,,,,0.7007007000000003,87.6505,100,100,29.888455529703702,,,,,,
,0.7207206999999999,89.1616,100,100,24.9787450196983,,,,,,,,0.7207206999999999,89.1616,100,100,29.7750856481334,,,,,,,,0.7207206999999999,89.1616,100,100,31.4828937087874,,,,,,
,0.7407407000000003,90.6727,100,100,26.4447917595297,,,,,,,,0.7407407000000003,90.6727,100,100,31.0268224317998,,,,,,,,0.7407407000000003,90.6727,100,100,32.8630714550755,,,,,,
,0.7607606999999998,91.8588,100,100,27.9224672712913,,,,,,,,0.7607606999999998,91.8588,100,100,32.578080549498104,,,,,,,,0.7607606999999998,91.8588,100,100,34.3780159743674,,,,,,
,0.7807808000000005,92.3604,100,100,28.8410694477556,,,,,,,,0.7807808000000005,92.3604,100,100,34.2147799242579,,,,,,,,0.7807808000000005,92.3604,100,100,35.8105121493294,,,,,,
,0.8008008,92.862,100,100,29.657005496570797,,,,,,,,0.8008008,92.862,100,100,35.5498781047512,,,,,,,,0.8008008,92.862,100,100,36.9211813103517,,,,,,
,0.8208208000000005,93.3637,100,100,30.390567090306497,,,,,,,,0.8208208000000005,93.3637,100,100,36.8148868797904,,,,,,,,0.8208208000000005,93.3637,100,100,38.1707121052063,,,,,,
,0.8408407999999999,93.8653,100,100,31.067473778841197,,,,,,,,0.8408407999999999,93.8653,100,100,37.8950310940401,,,,,,,,0.8408407999999999,93.8653,100,100,40.1345801702223,,,,,,
,0.8608608000000004,94.3669,100,100,31.8306195329988,,,,,,,,0.8608608000000004,94.3669,100,100,39.3590908177119,,,,,,,,0.8608608000000004,94.3669,100,100,41.4655562559268,,,,,,
,0.8808809000000001,94.8686,100,100,32.728787708887005,,,,,,,,0.8808809000000001,94.8686,100,100,41.1633628666174,,,,,,,,0.8808809000000001,94.8686,100,100,42.8080180302275,,,,,,
,0.9009009000000006,95.3702,100,100,33.971691613298,,,,,,,,0.9009009000000006,95.3702,100,100,42.4689909739073,,,,,,,,0.9009009000000006,95.3702,100,100,44.320699691491,,,,,,
,0.9209209,95.6572,100,100,34.7267226051788,,,,,,,,0.9209209,95.6572,100,100,43.4263591716975,,,,,,,,0.9209209,95.6572,100,100,45.7160335754781,,,,,,
,0.9409409000000005,95.9398,100,100,36.2416460910078,,,,,,,,0.9409409000000005,95.9398,100,100,45.4870707334638,,,,,,,,0.9409409000000005,95.9398,100,100,46.4997705827201,,,,,,
,0.9609609,96.2223,100,100,37.136502184833795,,,,,,,,0.9609609,96.2223,100,100,46.4017299936758,,,,,,,,0.9609609,96.2223,100,100,47.270765538009904,,,,,,
,0.9809809999999998,96.5048,100,100,37.8374459884354,,,,,,,,0.9809809999999998,96.5048,100,100,47.5330923911248,,,,,,,,0.9809809999999998,96.5048,100,100,48.3140062186871,,,,,,
,1.0010010000000003,96.7873,100,100,39.0249604895169,,,,,,,,1.0010010000000003,96.7873,100,100,48.8718817423316,,,,,,,,1.0010010000000003,96.7873,100,100,49.6493847139934,,,,,,
,1.0210210000000006,97.0698,100,100,39.6564777108754,,,,,,,,1.0210210000000006,97.0698,100,100,49.6705922857277,,,,,,,,1.0210210000000006,97.0698,100,100,50.43313876848799,,,,,,
,1.041041,97.3523,100,100,40.3375999741276,,,,,,,,1.041041,97.3523,100,100,50.5135509558718,,,,,,,,1.041041,97.3523,100,100,51.74524510423411,,,,,,
,1.0610610000000007,97.5419,100,100,41.645942123985705,,,,,,,,1.0610610000000007,97.5419,100,100,52.022137320156105,,,,,,,,1.0610610000000007,97.5419,100,100,52.9138388909217,,,,,,
,1.0810811000000002,97.6784,100,100,42.7029359247362,,,,,,,,1.0810811000000002,97.6784,100,100,53.8000136965675,,,,,,,,1.0810811000000002,97.6784,100,100,54.235722896878805,,,,,,
,1.1011011,97.8149,100,100,43.7788202117169,,,,,,,,1.1011011,97.8149,100,100,54.947966274597405,,,,,,,,1.1011011,97.8149,100,100,55.5201823673493,,,,,,
,1.1211211000000003,97.9515,100,100,44.4325483136026,,,,,,,,1.1211211000000003,97.9515,100,100,56.3717563974571,,,,,,,,1.1211211000000003,97.9515,100,100,56.622410699618996,,,,,,
,1.1411410999999998,98.088,100,100,45.4976584795851,,,,,,,,1.1411410999999998,98.088,100,100,56.9384505166922,,,,,,,,1.1411410999999998,98.088,100,100,57.7075606332606,,,,,,
,1.1611611000000002,98.2245,100,100,46.301715701805804,,,,,,,,1.1611611000000002,98.2245,100,100,57.8718640533235,,,,,,,,1.1611611000000002,98.2245,100,100,59.0210252519783,,,,,,
,1.1811812,98.361,100,100,47.095298341733,,,,,,,,1.1811812,98.361,100,100,58.8578234296284,,,,,,,,1.1811812,98.361,100,100,60.2883541805999,,,,,,
,1.2012012000000005,98.5002,100,100,47.9549471026928,,,,,,,,1.2012012000000005,98.5002,100,100,59.613020194102695,,,,,,,,1.2012012000000005,98.5002,100,100,61.3061537375338,,,,,,
,1.2212212,98.6458,100,100,49.546639488305,,,,,,,,1.2212212,98.6458,100,100,60.5814310137226,,,,,,,,1.2212212,98.6458,100,100,61.8873534239184,,,,,,
,1.2412412000000004,98.7913,100,100,50.9324591598584,,,,,,,,1.2412412000000004,98.7913,100,100,61.7330992224841,,,,,,,,1.2412412000000004,98.7913,100,100,62.2980355078082,,,,,,
,1.2612611999999999,98.9369,100,100,51.7246328738161,,,,,,,,1.2612611999999999,98.9369,100,100,62.7090548699449,,,,,,,,1.2612611999999999,98.9369,100,100,63.7347259022657,,,,,,
,1.2812813000000005,99.0825,100,100,52.12246360628549,,,,,,,,1.2812813000000005,99.0825,100,100,63.6669187961615,,,,,,,,1.2812813000000005,99.0825,100,100,64.4957836201844,,,,,,
,1.3013013,99.228,100,100,52.9925561781853,,,,,,,,1.3013013,99.228,100,100,64.6153660075109,,,,,,,,1.3013013,99.228,100,100,65.423348963317,,,,,,
,1.3213213000000006,99.3736,100,100,54.3608020452224,,,,,,,,1.3213213000000006,99.3736,100,100,64.9927354581658,,,,,,,,1.3213213000000006,99.3736,100,100,65.8078885126257,,,,,,
,1.3413413,99.5192,100,100,54.99757620406341,,,,,,,,1.3413413,99.5192,100,100,66.1283505388168,,,,,,,,1.3413413,99.5192,100,100,66.6560834431406,,,,,,
,1.3613613000000004,99.5526,100,100,56.055711632553596,,,,,,,,1.3613613000000004,99.5526,100,100,67.1566403444171,,,,,,,,1.3613613000000004,99.5526,100,100,67.41465713096551,,,,,,
,1.3813814000000002,99.5802,100,100,56.6658438260006,,,,,,,,1.3813814000000002,99.5802,100,100,67.7756096471257,,,,,,,,1.3813814000000002,99.5802,100,100,68.79854336383549,,,,,,
,1.4014014000000006,99.6079,100,100,57.4813423366922,,,,,,,,1.4014014000000006,99.6079,100,100,68.658393962687,,,,,,,,1.4014014000000006,99.6079,100,100,69.7835390774864,,,,,,
,1.4214214000000003,99.6356,100,100,58.772464761722496,,,,,,,,1.4214214000000003,99.6356,100,100,69.4314809240386,,,,,,,,1.4214214000000003,99.6356,100,100,70.89785962037621,,,,,,
,1.4414414000000006,99.6633,100,100,59.8082400002943,,,,,,,,1.4414414000000006,99.6633,100,100,70.601406455237,,,,,,,,1.4414414000000006,99.6633,100,100,71.96726498207791,,,,,,
,1.4614614000000001,99.6909,100,100,60.333723284706,,,,,,,,1.4614614000000001,99.6909,100,100,71.7403172726234,,,,,,,,1.4614614000000001,99.6909,100,100,72.5425574248478,,,,,,
,1.4814815,99.7186,100,100,60.9797029260663,,,,,,,,1.4814815,99.7186,100,100,73.0352015742849,,,,,,,,1.4814815,99.7186,100,100,73.2734412814227,,,,,,
,1.5015015000000003,99.7216,100,100,61.6307851607483,,,,,,,,1.5015015000000003,99.7216,100,100,73.67161616331201,,,,,,,,1.5015015000000003,99.7216,100,100,74.4111986873202,,,,,,
,1.5215214999999997,99.7088,100,100,62.3453994926807,,,,,,,,1.5215214999999997,99.7088,100,100,74.2529190356644,,,,,,,,1.5215214999999997,99.7088,100,100,75.331432400029,,,,,,
,1.5415415000000003,99.6959,100,100,62.950693116116994,,,,,,,,1.5415415000000003,99.6959,100,100,75.5181582268687,,,,,,,,1.5415415000000003,99.6959,100,100,76.0733079113307,,,,,,
,1.5615614999999998,99.6831,100,100,63.689331840178,,,,,,,,1.5615614999999998,99.6831,100,100,76.7103352277212,,,,,,,,1.5615614999999998,99.6831,100,100,76.7290922701926,,,,,,
,1.5815816000000005,99.6702,100,100,64.39137062451479,,,,,,,,1.5815816000000005,99.6702,100,100,77.5163440582042,,,,,,,,1.5815816000000005,99.6702,100,100,76.99366510735351,,,,,,
,1.6016016,99.6574,100,100,65.2495081689147,,,,,,,,1.6016016,99.6574,100,100,78.1863087013949,,,,,,,,1.6016016,99.6574,100,100,77.6413623859477,,,,,,
,1.6216216000000003,99.6445,100,100,65.7312355970007,,,,,,,,1.6216216000000003,99.6445,100,100,78.8860803276592,,,,,,,,1.6216216000000003,99.6445,100,100,78.1093510383634,,,,,,
,1.6416416,99.6483,100,100,66.289043667225,,,,,,,,1.6416416,99.6483,100,100,79.47211288656891,,,,,,,,1.6416416,99.6483,100,100,78.37657685582809,,,,,,
,1.6616616000000004,99.698,100,100,67.0744150103747,,,,,,,,1.6616616000000004,99.698,100,100,80.2444129491587,,,,,,,,1.6616616000000004,99.698,100,100,79.16640781395911,,,,,,
,1.6816817000000002,99.7477,100,100,67.8549391213876,,,,,,,,1.6816817000000002,99.7477,100,100,80.7971061796771,,,,,,,,1.6816817000000002,99.7477,100,100,79.8639529032576,,,,,,
,1.7017017000000005,99.7974,100,100,68.854463095035,,,,,,,,1.7017017000000005,99.7974,100,100,81.20576696676069,,,,,,,,1.7017017000000005,99.7974,100,100,80.4234035630908,,,,,,
,1.7217217,99.8471,100,100,69.39333891330361,,,,,,,,1.7217217,99.8471,100,100,81.3397345475913,,,,,,,,1.7217217,99.8471,100,100,80.5640234569678,,,,,,
,1.7417417000000004,99.8968,100,100,69.94206961317559,,,,,,,,1.7417417000000004,99.8968,100,100,81.75362117274881,,,,,,,,1.7417417000000004,99.8968,100,100,81.3491772875618,,,,,,
,1.7617617,99.9465,100,100,70.2839894312876,,,,,,,,1.7617617,99.9465,100,100,82.3448759872053,,,,,,,,1.7617617,99.9465,100,100,81.9436407388083,,,,,,
,1.7817818000000007,99.9962,100,100,70.5870296701282,,,,,,,,1.7817818000000007,99.9962,100,100,83.1658506427817,,,,,,,,1.7817818000000007,99.9962,100,100,82.5651780552351,,,,,,
,1.8018018000000002,100,100,100,71.6144222274261,,,,,,,,1.8018018000000002,100,100,100,83.5368247027725,,,,,,,,1.8018018000000002,100,100,100,83.1261108335246,,,,,,
,1.8218218000000006,100,100,100,71.8421271059361,,,,,,,,1.8218218000000006,100,100,100,83.65990781647919,,,,,,,,1.8218218000000006,100,100,100,83.7034839348657,,,,,,
,1.8418418,100,100,100,72.2586191058873,,,,,,,,1.8418418,100,100,100,84.18455017123429,,,,,,,,1.8418418,100,100,100,83.7882942632201,,,,,,
,1.8618618000000007,100,100,100,73.25301082513501,,,,,,,,1.8618618000000007,100,100,100,84.4580253582357,,,,,,,,1.8618618000000007,100,100,100,84.0277002587831,,,,,,
,1.8818819000000002,100,100,100,73.4225540952294,,,,,,,,1.8818819000000002,100,100,100,85.0283605989807,,,,,,,,1.8818819000000002,100,100,100,84.4599815488765,,,,,,
,1.9019019,100,100,100,73.59168178118149,,,,,,,,1.9019019,100,100,100,85.5807985944721,,,,,,,,1.9019019,100,100,100,85.1500641130555,,,,,,
,1.9219219000000003,100,100,100,74.342066417948,,,,,,,,1.9219219000000003,100,100,100,85.8753522901286,,,,,,,,1.9219219000000003,100,100,100,85.85280664871719,,,,,,
,1.9419418999999998,100,100,100,74.9348476481255,,,,,,,,1.9419418999999998,100,100,100,86.292398961411,,,,,,,,1.9419418999999998,100,100,100,86.4551761161096,,,,,,
,1.9619619000000001,100,100,100,75.4481656464722,,,,,,,,1.9619619000000001,100,100,100,86.635328721634,,,,,,,,1.9619619000000001,100,100,100,86.9115183645266,,,,,,
,1.981982,100,100,100,76.0981286051221,,,,,,,,1.981982,100,100,100,86.7976937942044,,,,,,,,1.981982,100,100,100,87.3714878250888,,,,,,
,2.0020020000000005,100,100,100,77.0419294482829,,,,,,,,2.0020020000000005,100,100,100,87.062833728235,,,,,,,,2.0020020000000005,100,100,100,87.7683479634786,,,,,,
,2.0220219999999998,100,100,100,77.27537407087361,,,,,,,,2.0220219999999998,100,100,100,87.3916618610292,,,,,,,,2.0220219999999998,100,100,100,88.4192059884256,,,,,,
,2.0420420000000004,100,100,100,77.82975983228539,,,,,,,,2.0420420000000004,100,100,100,88.0914060296176,,,,,,,,2.0420420000000004,100,100,100,88.8706482461764,,,,,,
,2.062062,100,100,100,78.9174296155258,,,,,,,,2.062062,100,100,100,88.5633247075195,,,,,,,,2.062062,100,100,100,89.4205232531618,,,,,,
,2.0820821000000005,100,100,100,79.4132139598003,,,,,,,,2.0820821000000005,100,100,100,88.8836096961345,,,,,,,,2.0820821000000005,100,100,100,89.484179458765,,,,,,
,2.1021021,100,100,100,79.9179190157581,,,,,,,,2.1021021,100,100,100,89.6289152324835,,,,,,,,2.1021021,100,100,100,90.0160789256771,,,,,,
,2.1221221000000003,100,100,100,80.20963081836379,,,,,,,,2.1221221000000003,100,100,100,89.963758294621,,,,,,,,2.1221221000000003,100,100,100,90.3362277329354,,,,,,
,2.1421421,100,100,100,80.3329431836692,,,,,,,,2.1421421,100,100,100,90.3285542168023,,,,,,,,2.1421421,100,100,100,90.8305218903421,,,,,,
,2.1621621000000006,100,100,100,80.5510263803201,,,,,,,,2.1621621000000006,100,100,100,90.57842033071711,,,,,,,,2.1621621000000006,100,100,100,91.31176738048839,,,,,,
,2.1821822,100,100,100,80.79462790718,,,,,,,,2.1821822,100,100,100,90.8544871531442,,,,,,,,2.1821822,100,100,100,91.58989103663619,,,,,,
,2.2022022000000008,100,100,100,81.1337631923097,,,,,,,,2.2022022000000008,100,100,100,91.0521816286515,,,,,,,,2.2022022000000008,100,100,100,92.00316861505951,,,,,,
,2.2222222,100,100,100,82.20550315436141,,,,,,,,2.2222222,100,100,100,91.5957150109282,,,,,,,,2.2222222,100,100,100,92.2814540206948,,,,,,
,2.2422422000000006,100,100,100,82.3572743723636,,,,,,,,2.2422422000000006,100,100,100,91.849976229136,,,,,,,,2.2422422000000006,100,100,100,92.5722016085737,,,,,,
,2.2622622000000003,100,100,100,82.53832060231349,,,,,,,,2.2622622000000003,100,100,100,91.9593906835874,,,,,,,,2.2622622000000003,100,100,100,92.7207074368813,,,,,,
,2.2822823,100,100,100,82.9271568422109,,,,,,,,2.2822823,100,100,100,92.35450995890639,,,,,,,,2.2822823,100,100,100,92.8232783743287,,,,,,
,2.3023023000000005,100,100,100,83.31706022466811,,,,,,,,2.3023023000000005,100,100,100,92.7280496664311,,,,,,,,2.3023023000000005,100,100,100,92.97341935652,,,,,,
,2.3223222999999997,100,100,100,83.6248410094883,,,,,,,,2.3223222999999997,100,100,100,93.0016946137757,,,,,,,,2.3223222999999997,100,100,100,93.0922680590802,,,,,,
,2.3423423000000003,100,100,100,83.9166901350995,,,,,,,,2.3423423000000003,100,100,100,93.3457881892153,,,,,,,,2.3423423000000003,100,100,100,93.4898059534694,,,,,,
,2.3623622999999996,100,100,100,84.081413000033,,,,,,,,2.3623622999999996,100,100,100,93.580208780287,,,,,,,,2.3623622999999996,100,100,100,93.8501519002867,,,,,,
,2.3823824000000005,100,100,100,84.5709203461395,,,,,,,,2.3823824000000005,100,100,100,94.0071481609358,,,,,,,,2.3823824000000005,100,100,100,93.91556098599449,,,,,,
,2.4024024,100,100,100,85.1295864037244,,,,,,,,2.4024024,100,100,100,94.19753338460521,,,,,,,,2.4024024,100,100,100,93.9583219947709,,,,,,
,2.4224224000000003,100,100,100,85.3821420856931,,,,,,,,2.4224224000000003,100,100,100,94.3738022476608,,,,,,,,2.4224224000000003,100,100,100,94.0419895546964,,,,,,
,2.4424424,100,100,100,85.4779599858179,,,,,,,,2.4424424,100,100,100,94.6268098234649,,,,,,,,2.4424424,100,100,100,94.6216337731518,,,,,,
,2.4624624,100,100,100,85.8394010801313,,,,,,,,2.4624624,100,100,100,94.7321364325937,,,,,,,,2.4624624,100,100,100,94.7455237970092,,,,,,
