pass_id	relative_time_min	residual_model_A_mm_s	residual_model_C_mm_s	residual_model_B_mm_s
pass_02	-38.210000000000001	-0.017083000000000001	-0.0048599999999999997	-0.0063969999999999999
pass_02	-35.210000000000001	0.002859	0.019977999999999999	0.018297999999999998
pass_02	-34.210000000000001	-0.031056	-0.012508	-0.013901999999999999
pass_02	-33.210000000000001	-0.038490000000000003	-0.018655000000000001	-0.019692000000000001
pass_02	-32.210000000000001	-0.0041809999999999998	0.016868000000000001	0.016154000000000002
pass_02	-31.210000000000001	-0.00085800000000000004	0.021336000000000001	0.020978
pass_02	-30.210000000000001	-0.038168000000000001	-0.014973999999999999	-0.015081000000000001
pass_02	-29.210000000000001	-0.027446999999999999	-0.0040379999999999999	-0.0037169999999999998
pass_02	-28.210000000000001	-0.024624	-0.0011440000000000001	-0.00064300000000000002
pass_02	-27.210000000000001	-0.031271	-0.0077190000000000002	-0.0072189999999999997
pass_02	-25.210000000000001	-0.0091129999999999996	0.014152	0.014116999999999999
pass_02	-24.210000000000001	-0.024230000000000002	-0.0011440000000000001	-0.0012509999999999999
pass_02	-23.210000000000001	-0.030091	-0.0070759999999999998	-0.0069329999999999999
pass_02	-21.210000000000001	-0.018655000000000001	0.0044669999999999996	0.0059680000000000002
pass_02	-20.210000000000001	-0.030769999999999999	-0.0077190000000000002	-0.0056470000000000001
pass_02	-19.210000000000001	-0.025517000000000001	-0.0058250000000000003	-0.00089300000000000002
pass_02	-18.210000000000001	-0.014723999999999999	0.00050000000000000001	0.0077549999999999997
pass_02	-16.210000000000001	-0.027231999999999999	-0.020764000000000001	-0.016118
pass_02	-15.210000000000001	0.008005	0.010149999999999999	0.010756999999999999
pass_02	-13.210000000000001	0.021836000000000001	0.015618	0.010007
pass_02	-12.210000000000001	-0.0025019999999999999	-0.012723	-0.017655000000000001
pass_02	-10.210000000000001	0.022301000000000001	0.0047889999999999999	0.0095060000000000006
pass_02	-9.2100000000000009	0.018082999999999998	-0.0027520000000000001	0.0069329999999999999
pass_02	-7.21	-0.001787	-0.028518999999999999	-0.020406000000000001
pass_02	-6.21	0.036237999999999999	0.007541	0.0091850000000000005
pass_02	-5.21	0.030485000000000002	0.00050000000000000001	-0.0055750000000000001
pass_02	-4.21	0.063292000000000001	0.032307000000000002	0.019656
pass_02	-3.21	0.034057999999999998	0.0025019999999999999	-0.012364999999999999
pass_02	-2.21	0.042242000000000002	0.01065	-0.00057200000000000003
pass_02	-1.21	0.045172999999999998	0.014402	0.010149999999999999
pass_02	-0.20999999999999999	0.01669	-0.012364999999999999	-0.0097210000000000005
pass_02	0.79000000000000004	0.019155999999999999	-0.0037169999999999998	0.00032200000000000002
pass_02	1.79	0.013473000000000001	-0.0021440000000000001	0.00032200000000000002
pass_02	2.79	0.00014300000000000001	-0.0080409999999999995	-0.0096139999999999993
pass_02	3.79	0.02809	0.027553999999999999	0.022193000000000001
pass_02	4.79	-0.0093279999999999995	-0.002859	-0.007541
pass_02	5.79	-0.011937	0.00085800000000000004	-3.6000000000000001e-05
pass_02	6.79	-0.02155	-0.002323	3.6000000000000001e-05
pass_02	7.79	-0.049889999999999997	-0.024909000000000001	-0.019047999999999999
pass_02	8.7899999999999991	-0.020478	0.0082909999999999998	0.018119
pass_02	9.7899999999999991	-0.045243999999999999	-0.014045	-0.0043959999999999997
pass_02	10.789999999999999	-0.021978999999999999	0.0072909999999999997	0.014402
pass_02	11.789999999999999	-0.042171	-0.015724999999999999	-0.013115999999999999
pass_02	12.789999999999999	-0.029840999999999999	-0.0068259999999999996	-0.0063610000000000003
pass_02	13.789999999999999	-0.014367	0.0040379999999999999	0.003895
pass_02	14.789999999999999	-0.0047889999999999999	0.0096849999999999992	0.007326
pass_02	15.789999999999999	-0.020834999999999999	-0.0088629999999999994	-0.013473000000000001
pass_02	16.789999999999999	0.0027160000000000001	0.012473	0.0096849999999999992
pass_02	17.789999999999999	0.0020370000000000002	0.0088629999999999994	0.012579999999999999
pass_02	18.789999999999999	-0.032842999999999997	-0.029412000000000001	-0.019619999999999999
pass_02	19.789999999999999	-0.002359	-0.0014300000000000001	0.0084700000000000001
pass_02	20.789999999999999	-0.011972	-0.012043999999999999	-0.0085769999999999996
pass_02	21.789999999999999	0.019834999999999998	0.019084	0.014152
pass_02	22.789999999999999	0.0072909999999999997	0.0052890000000000003	-0.0048250000000000003
pass_02	23.789999999999999	0.011115	0.0069329999999999999	-0.0035019999999999999
pass_02	24.789999999999999	-0.0011440000000000001	-0.0073980000000000001	-0.014760000000000001
pass_02	25.789999999999999	0.018977000000000001	0.011365	0.0076480000000000003
pass_02	26.789999999999999	0.021656999999999999	0.013974	0.012473
pass_02	27.789999999999999	0.0071120000000000003	0.000107	-0.00050000000000000001
pass_02	28.789999999999999	0.011542999999999999	0.0053610000000000003	0.0048960000000000002
pass_02	29.789999999999999	0.0018580000000000001	-0.0041809999999999998	-0.0037880000000000001
pass_02	30.789999999999999	0.012973	0.007326	0.0081840000000000003
pass_02	31.789999999999999	-0.0093989999999999994	-0.015153	-0.013402000000000001
pass_02	32.789999999999999	-0.0031449999999999998	-0.0098639999999999995	-0.0071120000000000003
pass_02	33.789999999999999	-0.00078600000000000002	-0.0083979999999999992	-0.0053610000000000003
pass_02	34.789999999999999	0.01115	0.002859	0.0054320000000000002
pass_02	35.789999999999999	0.0071479999999999998	-0.001108	-0.00014300000000000001
pass_02	36.789999999999999	0.002931	-0.004646	-0.0056109999999999997
pass_02	37.789999999999999	0.047960000000000003	0.041492000000000001	0.038811999999999999
pass_02	38.789999999999999	-0.006862	-0.011865000000000001	-0.015546000000000001
pass_02	39.789999999999999	0.0020730000000000002	-0.0012149999999999999	-0.0047889999999999999
pass_03	-39.229999999999997	0.003431	0.0058970000000000003	0.0065040000000000002
pass_03	-38.229999999999997	0.014867	0.017547	0.018190999999999999
pass_03	-37.229999999999997	-0.0093989999999999994	-0.0063610000000000003	-0.0056470000000000001
pass_03	-36.229999999999997	-0.0068259999999999996	-0.0036449999999999998	-0.002859
pass_03	-35.229999999999997	0.010756999999999999	0.014009000000000001	0.014796
pass_03	-33.229999999999997	0.00014300000000000001	0.0035019999999999999	0.0036449999999999998
pass_03	-31.23	-0.020334999999999999	-0.017010999999999998	-0.018190999999999999
pass_03	-30.23	0.002823	0.0060749999999999997	0.0042890000000000003
pass_03	-29.23	-0.003431	3.6000000000000001e-05	-0.002287
pass_03	-27.23	0	0.0041460000000000004	0.002287
pass_03	-26.23	-0.0096489999999999996	-0.0050749999999999997	-0.0058970000000000003
pass_03	-25.23	-0.002287	0.0027160000000000001	0.0035019999999999999
pass_03	-24.23	0.00028600000000000001	0.00579	0.008005
pass_03	-22.23	-0.020406000000000001	-0.013295	-0.0095060000000000006
pass_03	-21.23	-0.016761000000000002	-0.0084700000000000001	-0.0056470000000000001
pass_03	-20.23	-0.000214	0.0092560000000000003	0.010007
pass_03	-19.23	-0.0065399999999999998	0.00057200000000000003	0.0016080000000000001
pass_03	-18.23	-0.0073619999999999996	-0.0037880000000000001	-0.0021090000000000002
pass_03	-16.23	-0.0078980000000000005	-0.010507000000000001	-0.0087559999999999999
pass_03	-15.23	0.0016800000000000001	-0.0037880000000000001	-0.001572
pass_03	-14.23	0.019084	0.010864	0.014152
pass_03	-12.23	0.0096139999999999993	-0.0036809999999999998	0.0017149999999999999
pass_03	-11.23	-0.0031809999999999998	-0.018941	-0.014081
pass_03	-10.23	0.017475999999999998	-0.00039300000000000001	0.0021800000000000001
pass_03	-9.2300000000000004	0.026481999999999999	0.0094710000000000003	0.0060400000000000002
pass_03	-8.2300000000000004	0.024695000000000002	0.0097210000000000005	-0.000357
pass_03	-6.2300000000000004	0.020156	0.0088629999999999994	-0.0058609999999999999
pass_03	-5.2300000000000004	0.029912999999999999	0.020834999999999999	0.010578000000000001
pass_03	-4.2300000000000004	0.0040379999999999999	-0.0024659999999999999	-0.0054320000000000002
pass_03	-3.23	0.0030379999999999999	-0.00096500000000000004	0.0019659999999999999
pass_03	-1.23	-0.019227000000000001	-0.018477	-0.015724999999999999
pass_03	-0.23000000000000001	0.015975	0.019406	0.017655000000000001
pass_03	0.77000000000000002	-0.0031809999999999998	0.002823	-0.0035739999999999999
pass_03	1.77	0.0021090000000000002	0.010293	0.0032160000000000001
pass_03	2.77	-0.015653	-0.0060749999999999997	-0.0081130000000000004
pass_03	3.77	-0.0068970000000000004	0.0036809999999999998	0.009077
pass_03	4.7699999999999996	-0.038490000000000003	-0.026946000000000001	-0.014831
pass_03	5.7699999999999996	-0.01065	0.0012869999999999999	0.018727000000000001
pass_03	6.7699999999999996	-0.031628000000000003	-0.020049000000000001	-0.0011440000000000001
pass_03	7.7699999999999996	-0.041528000000000002	-0.030269999999999998	-0.016188999999999999
pass_03	8.7699999999999996	-0.013616	-0.002823	0.0036449999999999998
pass_03	10.77	0.009077	0.015653	0.011794000000000001
pass_03	11.77	0.0056109999999999997	0.010293	0.00082200000000000003
pass_03	12.77	0.011651	0.015224	0.0012149999999999999
pass_03	13.77	-0.0039309999999999996	-0.0020370000000000002	-0.016511000000000001
pass_03	14.77	0.0063610000000000003	0.0056470000000000001	-0.006254
pass_03	15.77	0.024445000000000001	0.021264000000000002	0.011615
pass_03	16.77	0.031199000000000001	0.026303	0.018334
pass_03	17.77	-0.0027880000000000001	-0.0089350000000000002	-0.013152
pass_03	18.77	0.0031449999999999998	-0.0046100000000000004	-0.002287
pass_03	19.77	-0.0079699999999999997	-0.017583000000000001	-0.0082550000000000002
pass_03	21.77	0.0087559999999999999	0.00017899999999999999	0.0097210000000000005
pass_03	22.77	0.011579000000000001	0.0046820000000000004	0.0098279999999999999
pass_03	23.77	-0.0059680000000000002	-0.0114	-0.010149999999999999
pass_03	24.77	-0.011901	-0.016225	-0.016582
pass_03	25.77	0.013545	0.010293	0.010220999999999999
pass_03	26.77	-0.0011789999999999999	-0.002823	-0.0021800000000000001
pass_03	27.77	-0.0026090000000000002	-0.0018580000000000001	-0.001322
pass_03	28.77	0.010257	0.014009000000000001	0.013365999999999999
pass_03	29.77	-0.0065399999999999998	0.000357	-0.0018940000000000001
pass_03	30.77	-0.001572	0.0064689999999999999	0.0044669999999999996
pass_03	31.77	-0.018297999999999998	-0.010507000000000001	-0.011043000000000001
pass_03	32.770000000000003	0.0059680000000000002	0.012937000000000001	0.014081
pass_03	33.770000000000003	-0.030377000000000001	-0.024695000000000002	-0.021656999999999999
pass_03	34.770000000000003	-0.0044320000000000002	-0.00032200000000000002	0.0039309999999999996
pass_03	35.770000000000003	-0.0079340000000000001	-0.005182	-0.00067900000000000002
pass_03	36.770000000000003	-0.010185	-0.0085769999999999996	-0.0046820000000000004
pass_03	37.770000000000003	0.00028600000000000001	0.001322	0.0036449999999999998
pass_03	38.770000000000003	0.0088269999999999998	0.0095779999999999997	0.010042000000000001
pass_03	39.770000000000003	0.020227999999999999	0.021085	0.019619999999999999
pass_04	-39.280000000000001	0.012043999999999999	0.0080409999999999995	0.0070400000000000003
pass_04	-38.280000000000001	0.017403999999999999	0.013688000000000001	0.013616
pass_04	-37.280000000000001	0.0080770000000000008	0.0048250000000000003	0.0059329999999999999
pass_04	-36.280000000000001	0.0037169999999999998	0.00092900000000000003	0.0035019999999999999
pass_04	-35.280000000000001	-0.0098639999999999995	-0.011972	-0.0078619999999999992
pass_04	-34.280000000000001	-7.1000000000000005e-05	-0.0015009999999999999	0.0038600000000000001
pass_04	-33.280000000000001	-0.015831999999999999	-0.016403999999999998	-0.0104
pass_04	-32.280000000000001	-0.0085059999999999997	-0.0082909999999999998	-0.0026450000000000002
pass_04	-31.280000000000001	0.0021800000000000001	0.0038600000000000001	0.0082199999999999999
pass_04	-30.280000000000001	-0.0056820000000000004	-0.0025019999999999999	-0.00025000000000000001
pass_04	-29.280000000000001	-0.0091850000000000005	-0.0048599999999999997	-0.0048599999999999997
pass_04	-28.280000000000001	0.003895	0.0093989999999999994	0.0073619999999999996
pass_04	-27.280000000000001	-0.0097210000000000005	-0.0026450000000000002	-0.0065040000000000002
pass_04	-26.280000000000001	7.1000000000000005e-05	0.0088990000000000007	0.003967
pass_04	-25.280000000000001	-0.0014649999999999999	0.0096139999999999993	0.0043959999999999997
pass_04	-24.280000000000001	-0.0086840000000000007	0.0048599999999999997	0
pass_04	-23.280000000000001	-0.016725	-0.00042900000000000002	-0.0046820000000000004
pass_04	-22.280000000000001	-0.0090060000000000001	0.010507000000000001	0.0066119999999999998
pass_04	-21.280000000000001	-0.021479000000000002	0.0018580000000000001	-0.0024659999999999999
pass_04	-20.280000000000001	-0.035737999999999999	-0.0083979999999999992	-0.013688000000000001
pass_04	-19.280000000000001	-0.024372999999999999	-0.00028600000000000001	-0.00014300000000000001
pass_04	-18.280000000000001	-0.011579000000000001	0.006254	0.013866
pass_04	-17.280000000000001	-0.021014000000000001	-0.0090419999999999997	0.0043239999999999997
pass_04	-16.280000000000001	-0.020584999999999999	-0.014187999999999999	0.002859
pass_04	-15.279999999999999	-0.032592999999999997	-0.031628000000000003	-0.013831
pass_04	-14.279999999999999	-0.020263	-0.024802000000000001	-0.0095779999999999997
pass_04	-13.279999999999999	0.018690999999999999	0.0081840000000000003	0.017940000000000001
pass_04	-12.279999999999999	0.0011789999999999999	-0.015653	-0.012900999999999999
pass_04	-11.279999999999999	0.042457000000000002	0.018905000000000002	0.015582
pass_04	-10.279999999999999	0.023980000000000001	-0.006862	-0.012900999999999999
pass_04	-9.2799999999999994	0.055037000000000003	0.024874	0.013365999999999999
pass_04	-8.2799999999999994	0.030556	0.0045030000000000001	-0.0094350000000000007
pass_04	-7.2800000000000002	0.029234	0.0063610000000000003	-0.0055389999999999997
pass_04	-6.2800000000000002	0.035201999999999997	0.014045	0.0052890000000000003
pass_04	-5.2800000000000002	0.037203	0.017226000000000002	0.010149999999999999
pass_04	-4.2800000000000002	0.025659999999999999	0.0070049999999999999	-0.00017899999999999999
pass_04	-3.2799999999999998	0.0052890000000000003	-0.012258	-0.021836000000000001
pass_04	-2.2799999999999998	0.039669000000000003	0.022585999999999998	0.0090060000000000001
pass_04	-1.28	0.040563000000000002	0.023265000000000001	0.0093989999999999994
pass_04	-0.28000000000000003	0.026016999999999998	0.0089350000000000002	0.001751
pass_04	0.71999999999999997	0.0069329999999999999	-0.0065040000000000002	-0.0050749999999999997
pass_04	1.72	-0.0070049999999999999	-0.015046	-0.0052890000000000003
pass_04	2.7200000000000002	-0.015403	-0.018334	-0.00075000000000000002
pass_04	3.7200000000000002	-0.018262	-0.01669	0.0044320000000000002
pass_04	4.7199999999999998	-0.01644	-0.0098279999999999999	0.0068970000000000004
pass_04	5.7199999999999998	-0.028412	-0.016188999999999999	-0.0078270000000000006
pass_04	6.7199999999999998	-0.01576	0.001572	0.0037169999999999998
pass_04	7.7199999999999998	-0.029734	-0.0072909999999999997	-0.0095779999999999997
pass_04	8.7200000000000006	-0.020049000000000001	0.0082199999999999999	0.0024659999999999999
pass_04	9.7200000000000006	-0.0076119999999999998	0.026053	0.020371
pass_04	10.720000000000001	-0.054965	-0.022443000000000001	-0.020941999999999999
pass_04	11.720000000000001	-0.035095000000000001	-0.0061830000000000001	0.000357
pass_04	12.720000000000001	-0.02155	0.0049319999999999998	0.0092560000000000003
pass_04	13.720000000000001	-0.020013	0.0045389999999999996	0.003967
pass_04	14.720000000000001	-0.039383000000000001	-0.017762	-0.021406999999999999
pass_04	15.720000000000001	-0.009077	0.0086840000000000007	0.0038600000000000001
pass_04	16.719999999999999	0.012473	0.026661000000000001	0.020906999999999999
pass_04	17.719999999999999	-0.01644	-0.0050749999999999997	-0.010257
pass_04	18.719999999999999	0.0032160000000000001	0.011686	0.010685999999999999
pass_04	19.719999999999999	-0.032199999999999999	-0.027125	-0.021371000000000001
pass_04	20.719999999999999	-0.00060800000000000003	0.001072	0.011686
pass_04	21.719999999999999	0.00082200000000000003	-0.00017899999999999999	0.0099349999999999994
pass_04	22.719999999999999	0.018405000000000001	0.015367	0.020299000000000001
pass_04	23.719999999999999	0.00017899999999999999	-0.0048250000000000003	-0.00679
pass_04	24.719999999999999	0.0059680000000000002	-0.001358	-0.0082550000000000002
pass_04	25.719999999999999	0.024337999999999999	0.014187999999999999	0.0060749999999999997
pass_04	26.719999999999999	-0.0017149999999999999	-0.014652999999999999	-0.020978
pass_04	27.719999999999999	0.046637999999999999	0.031271	0.028126000000000002
pass_04	28.719999999999999	0.0051110000000000001	-0.011972	-0.012115000000000001
pass_04	29.719999999999999	0.024087000000000001	0.0058609999999999999	0.0078980000000000005
pass_04	30.719999999999999	0.011292999999999999	-0.0066119999999999998	-0.004646
pass_04	31.719999999999999	0.034880000000000001	0.017440000000000001	0.018584
pass_04	32.719999999999999	-0.026589000000000002	-0.044243999999999999	-0.043707999999999997
pass_04	33.719999999999999	0.044922999999999998	0.026339000000000001	0.026768
pass_04	34.719999999999999	0.0064330000000000003	-0.01358	-0.013044
pass_04	35.719999999999999	0.024480999999999999	0.002895	0.0036809999999999998
pass_04	36.719999999999999	0.032093000000000003	0.0089350000000000002	0.010042000000000001
pass_04	37.719999999999999	0.011329000000000001	-0.013044	-0.011901
pass_04	38.719999999999999	0.02784	0.0026450000000000002	0.0037169999999999998
pass_04	39.719999999999999	0.019406	-0.0061830000000000001	-0.0053959999999999998
pass_05	-39.789999999999999	-0.020084999999999999	-0.011615	-0.015903
pass_05	-38.789999999999999	-0.0022160000000000001	0.0076480000000000003	0.0045389999999999996
pass_05	-37.789999999999999	-0.017655000000000001	-0.0062179999999999996	-0.0076839999999999999
pass_05	-36.789999999999999	-0.027088999999999998	-0.014259000000000001	-0.013759
pass_05	-35.789999999999999	-0.0018940000000000001	0.012364999999999999	0.014581
pass_05	-34.789999999999999	-0.0010009999999999999	0.014437999999999999	0.017975999999999999
pass_05	-33.789999999999999	-0.0083979999999999992	0.0082909999999999998	0.012508
pass_05	-32.789999999999999	-0.021193	-0.0031449999999999998	0.00096500000000000004
pass_05	-31.789999999999999	-0.014259000000000001	0.0050390000000000001	0.0084700000000000001
pass_05	-30.789999999999999	-0.028518999999999999	-0.0078270000000000006	-0.0055040000000000002
pass_05	-29.789999999999999	-0.029947999999999999	-0.0084340000000000005	-0.0069690000000000004
pass_05	-28.789999999999999	-0.016653999999999999	0.0036449999999999998	0.0061469999999999997
pass_05	-27.789999999999999	-0.035524	-0.016331999999999999	-0.013223
pass_05	-26.789999999999999	-0.018941	-0.00078600000000000002	0.0024299999999999999
pass_05	-25.789999999999999	-0.018905000000000002	-0.001751	0.00092900000000000003
pass_05	-24.789999999999999	-0.022800999999999998	-0.0065040000000000002	-0.005182
pass_05	-23.789999999999999	0.0012509999999999999	0.016796999999999999	0.016725
pass_05	-22.789999999999999	-0.00078600000000000002	0.014224000000000001	0.012723
pass_05	-21.789999999999999	-0.035666999999999997	-0.020549000000000001	-0.023123000000000001
pass_05	-20.789999999999999	-0.025409999999999999	-0.0098989999999999998	-0.012900999999999999
pass_05	-19.789999999999999	-0.0021800000000000001	0.012473	0.0109
pass_05	-18.789999999999999	-0.0072189999999999997	0.0020730000000000002	0.0059329999999999999
pass_05	-17.789999999999999	0.00046500000000000003	0.0043239999999999997	0.012008
pass_05	-16.789999999999999	-0.024802000000000001	-0.026089000000000001	-0.017226000000000002
pass_05	-15.789999999999999	-0.0025370000000000002	-0.0087919999999999995	-0.0013940000000000001
pass_05	-14.789999999999999	0.0092200000000000008	-0.002359	0.0019659999999999999
pass_05	-13.789999999999999	0.016475	-0.001036	0.00025000000000000001
pass_05	-12.789999999999999	0.029305000000000001	0.0050749999999999997	0.0054320000000000002
pass_05	-11.789999999999999	0.026553	-0.0050029999999999996	-0.0027520000000000001
pass_05	-10.789999999999999	0.028768999999999999	-0.011006999999999999	-0.0048960000000000002
pass_05	-9.7899999999999991	0.047389000000000001	0.0030379999999999999	0.0088629999999999994
pass_05	-8.7899999999999991	0.038275000000000003	0.00085800000000000004	-0.0065040000000000002
pass_05	-7.79	0.058216999999999998	0.027803999999999999	0.0063610000000000003
pass_05	-6.79	0.042743000000000003	0.018190999999999999	-0.015259999999999999
pass_05	-5.79	0.066223000000000004	0.046852999999999999	0.0088269999999999998
pass_05	-4.79	0.052857000000000001	0.039454999999999997	0.0099710000000000007
pass_05	-3.79	0.0077190000000000002	0.0014300000000000001	-0.0071479999999999998
pass_05	-2.79	-0.021943000000000001	-0.020834999999999999	-0.0058970000000000003
pass_05	-1.79	-0.034916000000000003	-0.026589000000000002	0.0047169999999999998
pass_05	-0.79000000000000004	-0.053786	-0.037560999999999997	-0.0027880000000000001
pass_05	0.20999999999999999	-0.041598999999999997	-0.019727000000000001	0.0058970000000000003
pass_05	1.21	-0.038131999999999999	-0.018655000000000001	-0.0070759999999999998
pass_05	2.21	-0.0024659999999999999	0.014545000000000001	0.0093989999999999994
pass_05	3.21	-0.016653999999999999	-0.0026090000000000002	-0.016403999999999998
pass_05	4.21	0.0041099999999999999	0.015046	0.0024659999999999999
pass_05	5.21	0.022728999999999999	0.031307000000000001	0.026875
pass_05	6.21	-0.030412999999999999	-0.024337999999999999	-0.016261000000000001
pass_05	7.21	-0.037704000000000001	-0.034736999999999997	-0.016725
pass_05	8.2100000000000009	-0.0097560000000000008	-0.0099710000000000007	0.0080770000000000008
pass_05	9.2100000000000009	-0.00092900000000000003	-0.0041099999999999999	0.0054320000000000002
pass_05	10.210000000000001	0.018334	0.012900999999999999	0.011757999999999999
pass_05	11.210000000000001	0.0065040000000000002	0.0025730000000000002	-0.010042000000000001
