dataset_path	index_0	index_1	value
experiment/delay	0	104	-72.988
experiment/delay	0	105	-77.623999999999995
experiment/delay	0	106	-82.337000000000003
experiment/delay	0	107	-87.085999999999999
experiment/delay	0	108	-91.825999999999993
experiment/delay	0	109	-96.501000000000005
experiment/delay	0	110	-101.05
experiment/delay	0	111	-105.40000000000001
experiment/delay	0	112	-109.47
experiment/delay	0	113	-113.18000000000001
experiment/delay	0	114	-116.45999999999999
experiment/delay	0	115	-119.2
experiment/delay	0	116	-121.34
experiment/delay	0	117	-122.79000000000001
experiment/delay	0	118	-123.51000000000001
experiment/delay	0	119	-123.45
experiment/delay	0	120	-122.59
experiment/delay	0	121	-120.92
experiment/delay	0	122	-118.47
experiment/delay	0	123	-115.28
experiment/delay	0	124	-111.42
experiment/delay	0	125	-106.95999999999999
experiment/delay	0	126	-101.98999999999999
experiment/delay	0	127	-96.616
experiment/delay	0	128	-90.935000000000002
experiment/delay	0	129	-85.045000000000002
experiment/delay	0	130	-79.040999999999997
experiment/delay	0	131	-73.006
experiment/delay	0	132	-67.016000000000005
experiment/delay	0	133	-61.136000000000003
experiment/delay	0	134	-55.415999999999997
experiment/delay	0	135	-49.901000000000003
experiment/delay	0	136	-44.622
experiment/delay	0	137	-39.600999999999999
experiment/delay	0	138	-34.853999999999999
experiment/delay	0	139	-30.390000000000001
experiment/delay	0	140	-26.210000000000001
experiment/delay	0	141	-22.312999999999999
experiment/delay	0	142	-18.693000000000001
experiment/delay	0	143	-15.343
experiment/delay	0	144	-12.253
experiment/delay	0	145	-9.4103999999999992
experiment/delay	0	146	-6.8034999999999997
experiment/delay	0	147	-4.4192
experiment/delay	0	148	-2.2443
experiment/delay	0	149	-0.26574999999999999
experiment/delay	0	150	1.5295000000000001
experiment/delay	0	151	3.1541999999999999
experiment/delay	0	152	4.6204000000000001
experiment/delay	0	153	5.9401000000000002
experiment/delay	0	154	7.1242999999999999
experiment/delay	0	155	8.1837999999999997
experiment/delay	0	156	9.1287000000000003
experiment/delay	0	157	9.9686000000000003
experiment/delay	0	158	10.712999999999999
experiment/delay	0	159	11.369
experiment/delay	0	160	11.946
experiment/delay	0	161	12.451000000000001
experiment/delay	0	162	12.891
experiment/delay	0	163	13.272
experiment/delay	0	164	13.601000000000001
experiment/delay	0	165	13.882999999999999
experiment/delay	0	166	14.122999999999999
experiment/delay	0	167	14.327
experiment/delay	0	168	14.497999999999999
experiment/delay	0	169	14.641
experiment/delay	0	170	14.76
experiment/delay	0	171	14.856999999999999
experiment/delay	0	172	14.936
experiment/delay	0	173	15
experiment/delay	0	174	15.050000000000001
experiment/delay	0	175	15.09
experiment/delay	0	176	15.119
experiment/delay	0	177	15.141
experiment/delay	0	178	15.156000000000001
experiment/delay	0	179	15.164
experiment/delay	0	180	15.167
experiment/delay	1	0	28.331
experiment/delay	1	1	28.295999999999999
experiment/delay	1	2	28.190999999999999
experiment/delay	1	3	28.015999999999998
experiment/delay	1	4	27.768999999999998
experiment/delay	1	5	27.446999999999999
experiment/delay	1	6	27.048999999999999
experiment/delay	1	7	26.571000000000002
experiment/delay	1	8	26.009
experiment/delay	1	9	25.356999999999999
experiment/delay	1	10	24.611000000000001
experiment/delay	1	11	23.763999999999999
experiment/delay	1	12	22.808
experiment/delay	1	13	21.734000000000002
experiment/delay	1	14	20.532
experiment/delay	1	15	19.189
experiment/delay	1	16	17.693000000000001
experiment/delay	1	17	16.027999999999999
experiment/delay	1	18	14.175000000000001
experiment/delay	1	19	12.114000000000001
experiment/delay	1	20	9.8218999999999994
experiment/delay	1	21	7.2709999999999999
experiment/delay	1	22	4.4302000000000001
experiment/delay	1	23	1.2639
experiment/delay	1	24	-2.2688000000000001
experiment/delay	1	25	-6.2145999999999999
experiment/delay	1	26	-10.627000000000001
experiment/delay	1	27	-15.566000000000001
experiment/delay	1	28	-21.099
experiment/delay	1	29	-27.303000000000001
experiment/delay	1	30	-34.259
experiment/delay	1	31	-42.058
experiment/delay	1	32	-50.789000000000001
experiment/delay	1	33	-60.542000000000002
experiment/delay	1	34	-71.394999999999996
experiment/delay	1	35	-83.402000000000001
experiment/delay	1	36	-96.572999999999993
experiment/delay	1	37	-110.84999999999999
experiment/delay	1	38	-126.06999999999999
experiment/delay	1	39	-141.93000000000001
experiment/delay	1	40	-157.94999999999999
experiment/delay	1	41	-173.49000000000001
experiment/delay	1	42	-187.71000000000001
experiment/delay	1	43	-199.69999999999999
experiment/delay	1	44	-208.55000000000001
experiment/delay	1	45	-213.55000000000001
experiment/delay	1	46	-214.31999999999999
experiment/delay	1	47	-210.88999999999999
experiment/delay	1	48	-203.69
experiment/delay	1	49	-193.44999999999999
experiment/delay	1	50	-181.03999999999999
experiment/delay	1	51	-167.34
experiment/delay	1	52	-153.09999999999999
experiment/delay	1	53	-138.94999999999999
experiment/delay	1	54	-125.31
experiment/delay	1	55	-112.45999999999999
experiment/delay	1	56	-100.56999999999999
experiment/delay	1	57	-89.692999999999998
experiment/delay	1	58	-79.843999999999994
experiment/delay	1	59	-70.984999999999999
experiment/delay	1	60	-63.055999999999997
experiment/delay	1	61	-55.988999999999997
experiment/delay	1	62	-49.709000000000003
experiment/delay	1	63	-44.143999999999998
experiment/delay	1	64	-39.225000000000001
experiment/delay	1	65	-34.889000000000003
experiment/delay	1	66	-31.079000000000001
experiment/delay	1	67	-27.742000000000001
experiment/delay	1	68	-24.835000000000001
experiment/delay	1	69	-22.318000000000001
experiment/delay	1	70	-20.154
experiment/delay	1	71	-18.315000000000001
experiment/delay	1	72	-16.774000000000001
experiment/delay	1	73	-15.507999999999999
experiment/delay	1	74	-14.497999999999999
experiment/delay	1	75	-13.728
experiment/delay	1	76	-13.183
experiment/delay	1	77	-12.851000000000001
experiment/delay	1	78	-12.723000000000001
experiment/delay	1	79	-12.791
experiment/delay	1	80	-13.048
experiment/delay	1	81	-13.49
experiment/delay	1	82	-14.113
experiment/delay	1	83	-14.913
experiment/delay	1	84	-15.890000000000001
experiment/delay	1	85	-17.042999999999999
experiment/delay	1	86	-18.373000000000001
experiment/delay	1	87	-19.879000000000001
experiment/delay	1	88	-21.565000000000001
experiment/delay	1	89	-23.431999999999999
experiment/delay	1	90	-25.481999999999999
experiment/delay	1	91	-27.719000000000001
experiment/delay	1	92	-30.145
experiment/delay	1	93	-32.764000000000003
experiment/delay	1	94	-35.578000000000003
experiment/delay	1	95	-38.588999999999999
experiment/delay	1	96	-41.798999999999999
experiment/delay	1	97	-45.207999999999998
experiment/delay	1	98	-48.814999999999998
experiment/delay	1	99	-52.616999999999997
experiment/delay	1	100	-56.609000000000002
experiment/delay	1	101	-60.780000000000001
experiment/delay	1	102	-65.120000000000005
experiment/delay	1	103	-69.611000000000004
experiment/delay	1	104	-74.230000000000004
experiment/delay	1	105	-78.948999999999998
experiment/delay	1	106	-83.733999999999995
experiment/delay	1	107	-88.540999999999997
experiment/delay	1	108	-93.319000000000003
experiment/delay	1	109	-98.010000000000005
experiment/delay	1	110	-102.55
experiment/delay	1	111	-106.86
experiment/delay	1	112	-110.86
experiment/delay	1	113	-114.47
experiment/delay	1	114	-117.61
experiment/delay	1	115	-120.19
experiment/delay	1	116	-122.13
experiment/delay	1	117	-123.37
experiment/delay	1	118	-123.86
experiment/delay	1	119	-123.56
experiment/delay	1	120	-122.47
experiment/delay	1	121	-120.58
experiment/delay	1	122	-117.93000000000001
experiment/delay	1	123	-114.56
experiment/delay	1	124	-110.56
experiment/delay	1	125	-106
experiment/delay	1	126	-100.95999999999999
experiment/delay	1	127	-95.561999999999998
experiment/delay	1	128	-89.888999999999996
experiment/delay	1	129	-84.037999999999997
experiment/delay	1	130	-78.099000000000004
experiment/delay	1	131	-72.150000000000006
experiment/delay	1	132	-66.262
experiment/delay	1	133	-60.494999999999997
experiment/delay	1	134	-54.895000000000003
experiment/delay	1	135	-49.502000000000002
experiment/delay	1	136	-44.344000000000001
experiment/delay	1	137	-39.442
experiment/delay	1	138	-34.808
experiment/delay	1	139	-30.449999999999999
experiment/delay	1	140	-26.370000000000001
experiment/delay	1	141	-22.565000000000001
experiment/delay	1	142	-19.030000000000001
experiment/delay	1	143	-15.757
experiment/delay	1	144	-12.734999999999999
experiment/delay	1	145	-9.9550000000000001
experiment/delay	1	146	-7.4038000000000004
experiment/delay	1	147	-5.0694999999999997
experiment/delay	1	148	-2.9392999999999998
experiment/delay	1	149	-1.0005999999999999
experiment/delay	1	150	0.75883
experiment/delay	1	151	2.3512
experiment/delay	1	152	3.7884000000000002
experiment/delay	1	153	5.0815999999999999
experiment/delay	1	154	6.2416
experiment/delay	1	155	7.2788000000000004
experiment/delay	1	156	8.2030999999999992
experiment/delay	1	157	9.0237999999999996
experiment/delay	1	158	9.7495999999999992
experiment/delay	1	159	10.388999999999999
experiment/delay	1	160	10.949
experiment/delay	1	161	11.439
experiment/delay	1	162	11.864000000000001
experiment/delay	1	163	12.231
experiment/delay	1	164	12.545999999999999
experiment/delay	1	165	12.814
experiment/delay	1	166	13.042
experiment/delay	1	167	13.234
experiment/delay	1	168	13.393000000000001
experiment/delay	1	169	13.526
experiment/delay	1	170	13.634
experiment/delay	1	171	13.722
experiment/delay	1	172	13.792
experiment/delay	1	173	13.848000000000001
experiment/delay	1	174	13.891999999999999
experiment/delay	1	175	13.925000000000001
experiment/delay	1	176	13.949999999999999
experiment/delay	1	177	13.968
experiment/delay	1	178	13.98
experiment/delay	1	179	13.987
experiment/delay	1	180	13.989000000000001
experiment/delay	2	0	30.978000000000002
experiment/delay	2	1	30.943000000000001
experiment/delay	2	2	30.837
experiment/delay	2	3	30.66
experiment/delay	2	4	30.41
experiment/delay	2	5	30.085000000000001
experiment/delay	2	6	29.681999999999999
experiment/delay	2	7	29.198
experiment/delay	2	8	28.629000000000001
experiment/delay	2	9	27.969000000000001
experiment/delay	2	10	27.213000000000001
experiment/delay	2	11	26.353999999999999
experiment/delay	2	12	25.382999999999999
experiment/delay	2	13	24.291
experiment/delay	2	14	23.068000000000001
experiment/delay	2	15	21.701000000000001
experiment/delay	2	16	20.175000000000001
experiment/delay	2	17	18.475000000000001
experiment/delay	2	18	16.581
experiment/delay	2	19	14.471
experiment/delay	2	20	12.122
experiment/delay	2	21	9.5025999999999993
experiment/delay	2	22	6.5815000000000001
experiment/delay	2	23	3.3203999999999998
experiment/delay	2	24	-0.32401000000000002
experiment/delay	2	25	-4.4013999999999998
experiment/delay	2	26	-8.9682999999999993
experiment/delay	2	27	-14.089
experiment/delay	2	28	-19.835000000000001
experiment/delay	2	29	-26.286000000000001
experiment/delay	2	30	-33.529000000000003
experiment/delay	2	31	-41.658000000000001
experiment/delay	2	32	-50.765000000000001
experiment/delay	2	33	-60.939999999999998
experiment/delay	2	34	-72.257999999999996
experiment/delay	2	35	-84.763000000000005
experiment/delay	2	36	-98.444999999999993
experiment/delay	2	37	-113.20999999999999
experiment/delay	2	38	-128.86000000000001
experiment/delay	2	39	-145.02000000000001
experiment/delay	2	40	-161.13999999999999
experiment/delay	2	41	-176.5
experiment/delay	2	42	-190.19999999999999
experiment/delay	2	43	-201.31
experiment/delay	2	44	-208.96000000000001
experiment/delay	2	45	-212.53999999999999
experiment/delay	2	46	-211.83000000000001
experiment/delay	2	47	-207.00999999999999
experiment/delay	2	48	-198.66
experiment/delay	2	49	-187.56999999999999
experiment/delay	2	50	-174.65000000000001
experiment/delay	2	51	-160.74000000000001
experiment/delay	2	52	-146.53999999999999
experiment/delay	2	53	-132.59999999999999
experiment/delay	2	54	-119.29000000000001
experiment/delay	2	55	-106.84
experiment/delay	2	56	-95.375
experiment/delay	2	57	-84.924999999999997
experiment/delay	2	58	-75.483000000000004
experiment/delay	2	59	-67.001999999999995
experiment/delay	2	60	-59.420000000000002
experiment/delay	2	61	-52.665999999999997
experiment/delay	2	62	-46.667000000000002
experiment/delay	2	63	-41.350999999999999
experiment/delay	2	64	-36.652999999999999
experiment/delay	2	65	-32.512999999999998
experiment/delay	2	66	-28.876000000000001
experiment/delay	2	67	-25.693999999999999
experiment/delay	2	68	-22.923999999999999
experiment/delay	2	69	-20.527999999999999
experiment/delay	2	70	-18.474
experiment/delay	2	71	-16.734000000000002
experiment/delay	2	72	-15.282
experiment/delay	2	73	-14.098000000000001
experiment/delay	2	74	-13.163
experiment/delay	2	75	-12.462999999999999
experiment/delay	2	76	-11.984
experiment/delay	2	77	-11.715999999999999
experiment/delay	2	78	-11.648999999999999
experiment/delay	2	79	-11.776
experiment/delay	2	80	-12.092000000000001
experiment/delay	2	81	-12.592000000000001
experiment/delay	2	82	-13.273
experiment/delay	2	83	-14.134
experiment/delay	2	84	-15.172000000000001
experiment/delay	2	85	-16.388999999999999
experiment/delay	2	86	-17.785
experiment/delay	2	87	-19.361000000000001
experiment/delay	2	88	-21.119
experiment/delay	2	89	-23.062000000000001
experiment/delay	2	90	-25.192
experiment/delay	2	91	-27.513999999999999
experiment/delay	2	92	-30.030000000000001
experiment/delay	2	93	-32.741999999999997
experiment/delay	2	94	-35.655000000000001
experiment/delay	2	95	-38.768999999999998
experiment/delay	2	96	-42.085999999999999
experiment/delay	2	97	-45.606999999999999
experiment/delay	2	98	-49.328000000000003
experiment/delay	2	99	-53.247
experiment/delay	2	100	-57.354999999999997
experiment/delay	2	101	-61.643999999999998
experiment/delay	2	102	-66.097999999999999
experiment/delay	2	103	-70.697999999999993
experiment/delay	2	104	-75.420000000000002
experiment/delay	2	105	-80.230999999999995
experiment/delay	2	106	-85.093000000000004
experiment/delay	2	107	-89.959000000000003
experiment/delay	2	108	-94.775999999999996
experiment/delay	2	109	-99.480000000000004
experiment/delay	2	110	-104
experiment/delay	2	111	-108.26000000000001
experiment/delay	2	112	-112.19
experiment/delay	2	113	-115.68000000000001
experiment/delay	2	114	-118.67
experiment/delay	2	115	-121.06999999999999
experiment/delay	2	116	-122.81
experiment/delay	2	117	-123.83
experiment/delay	2	118	-124.08
experiment/delay	2	119	-123.55
experiment/delay	2	120	-122.22
experiment/delay	2	121	-120.12
experiment/delay	2	122	-117.28
experiment/delay	2	123	-113.76000000000001
experiment/delay	2	124	-109.64
experiment/delay	2	125	-104.98999999999999
experiment/delay	2	126	-99.921000000000006
experiment/delay	2	127	-94.518000000000001
experiment/delay	2	128	-88.878
experiment/delay	2	129	-83.093000000000004
experiment/delay	2	130	-77.245999999999995
experiment/delay	2	131	-71.411000000000001
experiment/delay	2	132	-65.653000000000006
experiment/delay	2	133	-60.026000000000003
experiment/delay	2	134	-54.575000000000003
experiment/delay	2	135	-49.332999999999998
experiment/delay	2	136	-44.326000000000001
experiment/delay	2	137	-39.572000000000003
experiment/delay	2	138	-35.082999999999998
experiment/delay	2	139	-30.863
experiment/delay	2	140	-26.914000000000001
experiment/delay	2	141	-23.233000000000001
experiment/delay	2	142	-19.814
experiment/delay	2	143	-16.649000000000001
experiment/delay	2	144	-13.73
experiment/delay	2	145	-11.044
experiment/delay	2	146	-8.5815000000000001
experiment/delay	2	147	-6.3293999999999997
experiment/delay	2	148	-4.2759
experiment/delay	2	149	-2.4091
experiment/delay	2	150	-0.71682000000000001
experiment/delay	2	151	0.81244000000000005
experiment/delay	2	152	2.1901000000000002
experiment/delay	2	153	3.427
experiment/delay	2	154	4.5336999999999996
experiment/delay	2	155	5.5202
experiment/delay	2	156	6.3960999999999997
experiment/delay	2	157	7.1704999999999997
experiment/delay	2	158	7.8520000000000003
experiment/delay	2	159	8.4489000000000001
experiment/delay	2	160	8.9687999999999999
experiment/delay	2	161	9.4190000000000005
experiment/delay	2	162	9.8064
experiment/delay	2	163	10.137
experiment/delay	2	164	10.417999999999999
experiment/delay	2	165	10.654
experiment/delay	2	166	10.851000000000001
experiment/delay	2	167	11.013
experiment/delay	2	168	11.145
experiment/delay	2	169	11.252000000000001
experiment/delay	2	170	11.337
experiment/delay	2	171	11.403
experiment/delay	2	172	11.452999999999999
experiment/delay	2	173	11.492000000000001
experiment/delay	2	174	11.52
experiment/delay	2	175	11.539999999999999
experiment/delay	2	176	11.554
experiment/delay	2	177	11.563000000000001
experiment/delay	2	178	11.569000000000001
experiment/delay	2	179	11.573
experiment/delay	2	180	11.574
experiment/delay	3	0	34.012
experiment/delay	3	1	33.975999999999999
experiment/delay	3	2	33.869
experiment/delay	3	3	33.689
experiment/delay	3	4	33.435000000000002
experiment/delay	3	5	33.104999999999997
experiment/delay	3	6	32.695999999999998
experiment/delay	3	7	32.204000000000001
experiment/delay	3	8	31.623999999999999
experiment/delay	3	9	30.952999999999999
experiment/delay	3	10	30.183
experiment/delay	3	11	29.306999999999999
experiment/delay	3	12	28.317
experiment/delay	3	13	27.202999999999999
experiment/delay	3	14	25.954000000000001
experiment/delay	3	15	24.556999999999999
experiment/delay	3	16	22.995999999999999
experiment/delay	3	17	21.254000000000001
experiment/delay	3	18	19.312000000000001
experiment/delay	3	19	17.146000000000001
experiment/delay	3	20	14.73
experiment/delay	3	21	12.035
experiment/delay	3	22	9.0242000000000004
experiment/delay	3	23	5.6585999999999999
experiment/delay	3	24	1.8922000000000001
experiment/delay	3	25	-2.3277000000000001
experiment/delay	3	26	-7.0608000000000004
experiment/delay	3	27	-12.375
experiment/delay	3	28	-18.344999999999999
experiment/delay	3	29	-25.056999999999999
experiment/delay	3	30	-32.598999999999997
experiment/delay	3	31	-41.067999999999998
experiment/delay	3	32	-50.560000000000002
experiment/delay	3	33	-61.161999999999999
experiment/delay	3	34	-72.941000000000003
experiment/delay	3	35	-85.927999999999997
experiment/delay	3	36	-100.09
experiment/delay	3	37	-115.29000000000001
experiment/delay	3	38	-131.28
experiment/delay	3	39	-147.61000000000001
experiment/delay	3	40	-163.66999999999999
experiment/delay	3	41	-178.63999999999999
experiment/delay	3	42	-191.59
experiment/delay	3	43	-201.58000000000001
experiment/delay	3	44	-207.81999999999999
experiment/delay	3	45	-209.83000000000001
experiment/delay	3	46	-207.56
experiment/delay	3	47	-201.34999999999999
experiment/delay	3	48	-191.88999999999999
experiment/delay	3	49	-180.03999999999999
experiment/delay	3	50	-166.69
experiment/delay	3	51	-152.66
experiment/delay	3	52	-138.58000000000001
experiment/delay	3	53	-124.92
experiment/delay	3	54	-111.98999999999999
experiment/delay	3	55	-99.980000000000004
experiment/delay	3	56	-88.968000000000004
experiment/delay	3	57	-78.971000000000004
experiment/delay	3	58	-69.960999999999999
experiment/delay	3	59	-61.884
experiment/delay	3	60	-54.673000000000002
experiment/delay	3	61	-48.256999999999998
experiment/delay	3	62	-42.561999999999998
experiment/delay	3	63	-37.521999999999998
experiment/delay	3	64	-33.072000000000003
experiment/delay	3	65	-29.154
experiment/delay	3	66	-25.718
experiment/delay	3	67	-22.716999999999999
experiment/delay	3	68	-20.109999999999999
experiment/delay	3	69	-17.864000000000001
experiment/delay	3	70	-15.946
experiment/delay	3	71	-14.331
experiment/delay	3	72	-12.996
experiment/delay	3	73	-11.920999999999999
experiment/delay	3	74	-11.087999999999999
experiment/delay	3	75	-10.484999999999999
experiment/delay	3	76	-10.099
experiment/delay	3	77	-9.9198000000000004
experiment/delay	3	78	-9.9398
experiment/delay	3	79	-10.151999999999999
experiment/delay	3	80	-10.553000000000001
experiment/delay	3	81	-11.137
experiment/delay	3	82	-11.903
experiment/delay	3	83	-12.849
experiment/delay	3	84	-13.974
experiment/delay	3	85	-15.279999999999999
experiment/delay	3	86	-16.766999999999999
experiment/delay	3	87	-18.437000000000001
experiment/delay	3	88	-20.292999999999999
experiment/delay	3	89	-22.337
experiment/delay	3	90	-24.573
experiment/delay	3	91	-27.004000000000001
experiment/delay	3	92	-29.632000000000001
experiment/delay	3	93	-32.463000000000001
experiment/delay	3	94	-35.497
experiment/delay	3	95	-38.737000000000002
experiment/delay	3	96	-42.183999999999997
experiment/delay	3	97	-45.837000000000003
experiment/delay	3	98	-49.692999999999998
experiment/delay	3	99	-53.747
experiment/delay	3	100	-57.991
experiment/delay	3	101	-62.411999999999999
experiment/delay	3	102	-66.995000000000005
experiment/delay	3	103	-71.716999999999999
experiment/delay	3	104	-76.549000000000007
experiment/delay	3	105	-81.457999999999998
experiment/delay	3	106	-86.400999999999996
experiment/delay	3	107	-91.326999999999998
experiment/delay	3	108	-96.179000000000002
experiment/delay	3	109	-100.89
experiment/delay	3	110	-105.39
experiment/delay	3	111	-109.59
experiment/delay	3	112	-113.42
experiment/delay	3	113	-116.78
experiment/delay	3	114	-119.61
experiment/delay	3	115	-121.81
experiment/delay	3	116	-123.34
experiment/delay	3	117	-124.12
experiment/delay	3	118	-124.14
experiment/delay	3	119	-123.37
experiment/delay	3	120	-121.81
experiment/delay	3	121	-119.5
experiment/delay	3	122	-116.48999999999999
experiment/delay	3	123	-112.83
experiment/delay	3	124	-108.61
experiment/delay	3	125	-103.91
experiment/delay	3	126	-98.817999999999998
experiment/delay	3	127	-93.439999999999998
experiment/delay	3	128	-87.863
experiment/delay	3	129	-82.173000000000002
experiment/delay	3	130	-76.447999999999993
experiment/delay	3	131	-70.757000000000005
experiment/delay	3	132	-65.159999999999997
experiment/delay	3	133	-59.707000000000001
experiment/delay	3	134	-54.436
experiment/delay	3	135	-49.378
experiment/delay	3	136	-44.557000000000002
experiment/delay	3	137	-39.985999999999997
experiment/delay	3	138	-35.676000000000002
experiment/delay	3	139	-31.631
experiment/delay	3	140	-27.850000000000001
experiment/delay	3	141	-24.329999999999998
experiment/delay	3	142	-21.065999999999999
experiment/delay	3	143	-18.047999999999998
experiment/delay	3	144	-15.269
experiment/delay	3	145	-12.717000000000001
experiment/delay	3	146	-10.382
experiment/delay	3	147	-8.2505000000000006
experiment/delay	3	148	-6.3124000000000002
experiment/delay	3	149	-4.5556999999999999
experiment/delay	3	150	-2.9687000000000001
experiment/delay	3	151	-1.5402
experiment/delay	3	152	-0.25923000000000002
experiment/delay	3	153	0.88490999999999997
experiment/delay	3	154	1.9024000000000001
experiment/delay	3	155	2.8031000000000001
experiment/delay	3	156	3.5962999999999998
experiment/delay	3	157	4.2910000000000004
experiment/delay	3	158	4.8956999999999997
experiment/delay	3	159	5.4185999999999996
experiment/delay	3	160	5.8672000000000004
experiment/delay	3	161	6.2489999999999997
experiment/delay	3	162	6.5705999999999998
experiment/delay	3	163	6.8387000000000002
experiment/delay	3	164	7.0594000000000001
experiment/delay	3	165	7.2382999999999997
experiment/delay	3	166	7.3807
experiment/delay	3	167	7.4917999999999996
experiment/delay	3	168	7.5762
experiment/delay	3	169	7.6379999999999999
experiment/delay	3	170	7.6813000000000002
experiment/delay	3	171	7.7096999999999998
experiment/delay	3	172	7.7263999999999999
experiment/delay	3	173	7.7343000000000002
experiment/delay	3	174	7.7359
experiment/delay	3	175	7.7336
experiment/delay	3	176	7.7290999999999999
experiment/delay	3	177	7.7240000000000002
experiment/delay	3	178	7.7195
experiment/delay	3	179	7.7164000000000001
experiment/delay	3	180	7.7153999999999998
experiment/delay	4	0	37.468000000000004
experiment/delay	4	1	37.430999999999997
experiment/delay	4	2	37.322000000000003
experiment/delay	4	3	37.137999999999998
experiment/delay	4	4	36.878
experiment/delay	4	5	36.540999999999997
experiment/delay	4	6	36.122999999999998
experiment/delay	4	7	35.619999999999997
experiment/delay	4	8	35.027999999999999
experiment/delay	4	9	34.341000000000001
experiment/delay	4	10	33.552999999999997
experiment/delay	4	11	32.655999999999999
experiment/delay	4	12	31.641999999999999
experiment/delay	4	13	30.5
experiment/delay	4	14	29.218
experiment/delay	4	15	27.783999999999999
experiment/delay	4	16	26.18
experiment/delay	4	17	24.388999999999999
experiment/delay	4	18	22.390000000000001
experiment/delay	4	19	20.158999999999999
experiment/delay	4	20	17.667999999999999
experiment/delay	4	21	14.885999999999999
experiment/delay	4	22	11.775
experiment/delay	4	23	8.2937999999999992
experiment/delay	4	24	4.3933999999999997
experiment/delay	4	25	0.018608
experiment/delay	4	26	-4.8935000000000004
experiment/delay	4	27	-10.414
experiment/delay	4	28	-16.623000000000001
