time	drive	reference_response	forecast_response
0.3	0.789887408543618	1.803065049232345	1.50137994990364
0.3024999999999999	0.80444393155858	1.580343446362142	1.502571628494902
0.3049999999999999	0.8158256818911539	1.454439472170193	1.478675275470551
0.3075	0.8239877409726045	1.185357672898599	1.436196247363799
0.31	0.8288978968846269	0.8845634510933393	1.381718474682501
0.3125	0.8305367714850735	0.8498325650608484	1.320875830424098
0.3149999999999999	0.8288978968846269	0.3376981707026303	1.259058480393637
0.3175	0.8239877409726044	0.5835840110608207	1.201397354476935
0.32	0.815825681891154	0.4634766562490575	1.151739035487291
0.3225	0.8044439315585801	0.557347458050627	1.112037060232015
0.325	0.7898874085436182	0.5601589628427475	1.082694666278281
0.3275	0.772213560792365	0.7484553870315475	1.063238564246164
0.33	0.7514921389074829	1.108243871285172	1.052851815639721
0.3325	0.7278049208744336	0.8114900170131678	1.050730609575263
0.335	0.7012453893211333	1.108959481969895	1.056407575756048
0.3375	0.671918362584726	1.302751294510878	1.070023295012736
0.34	0.6399395810414982	1.112030086629086	1.091766681062726
0.3425	0.6054352503324841	1.288701211529694	1.119608841388678
0.345	0.5685415432874635	1.614203282185528	1.148218913929628
0.3475	0.5294040625130102	0.63903770614803	1.171529892716354
0.35	0.4881772657655302	1.839629784798571	1.185026892453043
0.3525	0.4450238563770508	1.264354585229405	1.186399682660468
0.3549999999999999	0.4001141411395117	-0.3894838289469085	1.175347705375841
0.3575	0.353625358181657	1.643897791519374	1.152546463184495
0.36	0.3057409774911193	0.6650619027351992	1.118409761447006
0.3625	0.2566499768421903	1.57090236652444	1.072326846925947
0.365	0.2065460959868863	0.4623655347801738	1.012453057432401
0.3675	0.1556270720526561	0.6547562134608231	0.9359826635313422
0.37	0.1040938591642816	0.8790169621199331	0.8401255730314117
0.3725	0.0521498353697464	-0.07847612417300076	0.723781029022163
0.375	3.051342596320116e-16	-0.4170089121857238	0.5882559648401787
0.3775	-0.05214983536974727	-0.2224000798746921	0.435911338250179
0.38	-0.1040938591642825	0.2697637616424349	0.2691705627905886
0.3825	-0.1556270720526569	-0.1131019300522638	0.09141241583713147
0.385	-0.2065460959868857	-0.2085576715639776	-0.09367826206285354
0.3875	-0.256649976842191	-0.9541019777597752	-0.2863780146480448
0.39	-0.3057409774911201	-1.126279942723622	-0.4889703488986367
0.3925	-0.3536253581816577	-1.047605134520033	-0.701823211168169
0.395	-0.4001141411395111	-1.494490298758683	-0.9229622962007439
0.3975	-0.4450238563770515	-2.356653786290441	-1.148514546515331
0.4	-0.4881772657655298	-1.718314806530393	-1.373756735464684
0.4025	-0.5294040625130121	-2.487162270807414	-1.593865149790932
0.4049999999999999	-0.5685415432874631	-2.754217280796586	-1.803874537275667
0.4075	-0.6054352503324848	-2.353787155622193	-2.000082095881607
0.41	-0.6399395810414996	-2.515770424470152	-2.18056594434357
0.4125000000000001	-0.6719183625847274	-2.06784595643636	-2.3437670152475
0.415	-0.7012453893211338	-2.36880259909883	-2.487653800944784
0.4175000000000001	-0.727804920874434	-2.702437066287916	-2.60981196071692
0.42	-0.7514921389074832	-2.477567803280496	-2.708253405979411
0.4225	-0.7722135607923659	-2.672369645752669	-2.782262577977103
0.425	-0.7898874085436179	-2.474814485104482	-2.832380220276051
0.4275	-0.8044439315585803	-1.594289614347101	-2.859594556295057
0.4299999999999999	-0.8158256818911539	-1.925848328442973	-2.864561828590423
0.4325	-0.8239877409726045	-2.220277094654824	-2.847254394682622
0.4349999999999999	-0.8288978968846268	-2.091122646908675	-2.806617718877534
0.4375	-0.8305367714850735	-2.126567917749511	-2.740054346120181
0.4399999999999999	-0.8288978968846268	-1.825190227377207	-2.646730496742346
0.4425000000000001	-0.8239877409726044	-2.383498348063641	-2.532993618723949
0.445	-0.815825681891154	-1.251646792089503	-2.406614198655497
0.4475	-0.8044439315585797	-1.621525431835126	-2.272458966625136
0.45	-0.7898874085436183	-1.080386847236203	-2.134000067353486
0.4525	-0.772213560792365	-0.8985223371452283	-1.99477701215406
0.4549999999999999	-0.7514921389074836	-1.185855680715808	-1.859095910326766
0.4575	-0.7278049208744337	-1.827077151532646	-1.731674278574793
0.46	-0.7012453893211326	-1.919248857993286	-1.61628369829454
0.4625000000000001	-0.6719183625847261	-0.8956334024641207	-1.514529362311363
0.465	-0.6399395810414982	-0.8972185748724311	-1.425656872625486
0.4675000000000001	-0.6054352503324842	-2.01996268854742	-1.347302725710732
0.47	-0.5685415432874636	-1.823144403467317	-1.276537115245631
0.4725	-0.5294040625130103	-0.8253337638929776	-1.210648844397622
0.475	-0.4881772657655303	-1.353426533692878	-1.147530070943756
0.4775	-0.4450238563770496	-0.3907212254390684	-1.085774028432094
0.4800000000000001	-0.4001141411395105	-1.157115047028709	-1.024643741619403
0.4825000000000001	-0.3536253581816557	-0.9512893184890658	-0.9640123053463469
0.485	-0.305740977491118	-1.445607206304829	-0.9042213837542012
0.4875000000000001	-0.2566499768421889	-1.600029348844126	-0.845625989958835
0.49	-0.206546095986885	-2.055308963794266	-0.787821875070438
0.4925000000000001	-0.1556270720526562	-2.620326394912648	-0.7292566687164288
0.495	-0.1040938591642817	-0.625205111081751	-0.6677504790217167
0.4975000000000001	-0.05214983536974503	-0.6826283712272068	-0.6012961243954196
0.5	2.531318444187615e-16	-1.205047091256434	-0.5453513945621794
0.5025000000000001	-0.03244666142012091	-0.2830790331956071	-0.4904822311576624
0.505	-0.06476527069108459	-1.389188693516976	-0.4246928697365758
0.5075000000000001	-0.0968282810270701	0.2880725788737816	-0.3590603804774132
0.51	-0.1285091543744755	-0.1017626080727856	-0.2989373749306828
0.5125000000000001	-0.1596828607998119	0.6576300205258206	-0.2499958279493546
0.515	-0.1902263719257313	-0.8785474516587074	-0.2176980811450691
0.5175000000000001	-0.2200191464678225	0.817037720437273	-0.2027368676416663
0.52	-0.2489436059559919	0.6801322290664199	-0.2030108278565131
0.5225	-0.276885598762969	0.4662770532596909	-0.2166636594401448
0.525	-0.3037348506086247	-0.08864002696429885	-0.24279563997461
0.5275	-0.3293853997621835	0.5437402316258234	-0.2812206403235604
0.53	-0.3537360152247553	0.4878963990059935	-0.3321779065448773
0.5325000000000001	-0.3766905962418488	0.007864204785030415	-0.3961886516530934
0.535	-0.3981585515691385	-0.4530600452382104	-0.4740939169053248
0.5375000000000001	-0.4180551569947245	-0.4166507873819015	-0.5673187951708121
0.54	-0.4363018897068862	-0.2989483607763098	-0.678038401694024
0.5425000000000001	-0.4528267381877478	0.3505841347228397	-0.8076866299682451
0.545	-0.4675644864098408	0.168964093915654	-0.9535636973543011
0.5475	-0.4804569712139694	0.1950449143305351	-1.109084754075964
0.55	-0.4914533118526267	-0.646756317259247	-1.267496930326461
0.5525	-0.5005101107930635	-1.867779691829631	-1.423540415368248
0.5549999999999999	-0.5075916249875186	-1.780699404807327	-1.573413440888642
0.5575	-0.5126699069347036	-2.249807208667185	-1.714328807583101
0.56	-0.5157249149758185	-2.055095634097593	-1.843660394798373
0.5625000000000001	-0.5167445923898257	-1.477163978239269	-1.957915195794496
0.5650000000000001	-0.5157249149758185	-2.466967365811366	-2.052706943681593
0.5675000000000001	-0.5126699069347035	-2.772824256939271	-2.12405454406651
0.5700000000000001	-0.5075916249875188	-2.446054563419811	-2.169908102457125
0.5725	-0.5005101107930632	-2.461519034500165	-2.190463816193113
0.5750000000000001	-0.4914533118526269	-2.419648574791925	-2.187201193897392
0.5775	-0.4804569712139689	-3.397577351048931	-2.161786071257613
0.5800000000000001	-0.4675644864098406	-3.349156432182913	-2.115509142237273
0.5825000000000001	-0.4528267381877473	-3.070945130200506	-2.049151702858951
0.5850000000000001	-0.4363018897068855	-2.360209046867384	-1.962943014736359
0.5875000000000001	-0.4180551569947237	-2.487307579232034	-1.856430696565036
0.59	-0.3981585515691378	-2.888812671078298	-1.729309248976229
0.5925	-0.3766905962418479	-1.235475507832519	-1.584895613247218
0.595	-0.3537360152247551	-2.20784667451029	-1.431231005914445
0.5974999999999999	-0.3293853997621825	-1.727659340338989	-1.276325063863649
0.6	-0.3037348506086252	-1.433834423224058	-1.125198605087204
0.6025	-0.2768855987629679	-1.506085303396064	-0.980392593698735
0.6049999999999999	-0.2489436059559924	-0.8247790628692927	-0.8429522050710496
0.6074999999999999	-0.2200191464678222	-0.4966082967856545	-0.7129928183620962
0.61	-0.1902263719257301	-0.1154079384187775	-0.5902154868165103
0.6125	-0.1596828607998107	0.1736531148730055	-0.4742987743915916
0.615	-0.1285091543744742	-0.008382172190938897	-0.3650258328807979
0.6175	-0.09682828102706975	0.00938278406384585	-0.2623349271649277
0.62	-0.06476527069108517	1.201804887159195	-0.1664632074267715
0.6225	-0.03244666142011965	0.6999580506278132	-0.07799912108567518
0.625	-3.164148055234519e-16	1.479722796714734	0.002606834506520495
0.6275	0.03244666142012085	1.245106794501154	0.07581319210540029
0.63	0.06476527069108545	2.413908635066178	0.1429330015202423
0.6325000000000001	0.09682828102707093	1.04236063928493	0.2053684972100081
0.635	0.1285091543744754	0.246023888621285	0.264124538024182
0.6375	0.1596828607998118	0.8701250119996178	0.3197848494951714
0.64	0.1902263719257312	1.565593974416434	0.3726764125279191
0.6425000000000001	0.2200191464678224	1.823329165371651	0.4230447115981907
0.645	0.2489436059559918	1.644258092199601	0.4711761840418172
0.6475	0.2768855987629683	0.9895903001911472	0.5174489925165718
0.65	0.3037348506086247	1.33887504164431	0.5623186002940128
0.6525000000000001	0.3293853997621827	-0.06703850808341882	0.6062629956569464
0.655	0.3537360152247546	0.0443081650068064	0.6497163188445966
0.6575	0.3766905962418474	-0.2225442804177131	0.693010127626986
0.66	0.3981585515691385	0.4751626315223993	0.7363288357375595
0.6625000000000001	0.4180551569947245	0.7812921624168693	0.7796781674515759
0.665	0.4363018897068862	0.1267636718937298	0.8228643145835838
0.6675	0.4528267381877478	0.3245238930300035	0.8654843238101505
0.67	0.4675644864098408	-0.07647904008882661	0.9069316186670469
0.6725000000000001	0.480456971213969	0.03198708865574015	0.9464215726707846
0.675	0.4914533118526267	0.3663223655492566	0.9830394443862391
0.6775	0.5005101107930633	1.186591589701909	1.015807832893675
0.68	0.507591624987519	0.7822665263688751	1.043765679974507
0.6825000000000001	0.5126699069347037	0.9504922886444584	1.066048113561401
0.685	0.5157249149758185	1.387074664056982	1.081957452158812
0.6875	0.5167445923898257	1.327716665609961	1.091020286562571
0.6900000000000001	0.5157249149758185	0.794845812678264	1.09303067312383
0.6925000000000001	0.5126699069347035	2.160842854105009	1.088079577143136
0.6950000000000001	0.5075916249875188	1.34150298836075	1.07656343303481
0.6975	0.5005101107930634	1.50913957536788	1.059157829272255
0.7000000000000001	0.4914533118526269	1.520370347942392	1.036748961965977
0.7025000000000001	0.4804569712139692	1.88224884030752	1.010335429775824
0.705	0.4675644864098411	1.457877298531232	0.9809276987753878
0.7074999999999999	0.4528267381877482	1.700529964148998	0.9494687046313112
0.71	0.4363018897068855	2.289733823475329	0.9167841221925833
0.7124999999999999	0.4180551569947238	0.9257155701796124	0.8835589888673846
0.715	0.3981585515691378	0.2483514306856641	0.8503330008015745
0.7174999999999999	0.3766905962418479	1.656291824692478	0.8175062335845217
0.72	0.3537360152247551	0.9752421432219132	0.7853467373168844
0.7224999999999999	0.3293853997621832	1.00116052946581	0.7539914280476571
0.725	0.3037348506086252	0.832198779786262	0.7234346658768221
0.7274999999999999	0.2768855987629688	0.1171614783295339	0.6935073956387104
0.73	0.2489436059559909	0.220946454834769	0.6638611002059214
0.7324999999999999	0.2200191464678214	-0.89013727362955	0.6339746467747053
0.735	0.1902263719257302	-0.21856939282156	0.603189279622983
0.7374999999999999	0.1596828607998108	-0.2601558013152687	0.5707554506794491
0.74	0.1285091543744743	-0.9936828308583411	0.5358657512631723
0.7424999999999999	0.0968282810270698	-0.8446330119181669	0.4976596511709092
0.745	0.06476527069108523	-0.6319603673478635	0.4552066984742108
0.7474999999999999	0.03244666142012063	-0.4611935113637491	0.4074925077269924
0.75	7.072087020874527e-16	-0.7394155720809193	0.3528140645575831
0.7525	-0.06043375370302548	0.0268852932182666	0.2893189802956905
0.755	-0.1206290029897416	-0.3022786588077616	0.2153485436904535
0.7575	-0.1803481847118066	-0.2654938901805225	0.12727071872101
0.76	-0.2393556145420656	-1.545040966783536	0.02298847175043946
0.7625	-0.2974184171129023	-0.8594763543377484	-0.09949903760112683
0.765	-0.3543074450689444	-0.5519035573021722	-0.2426954194835525
0.7675	-0.4097981834069739	-0.8408078267123938	-0.4085256448321494
0.77	-0.4636716355340775	-0.5485915066865377	-0.5970614020009407
0.7725	-0.5157151875471488	-0.9744098883163462	-0.805497043252172
0.775	-0.5657234473228292	-1.153268248217703	-1.028459413960766
0.7775	-0.613499055106385	-0.8226641781646163	-1.259423187472925
0.78	-0.6588534624004959	-0.8328944209172108	-1.492308608164732
0.7825	-0.7016076760800247	-1.120303071446231	-1.722684747593804
0.785	-0.7415929647961234	-1.108235353204084	-1.946827593736372
0.7875	-0.7786515248817698	-0.7384771919258115	-2.161723243285286
0.79	-0.812637103130752	-1.123274961476548	-2.36464791875876
0.7925	-0.8434155739922549	-1.136014560633941	-2.551348850093492
0.795	-0.870865468903134	-1.422132949340277	-2.716872586699445
0.7975	-0.8948784556688401	-1.847655257573912	-2.856707038939486
0.8	-0.915359766001099	-2.251926664539678	-2.967504856871988
0.8025	-0.9322285695250502	-1.353143205001346	-3.048076447459677
0.805	-0.9454182927798083	-2.37624336277774	-3.099385504202109
0.8074999999999999	-0.9548768819534962	-2.220241359947349	-3.123169500311632
0.8099999999999998	-0.9605670083158659	-3.072271530312365	-3.12072919118373
0.8125	-0.9624662155377357	-3.609711009126585	-3.092646460032666
0.8150000000000001	-0.960567008315866	-3.61905184636151	-3.03838321660703
0.8174999999999999	-0.9548768819534968	-3.243701568192635	-2.956050394580431
0.8200000000000001	-0.9454182927798073	-3.727247621588643	-2.848013887929728
0.8225000000000002	-0.9322285695250497	-2.761981303153995	-2.722809067636571
0.8250000000000002	-0.9153597660010986	-3.351809002735201	-2.587056195017139
0.8275	-0.8948784556688406	-3.337428265259129	-2.444338449012258
0.8300000000000001	-0.8708654689031332	-2.217564919319079	-2.297208860939296
0.8325	-0.8434155739922541	-3.096989690398202	-2.148389394147161
0.8350000000000002	-0.8126371031307511	-3.007318265694602	-2.001299884884995
0.8375	-0.7786515248817708	-1.278039744308243	-1.859702456704642
0.8400000000000001	-0.741592964796122	-2.216706823114756	-1.726741813647114
0.8425	-0.7016076760800234	-2.174824007446027	-1.604115932330401
0.8450000000000001	-0.658853462400492	-2.227452542352313	-1.491791864745212
0.8474999999999999	-0.6134990551063861	-1.158460946639107	-1.388344759706062
0.8500000000000001	-0.5657234473228304	-0.9610570285801574	-1.291704107053597
0.8525	-0.5157151875471501	-2.517660112912693	-1.199886881622591
0.8550000000000001	-0.4636716355340759	-1.101556580172615	-1.111389401023213
0.8574999999999998	-0.4097981834069753	-0.7261798339291374	-1.025219657439788
0.8599999999999998	-0.3543074450689458	-0.3655453819284978	-0.9408120161058423
0.8624999999999999	-0.2974184171129006	-1.081947297580598	-0.8580538633164891
0.865	-0.2393556145420638	-0.2617887862049135	-0.7773608400722403
0.8674999999999998	-0.1803481847118114	0.7909951487264832	-0.6993456521447183
0.8699999999999999	-0.1206290029897398	0.6730324690269717	-0.6237541524437085
0.8725	-0.0604337537030236	-0.2415920912252411	-0.5486728622466456
0.8750000000000001	2.594290070222236e-15	0.5577509856057052	-0.4713252836196855
0.8775	0.06043375370302537	0.1501696354803559	-0.3895648793270907
0.8799999999999999	0.1206290029897449	1.042236626258971	-0.30281911606165
0.8825	0.1803481847118098	-0.7253201499124762	-0.2120670065033908
0.8850000000000001	0.2393556145420655	1.27169333598965	-0.1180511413018507
0.8875	0.297418417112899	1.030678434696614	-0.01989726799554926
0.8899999999999999	0.3543074450689443	1.496238118843979	0.08353941273800537
0.8925	0.4097981834069738	0.4424630997970377	0.1926004363031513
0.895	0.4636716355340805	0.9551405446584975	0.3070332348282516
0.8974999999999999	0.5157151875471487	0.5871300726467025	0.4264159248560178
0.8999999999999999	0.5657234473228292	1.422857505628516	0.5503702946720512
0.9025	0.6134990551063849	1.332465975249974	0.6785156337729021
0.905	0.6588534624004958	2.228606776504875	0.8101642873760181
0.9074999999999999	0.7016076760800224	1.682386426604308	0.9438592167579665
0.9099999999999998	0.741592964796121	0.2318228647761791	1.076961890495408
0.9125	0.7786515248817697	1.542595700697587	1.205384629831595
0.915	0.812637103130752	1.483626024132146	1.323511859044832
0.9174999999999999	0.8434155739922532	1.971402015355853	1.424608567044661
0.9199999999999999	0.8708654689031353	1.837659092734977	1.501873096992707
0.9225000000000001	0.8948784556688413	1.140959786448142	1.549802850322405
0.9250000000000002	0.9153597660011001	1.411856678903427	1.565997846803701
0.9275	0.9322285695250502	2.145722113781117	1.553127408826762
0.9299999999999999	0.9454182927798083	1.232551398321323	1.517752308000396
0.9325	0.9548768819534966	1.699243580478738	1.467033621482774
0.9350000000000002	0.9605670083158662	1.114150681300434	1.407705973769439
0.9375	0.9624662155377357	2.193084495632716	1.346662072452112
0.94	0.960567008315866	2.199218206764355	1.290523487676126
0.9425	0.9548768819534964	1.645337642467045	1.243837832391772
0.9450000000000001	0.9454182927798073	1.110802575910219	1.208391983277955
0.9474999999999999	0.9322285695250506	1.318440441727318	1.184037341543374
0.95	0.9153597660010996	1.437841390152367	1.169723080733978
0.9525	0.8948784556688407	1.333465547996347	1.164132564124054
0.9550000000000001	0.8708654689031332	1.602241122630144	1.165984545157257
0.9574999999999999	0.8434155739922558	0.6997350448709531	1.174213870297927
0.9600000000000002	0.8126371031307511	0.7661249618892023	1.188190463580896
0.9625000000000001	0.7786515248817668	0.8959130310948962	1.2078398441928
0.9650000000000002	0.74159296479612	1.758355932465296	1.232841086409989
0.9675	0.7016076760800235	0.7058511576413921	1.260585258635438
0.97	0.6588534624004921	1.332592096968873	1.285786385059182
0.9725000000000001	0.6134990551063836	1.65807391726371	1.302976146515872
0.9750000000000002	0.5657234473228278	0.4578572886290734	1.308563539566414
0.9775	0.5157151875471502	0.1771453465708728	1.301284834617693
0.98	0.463671635534076	0.1559980998106155	1.28151087635174
0.9825	0.4097981834069723	1.272878555541723	1.25001820124965
0.9850000000000002	0.3543074450689427	1.153381966496967	1.206973725120505
0.9875	0.297418417112904	0.78237876916787	1.151452007487788
0.99	0.2393556145420639	0.2937034918982656	1.081421134737924
0.9925	0.1803481847118082	0.741239661523075	0.9941755417447415
0.9950000000000001	0.1206290029897399	-0.1547610126938109	0.8873262127973078
0.9974999999999999	0.06043375370302713	0.732552590431315	0.7599676861386069
1.0	-3.336715701571363e-16	0.3907351332801366	0.6246143595614462
1.0025	0.02138515698660531	0.2369688938814459	0.4873955877294908
1.005	0.04268591652853491	0.8133923255448682	0.3487096754044042
1.0075	0.06381821425926426	-0.5486133366193807	0.2236816615423668
1.01	0.08469865065408344	-0.715854828169965	0.1176901236247966
1.0125	0.1052448201699036	-0.06890059689992983	0.0328045176172429
1.015	0.1253756364622968	0.1510478804530699	-0.03057816082011151
1.0175	0.145011652396252	-0.9798982934094157	-0.07407746005258385
1.02	0.1640753735877237	-1.091666826120571	-0.100075303810511
1.0225	0.1824915642385515	-0.7002154037079815	-0.1104493115648944
1.025	0.200187544057795	-0.3412918277127457	-0.1064759434253874
1.0275	0.2170934750976307	-1.006750226841842	-0.08919934931844412
1.03	0.2331426373718326	-0.1150384874375424	-0.0596625973729529
1.0325	0.2482716921690662	0.5289991996574328	-0.01888021311803855
1.035	0.2624209320218557	-0.4861563489977263	0.03239371484310585
1.0375	0.275534516344674	-0.5774262238760501	0.09399202137522478
1.04	0.287560691811228	0.9214510061450809	0.1664093344203591
1.0425	0.2984519966011859	-0.6702667007269305	0.2498633284069967
1.045	0.3081654477103069	0.7323499322299767	0.3425459458503012
1.0475	0.3166627105847155	0.8654512022297344	0.4406962096095012
1.05	0.3239102504098781	-0.2061243619264775	0.5405129639298714
1.0525	0.3298794644571901	1.076663376299386	0.6385222704966667
1.055	0.3345467949658817	1.636929552791421	0.7303139152615344
1.0575	0.3378938221147347	0.8627458719561278	0.8105896202535116
