time_s	temperature_K	field_Oe	magnetic_moment_emu	moment_std_err_emu
3784620052.1899	299.948272705078	14775.912109375	0.00205728772881785	4.81492094300274E-5
3784620067.5487	300.004455566406	15514.849609375	0.00213447847009811	1.41413158440065E-5
3784620085.89917	299.999145507812	16271.5	0.00219140733864736	1.93014710332835E-5
3784620106.22776	300.012756347656	17046.134765625	0.00221968385817502	4.44835173079538E-5
3784620126.4722	300.0087890625	17839.046875	0.00225182734772478	4.84228988924493E-6
3784620147.49734	299.920043945313	18649.720703125	0.00228425912224612	2.11447217983478E-5
3784620163.30071	300.081665039063	19478.5859375	0.00233286761847337	4.93935468291882E-6
3784620178.27942	299.960418701172	20325.349609375	0.00237180651034974	1.55970526976821E-5
3784620193.4447	300.034881591797	21190.009765625	0.00241352736170719	1.26948896996889E-5
3784620209.04925	299.967407226562	22073.046875	0.00245383292983604	1.34203290572925E-5
3784620224.48355	300.001373291016	22973.84375	0.00250092943224486	1.33484846711509E-5
3784620240.0014	299.986541748047	23892.748046875	0.00254528689778321	1.52909381525873E-5
3784620255.30459	299.990325927734	24829.548828125	0.00258732212828821	1.73785419652775E-5
3784620271.21096	299.998596191406	25784.603515625	0.00263181461345443	1.46633520831121E-5
3784620286.45383	299.998168945313	26757.37109375	0.00267821301587417	7.78722624408276E-7
3784620301.7288	299.95458984375	27748.52734375	0.00272566734860773	3.33265144024738E-6
3784620317.19654	300.02978515625	28757.333984375	0.00276793617525536	1.47350188368343E-5
3784620332.6797	300.076385498047	29784.28125	0.00282273676316646	7.58789119327021E-6
3784620348.44895	299.997131347656	30829.33984375	0.00286371124193596	1.89427888164854E-5
3784620364.11027	300.091735839844	31892.25390625	0.00291333673915898	2.73486387137816E-5
3784620381.665	300.043182373047	32973.30078125	0.00296995730020108	9.18831702800427E-6
3784620399.3548	299.950317382812	34072.52734375	0.00301586929612996	4.73475443997323E-5
3784620417.77877	300.096008300781	35189.609375	0.00307529689024824	3.52022334840787E-6
3784620435.45947	300.051422119141	36324.58203125	0.00312959447313696	3.34389372359194E-6
3784620451.82144	299.914886474609	37477.53515625	0.00318435624355194	8.50593155297798E-7
3784620469.33384	299.962188720703	38648.6953125	0.00325274534208244	1.52715556942209E-5
3784620487.01309	300.130889892578	39838.08203125	0.00329790892606193	4.80055490713325E-6
3784620505.21829	299.949951171875	41045.0078125	0.00335110558440674	9.04166877430883E-7
3784620522.99657	300.041748046875	42270.4453125	0.00340482413540473	1.85248857331364E-5
3784620540.94813	300.045959472656	43513.57421875	0.00345505528857923	1.10755206156652E-5
3784620559.37304	300.010162353516	44774.53515625	0.00351707098132773	3.04656318158871E-5
3784620577.85966	300.069732666016	46053.88671875	0.00358223595018656	4.33048363876779E-5
3784620595.27617	299.923156738281	47351.18359375	0.00364811860008777	8.71438182386454E-7
3784620613.0586	299.989624023438	48666.37890625	0.00370900883389339	1.90035144265876E-5
3784620631.08298	300.025726318359	49999.7890625	0.00377171719842239	2.42541529164408E-5
3784620644.60213	300.006744384766	49999.77734375	0.00377332822092395	6.52830122564231E-7
3784620659.83634	299.999053955078	49999.91015625	0.00376552372594025	1.26020832790699E-5
3784620677.78122	300.059844970703	48666.26953125	0.00370915782503458	9.45516135743763E-7
3784620695.4384	299.986175537109	47351.109375	0.00367946895357863	2.81552197718148E-5
3784620713.43473	300.032653808594	46053.99609375	0.00358521185564198	4.67461445693832E-6
3784620731.91882	300.003234863281	44774.546875	0.00352597202796066	1.130026851358E-5
3784620749.84803	300.029815673828	43513.375	0.0034668342402282	6.92627565996494E-7
3784620767.5363	299.971405029297	42270.26171875	0.00341345682998354	6.81908685327792E-6
3784620785.5343	300.023406982422	41045.25390625	0.00334504050646147	1.56558401286766E-5
3784620804.0199	300.049072265625	39837.91015625	0.00332361902878033	2.31782366446357E-5
3784620821.84972	299.92041015625	38649.0625	0.00323805273557553	7.7928174330186E-7
3784620840.0844	300.025939941406	37477.62109375	0.00318699285128363	1.3731514218017E-5
3784620858.48524	299.900024414063	36324.65234375	0.00314758250021243	1.35140458651125E-5
3784620876.09231	300.047943115234	35189.48828125	0.00306502409597248	1.73437644308582E-5
3784620894.16835	300.015197753906	34072.37890625	0.00302258646281427	7.30253700426751E-7
3784620912.09256	299.966766357422	32973.3984375	0.00297867856705024	7.11775707395782E-6
3784620927.40395	299.964660644531	31892.400390625	0.00292227301385445	1.04166206983924E-5
3784620943.35383	300.058746337891	30829.423828125	0.00287312137050008	1.5917199730247E-5
3784620958.26386	300.000396728516	29784.369140625	0.00281962888254861	7.47918910179856E-7
3784620973.71695	300.009582519531	28757.392578125	0.00277272137599346	1.39215061602877E-5
3784620989.01817	300.030517578125	27748.267578125	0.00272344304518065	1.00506081415654E-5
3784621007.47308	300.088928222656	26757.48046875	0.00267520835110179	1.36477172227453E-5
3784621023.32759	300.02587890625	25784.443359375	0.00263266959113398	3.38861604524321E-6
3784621038.08043	300.028839111328	24829.513671875	0.00258466399830077	6.08660051139261E-7
3784621053.34523	299.938842773438	23892.759765625	0.00253969201280504	6.0849926344154E-7
3784621069.22441	300.033294677734	22973.8203125	0.00249608240717853	5.76398531093429E-7
3784621084.66451	300.081756591797	22072.947265625	0.00245350593707497	3.52799180217182E-6
3784621099.7284	299.956390380859	21190.095703125	0.00241047651011261	5.47482838946293E-7
3784621115.59754	299.990112304687	20325.36328125	0.00236860294053468	5.01631727258539E-7
3784621131.44692	299.976806640625	19478.46484375	0.0023281435299714	1.33505388022988E-5
3784621146.16722	300.020874023438	18649.708984375	0.00228838697793356	4.24330419461836E-7
3784621161.62555	300.043304443359	17839.095703125	0.00224828294434633	5.61959341821505E-7
3784621176.93793	300.041564941406	17046.173828125	0.00221004863172123	4.46357842073018E-7
3784621192.80877	300.020202636719	16271.353515625	0.00217205625607865	5.28722960387417E-7
3784621208.19955	299.981903076172	15514.6044921875	0.00213495212821749	4.04304581843995E-7
3784621223.24333	300.002044677734	14776.1201171875	0.00209478690529006	2.01367217253512E-5
3784621238.75122	300.039001464844	14055.4111328125	0.00206219273965576	4.20505154243729E-7
3784621254.53635	300.02099609375	13352.7939453125	0.00202673072845551	3.36060701552729E-7
3784621270.24171	300.007751464844	12667.953125	0.0019918398113766	3.31961058085132E-7
3784621282.61657	300.041290283203	12001.4375	0.00195804318624075	3.50161594679197E-7
3784621298.28164	300.001556396484	11352.8076171875	0.00192461684721113	2.69089430273543E-7
3784621313.40149	300.026733398438	10722.24609375	0.00189149966853188	2.70231312640313E-7
3784621326.3849	299.974395751953	10109.7177734375	0.00185911671021475	3.81753972266358E-7
3784621339.17094	299.989288330078	9515.0244140625	0.00182708036633535	3.56066532946685E-7
3784621352.43298	299.961059570313	8938.6572265625	0.0017957644003084	3.59122995614312E-7
3784621367.82345	300.050170898438	8379.9306640625	0.00176445025954358	2.34247114760086E-7
3784621381.07216	300.017913818359	7839.4814453125	0.00173375808647853	2.39883622242762E-7
3784621393.24555	299.940765380859	7316.990234375	0.00170309705719503	2.53736419261082E-7
3784621406.68939	299.988128662109	6812.32373046875	0.00167277851245023	1.85396320460145E-7
3784621419.05015	300.021820068359	6325.93359375	0.00164257347222581	1.97748783945718E-7
3784621431.8267	300.088012695313	5857.587890625	0.00161287220955999	2.27209847853266E-7
3784621444.69382	299.977996826172	5407.201171875	0.00158196934451542	1.65262240797516E-7
3784621457.79378	299.997924804687	4974.63818359375	0.00155198605547831	1.62978934315373E-7
3784621471.29655	299.949401855469	4560.2666015625	0.0015222310051612	1.44486593411673E-7
3784621483.7066	300.017486572266	4163.755859375	0.00149102348604631	1.66570042123553E-7
3784621496.22006	300.060974121094	3785.43603515625	0.00145864608722724	1.14476937825041E-7
3784621509.4669	299.944152832031	3425.001953125	0.00142629361646764	1.36885598689105E-7
3784621522.00534	300.091094970703	3082.82006835937	0.00139178536305638	1.43630003767193E-7
3784621535.12681	300.008575439453	2758.6455078125	0.00135626408530768	1.25649493891757E-7
3784621547.72238	299.980041503906	2452.18530273438	0.00131918724431491	1.16415818284883E-7
3784621560.99321	299.996551513672	2164.14868164062	0.00127998931455817	1.33173572077595E-7
3784621573.77571	300.026245117188	1893.81384277344	0.00123790289598062	1.23632066411597E-7
3784621586.29178	300.048492431641	1641.47412109375	0.00119197834245755	1.42022438208497E-7
3784621599.60483	299.912292480469	1407.21569824219	0.00114284599081768	1.31078616386896E-7
3784621612.61491	300.0087890625	1191.00158691406	0.00108950084711247	1.45186846594348E-7
3784621625.24041	299.976104736328	992.758422851562	0.00103224321215762	1.07134782624363E-7
3784621637.78966	300.036682128906	812.779968261719	9.6994929026161E-4	1.14455962379141E-7
3784621650.64358	299.957550048828	650.417419433594	9.03932473394845E-4	7.39678618411177E-8
3784621663.58906	299.9970703125	506.527618408203	8.34054914517992E-4	4.77601169579395E-8
3784621681.91588	299.93701171875	380.168090820313	7.61059716043935E-4	5.53574356457251E-8
3784621694.62716	300.121154785156	272.293640136719	6.88315179023862E-4	7.60551108396432E-8
3784621708.2103	300.032287597656	182.708389282227	6.1777534415203E-4	6.96554545043542E-8
3784621720.52626	299.980804443359	110.053497314453	5.53857308030552E-4	4.82440841995153E-8
3784621733.39223	300.039459228516	56.1652336120605	4.99180679275348E-4	4.54732630239955E-8
3784621745.93755	299.96728515625	20.0887413024902	4.57859589167969E-4	6.93525689402623E-8
3784621761.54251	300.014099121094	-2.44835352897644	4.30529379410963E-4	2.96323770988519E-8
3784621774.92563	300.028747558594	-20.6273784637451	4.07356961005397E-4	4.58850563547954E-8
3784621789.99489	299.958587646484	-56.3733406066895	3.60958893833619E-4	4.3273781181766E-8
3784621805.20266	300.070281982422	-110.494194030762	2.81936990017173E-4	5.50209397917438E-8
3784621815.83828	299.986968994141	-182.671661376953	1.61405883869285E-4	5.32160556880305E-8
3784621826.39425	299.973510742188	-272.685363769531	-1.33628932116481E-5	5.65166120566743E-8
3784621836.94904	299.959716796875	-380.792419433594	-2.32460560272073E-4	6.7130566634236E-8
3784621849.25473	300.037292480469	-506.613342285156	-4.61193113019086E-4	6.66276281089892E-8
3784621862.19483	299.995697021484	-650.772338867187	-6.63504005210058E-4	8.51740650118746E-8
3784621875.09575	300.015930175781	-812.877868652344	-8.25219682329803E-4	6.06928373352915E-8
3784621887.93457	299.933380126953	-993.309326171875	-9.49023878193337E-4	9.70076571755144E-8
3784621900.81022	300.025054931641	-1191.43005371094	-0.00104352148558283	1.17442060023078E-7
3784621913.71879	300.030395507812	-1407.37487792969	-0.00111775050036312	1.40502900629659E-7
3784621926.57635	299.944915771484	-1641.49877929687	-0.0011781165782462	1.35788611122605E-7
3784621939.04972	300.033416748047	-1894.02185058594	-0.00123011146964803	1.37258904148284E-7
3784621952.23119	300.031280517578	-2164.24658203125	-0.00127601369413549	1.29008080132247E-7
3784621964.84493	300.012481689453	-2452.33203125	-0.00131728860409388	9.66502509684171E-8
3784621978.06052	299.980346679687	-2758.82934570313	-0.00135559805786576	1.34423973803796E-7
3784621990.56259	300.045654296875	-3082.89331054687	-0.00139159354961892	1.70358144814093E-7
3784622003.88264	299.947631835937	-3425.08740234375	-0.00142563040058952	2.12207317773523E-7
3784622016.40046	300.042694091797	-3785.41186523438	-0.00145864659952989	1.86784227417241E-7
3784622029.64722	300.019226074219	-4163.7314453125	-0.00149056087882312	2.30101473239862E-7
3784622047.21472	300.015960693359	-4560.2421875	-0.00152242183543396	2.57438301406902E-7
3784622065.23021	299.985992431641	-4974.79736328125	-0.00155225990077017	2.19429490067512E-7
3784622078.08493	299.998931884766	-5407.10302734375	-0.00158225169729557	1.75464383439156E-7
3784622091.00279	300.050048828125	-5857.63671875	-0.00161224617549631	2.05206427879177E-7
3784622104.67988	300.013885498047	-6325.93359375	-0.00164243782440502	2.93604671552502E-7
3784622122.03515	300.010223388672	-6812.556640625	-0.00167348864599415	2.35621639677783E-7
3784622140.34149	299.994415283203	-7317.271484375	-0.00170280757586373	2.78832588863585E-7
3784622158.64442	300.041442871094	-7839.4931640625	-0.00173421426381942	3.06934850452202E-7
3784622176.32137	299.997222900391	-8380.126953125	-0.00176384160140162	3.63820623562104E-7
3784622193.96256	299.909698486328	-8938.486328125	-0.00179593304479978	3.10967563268688E-7
3784622207.73313	300.025329589844	-9515.1591796875	-0.00182729304591635	3.29761978247535E-7
3784622222.73132	300.004852294922	-10109.7783203125	-0.00185890466581132	3.17615416896538E-7
3784622237.73648	300.008056640625	-10722.1240234375	-0.00189179702908536	2.85770713223189E-7
3784622251.42614	299.959625244141	-11352.8564453125	-0.00192382693565583	3.74124361083206E-7
3784622266.53772	300.083618164063	-12001.4375	-0.00195747682256202	5.16400700771278E-7
3784622281.64819	300.004669189453	-12668.111328125	-0.00199179686263061	3.94116120350957E-7
3784622297.32895	299.943023681641	-13352.85546875	-0.00202656793413773	4.06000726778562E-7
3784622312.43592	299.994293212891	-14055.373046875	-0.00206225155892495	3.92735238396747E-7
3784622328.33442	299.919189453125	-14776.1328125	-0.00209740787109485	4.93986684231344E-7
3784622343.42571	300.015686035156	-15514.6044921875	-0.00213253368356945	6.77071635157706E-6
3784622359.17915	300.028991699219	-16271.29296875	-0.00217179478481721	4.88502534985545E-7
3784622374.29476	300.026885986328	-17046.197265625	-0.00220974849173827	6.44013194994033E-7
3784622389.66203	299.994201660156	-17838.814453125	-0.00224899089674836	3.41892283748704E-6
3784622405.10717	300.015869140625	-18649.5625	-0.0022876224856541	3.32965823879391E-6
3784622420.4805	300.007629394531	-19478.427734375	-0.00232713262591855	5.47021524681384E-7
3784622436.0234	300.019866943359	-20325.4609375	-0.00236611012629061	4.92401987921158E-6
3784622451.42811	299.969360351562	-21190.244140625	-0.00241002867817365	4.75070658847055E-7
3784622467.07349	300.027465820313	-22073.14453125	-0.00245539891021107	4.90708858451926E-6
3784622482.53676	300.002899169922	-22973.697265625	-0.00249351607944714	1.23302099183391E-5
3784622497.99216	299.98046875	-23892.822265625	-0.00253509393265253	3.53129886818013E-6
3784622513.42228	300.05078125	-24829.66015625	-0.00258378721810678	5.30842725002268E-7
3784622529.22067	300.014892578125	-25784.529296875	-0.002628474864369	3.88462072043223E-6
3784622544.94444	299.967712402344	-26757.529296875	-0.00267486255603742	5.72303110606263E-7
3784622562.57113	299.997192382812	-27748.501953125	-0.00272266146354611	5.55474994186411E-7
3784622580.22952	300.040374755859	-28757.283203125	-0.00276998772222262	5.90906898937252E-7
3784622595.80896	299.976776123047	-29784.28125	-0.00281833935740891	6.60428700311669E-7
3784622611.92797	300.010437011719	-30829.3984375	-0.00286742172892422	7.40699201360161E-7
3784622629.43105	300.007232666016	-31892.474609375	-0.00291822683904267	5.51569553613684E-7
3784622647.52554	300.014312744141	-32973.36328125	-0.0029692872429145	6.06765889881178E-7
3784622665.19453	300.002960205078	-34072.48828125	-0.00301940453712441	3.43338012900979E-6
3784622681.31631	299.927581787109	-35189.5859375	-0.00307378682445077	6.67153826912704E-7
3784622698.96827	300.0302734375	-36324.5703125	-0.00312657875795387	5.33283024967736E-7
3784622716.54143	300.006072998047	-37477.63671875	-0.00318093708162881	6.56545833968744E-7
3784622734.9076	300.000274658203	-38648.71875	-0.00323422925343495	3.33371531490546E-6
3784622752.61915	300.027130126953	-39837.87109375	-0.00329133557386087	5.98542755086135E-7
3784622771.10645	300.050964355469	-41045.01953125	-0.0033551611030884	9.94703300820492E-6
3784622788.99513	300.025604248047	-42270.1640625	-0.00340580366645342	6.40302747835781E-7
3784622807.14706	300.060729980469	-43513.4375	-0.00346876503185656	3.47199404597885E-6
3784622825.46191	300.076873779297	-44774.59765625	-0.00352429296517944	7.12044510417603E-7
3784622842.89925	299.962066650391	-46054.046875	-0.00358375614078479	5.94183390461485E-7
3784622860.77856	300.04052734375	-47351.21875	-0.0036452154932647	7.80526859289053E-7
3784622878.79612	300.014617919922	-48666.4375	-0.00371225488552917	3.5357776187746E-6
3784622896.84896	300.044128417969	-49999.76171875	-0.0037750347479396	3.63682914070091E-6
3784622914.84253	299.989532470703	-48666.27734375	-0.00370784557112078	7.16287331688457E-7
3784622933.04364	300.036895751953	-47351.3046875	-0.00364642323144962	6.65404724301866E-7
3784622950.88364	300.016204833984	-46053.7890625	-0.00358463455063975	7.48857274630927E-7
3784622968.94125	300.054107666016	-44774.890625	-0.00352376547593996	7.4367782161738E-7
3784622986.94132	300.068572998047	-43513.57421875	-0.00346365935872861	8.28725216122222E-7
3784623005.03642	299.942047119141	-42270.28515625	-0.00340614316936134	6.9256987718533E-7
3784623023.42952	300.005706787109	-41045.03125	-0.00334874638717237	6.73899927214196E-7
3784623041.03134	300.050354003906	-39838.03125	-0.0032960269391862	3.57450041776051E-6
3784623063.66875	300.008392333984	-38648.875	-0.00323579839947667	7.35032092219652E-7
3784623080.28011	299.935943603516	-37477.85546875	-0.0031803348547591	5.21127261356648E-7
3784623097.67149	300.0087890625	-36324.43359375	-0.00312650410919377	6.34992750774113E-7
3784623113.97646	300.056701660156	-35189.44921875	-0.0030730234302013	6.64139094804837E-7
3784623129.35675	300.045013427734	-34072.453125	-0.00302004483380805	6.59541861971995E-7
3784623146.56076	300.028015136719	-32973.3125	-0.00296870425799901	5.37987894939368E-7
3784623162.10579	300.016662597656	-31892.51171875	-0.00291804089457858	5.31098054131856E-7
3784623177.53469	300.04638671875	-30829.326171875	-0.00286789379057608	5.96489747506896E-7
3784623195.91748	300.007202148438	-29784.259765625	-0.00281824282033601	5.64552703312684E-7
3784623211.82002	300.002349853516	-28757.24609375	-0.00276916370997178	4.24983217484135E-7
3784623226.43864	299.969573974609	-27748.439453125	-0.00272168171058171	4.8889762262516E-7
3784623242.33834	300.001251220703	-26757.517578125	-0.00267458633246786	5.21712010688855E-7
3784623258.20722	300.005554199219	-25784.615234375	-0.00262859392721615	4.69023959335902E-7
3784623273.17543	299.968444824219	-24829.46484375	-0.00258310114036944	4.72246875983147E-7
3784623288.2416	300.011932373047	-23892.69921875	-0.0025391663248593	5.23372678609923E-7
3784623303.67723	299.993774414063	-22973.892578125	-0.00249508361636827	4.60354937707712E-7
3784623320.02761	299.971038818359	-22073.046875	-0.00245193822862555	4.2125552781991E-7
3784623337.43915	299.966156005859	-21190.6484375	-0.00240891043582939	3.43232674038595E-6
3784623352.96665	299.984161376953	-20325.998046875	-0.00236357964670101	3.66001506554947E-6
3784623368.09191	300.039672851562	-19479.087890625	-0.00232700052087333	4.41868506659477E-7
3784623380.99896	300.053070068359	-18650.431640625	-0.00228572215062072	3.48389898557775E-6
3784623396.38774	299.987426757812	-17839.7578125	-0.00224750408974818	3.70144563857267E-7
3784623412.18982	300.035461425781	-17046.822265625	-0.00220881856478154	4.6410588449217E-7
3784623427.72766	300.023162841797	-16271.9541015625	-0.00217066800490526	4.05886642589668E-7
3784623442.7452	300.030487060547	-15515.5595703125	-0.00213322392364839	3.18188853474547E-7
3784623458.18769	299.974853515625	-14776.6220703125	-0.00209642408757325	3.47172406372196E-7
3784623474.00508	299.971832275391	-14056.009765625	-0.00206094005870085	2.51226810976732E-7
3784623489.22843	300.009246826172	-13352.57421875	-0.00202516222198814	3.23767354306473E-7
3784623504.48846	299.992553710937	-12667.916015625	-0.00199069385777411	2.45764063738013E-7
3784623519.95372	300.069183349609	-12001.51171875	-0.00195703880916682	3.70248696252788E-7
3784623535.82978	300.011383056641	-11352.83203125	-0.00192329396907221	2.77057578102918E-7
3784623551.28128	300.046752929687	-10722.0869140625	-0.00189047677279052	2.70798540364618E-7
3784623566.27312	299.94677734375	-10109.6806640625	-0.00185805125143774	3.29952460277354E-7
3784623579.74088	300.025054931641	-9515.134765625	-0.00182644529614502	2.75108149943132E-7
3784623592.12545	300.042236328125	-8938.5712890625	-0.00179509611898886	2.80727832522212E-7
3784623605.23417	299.989013671875	-8379.9189453125	-0.00176375270648368	4.4576902348297E-7
3784623617.94516	299.975067138672	-7839.92236328125	-0.00173341010445033	3.18352694928826E-7
3784623630.9902	299.961273193359	-7317.6640625	-0.00170249818017214	2.50805202633737E-7
3784623643.61976	300.036407470703	-6812.751953125	-0.0016717836571661	2.18561495803199E-7
3784623655.88467	299.989166259766	-6326.5458984375	-0.00164185849035432	2.36160162542717E-7
3784623669.58292	300.002624511719	-5857.84521484375	-0.0016121754135393	1.80038411119613E-7
3784623682.75889	300.024566650391	-5407.8251953125	-0.00158218666712751	2.36877083940063E-7
3784623695.03015	299.950653076172	-4975.0546875	-0.00155202518598267	2.18012641341142E-7
3784623705.72446	300.006072998047	-4560.87841796875	-0.00152141398991972	1.73576646527906E-7
3784623718.22139	299.949401855469	-4164.40478515625	-0.00149053550070132	2.30922314745881E-7
3784623728.76497	300.042083740234	-3785.95043945313	-0.00145864977241564	1.64798043906325E-7
3784623741.84594	300.006469726562	-3425.50366210937	-0.00142597083968051	1.57192666131637E-7
3784623754.40481	300.061218261719	-3083.39526367188	-0.00139199692663944	1.38228322813481E-7
3784623767.56303	300.009979248047	-2759.27001953125	-0.00135675696883646	1.55645713800146E-7
3784623780.44877	299.986053466797	-2452.9443359375	-0.00131954744988127	1.3380148364739E-7
3784623792.9752	300.065734863281	-2164.8095703125	-0.0012799474655051	1.20190340244559E-7
3784623805.73826	300.026580810547	-1894.4013671875	-0.00123758681142793	1.25129878361946E-7
3784623816.89805	299.960083007812	-1642.15979003906	-0.00119205322235576	1.13551172739278E-7
3784623828.94158	299.951812744141	-1408.07263183594	-0.00114304336162993	1.2927439501694E-7
3784623842.19348	300.083679199219	-1191.78515625	-0.00108955241975204	1.29265177353672E-7
3784623852.46857	300.004852294922	-993.603088378906	-0.00103222096226263	7.15946573066434E-8
3784623862.98457	299.949188232422	-813.220642089844	-9.70037235827577E-4	1.03712634979938E-7
3784623873.49732	300.017974853516	-651.274291992188	-9.03494824932571E-4	8.32383690792911E-8
3784623885.64102	299.999664306641	-507.029571533203	-8.32582185347096E-4	7.21255965574266E-8
3784623900.99956	300.003570556641	-381.110717773438	-7.59264958178348E-4	5.23937580250887E-8
3784623912.19508	300.006103515625	-272.758850097656	-6.84770926332709E-4	6.67053504997639E-8
3784623924.64135	300.039123535156	-182.561477661133	-6.12443185978076E-4	3.45696344352707E-8
3784623937.04726	299.962097167969	-110.653335571289	-5.45696164316112E-4	5.53656539760611E-8
3784623950.34548	299.962615966797	-56.593692779541	-4.88713281952854E-4	5.9204323161172E-8
3784623965.48896	300.030364990234	-20.5784111022949	-4.46385453718896E-4	5.88632162619424E-8
3784623981.28254	299.962951660156	-2.57077121734619	-4.23400036447729E-4	5.49230187256023E-8
3784623996.33575	300.001708984375	19.8561477661133	-3.94499696759181E-4	5.33120542628308E-8
3784624009.81379	299.999938964844	55.9326400756836	-3.45254542856162E-4	5.61279882096425E-8
3784624022.45028	299.995910644531	110.016761779785	-2.72197158953203E-4	3.14885382156668E-8
3784624034.86765	300.0185546875	182.181991577148	-1.37321108060807E-4	4.27976984804656E-8
3784624045.68945	299.961547851562	272.048797607422	4.08011899636509E-5	7.07728546624836E-8
3784624056.17384	299.936157226562	380.155853271484	2.59888426251952E-4	6.87189249540543E-8
3784624067.84259	299.996612548828	506.368469238281	4.84639936300374E-4	6.03655746022244E-8
3784624078.9458	300.019348144531	650.417419433594	6.79408223959263E-4	7.3294931922549E-8
3784624091.89679	300.038330078125	812.73095703125	8.35969273493444E-4	7.72822285894535E-8
3784624104.4183	299.936401367188	992.89306640625	9.55069106261845E-4	1.17346366454496E-7
3784624117.71881	300.020782470703	1191.14855957031	0.00104724796697421	9.80330708921101E-8
3784624130.61367	300.016876220703	1407.24011230469	0.00111978477710598	8.56277453062911E-8
3784624143.04144	300.013305664063	1641.31506347656	0.00117957306414277	1.01637633443411E-7
3784624156.35189	300.001678466797	1893.63012695313	0.00123106802573407	9.99489276028776E-8
3784624168.76496	299.973754882812	2164.18530273438	0.0012763720299138	1.20641317876984E-7
3784624182.02562	300.066741943359	2452.20971679687	0.00131788032604511	1.06076757805606E-7
3784624194.64849	300.003387451172	2758.51098632813	0.00135585206197638	1.06759929649505E-7
3784624207.82364	299.997650146484	3082.83227539063	0.00139147495774658	1.45171479247527E-7
3784624220.55714	300.045867919922	3425.22216796875	0.00142561630001537	2.06150192271393E-7
3784624233.13333	299.922210693359	3785.5341796875	0.00145856371208003	1.69482162122485E-7
3784624246.02381	300.007934570313	4163.89013671875	0.00149044923186258	1.41908055290802E-7
3784624258.91011	300.046112060547	4560.18115234375	0.00152148918781498	1.6071588255726E-7
