time_s	temperature_K	field_Oe	magnetic_moment_emu	moment_std_err_emu
3839621206	870.008606	9499.758789	0.000633699	3.54E-07
3839621217	870.0025024	9599.798828	0.000640486	3.25E-07
3839621238	869.9884644	9699.704102	0.000647027	2.87E-07
3839621249	870.0215454	9799.681641	0.000653419	2.42E-07
3839621270	869.9894409	9899.758789	0.000660232	2.83E-07
3839621281	869.9783936	9999.761719	0.000666933	2.60E-07
3839621301	870.0233154	10099.81348	0.000673437	2.89E-07
3839621312	869.9945679	10199.74316	0.000680141	2.55E-07
3839621323	869.9889526	10299.52637	0.000686755	2.88E-07
3839621335	870.0218506	10399.7002	0.000693234	2.72E-07
3839621359	870.0114746	10499.81348	0.000699608	2.38E-07
3839621380	869.9876099	10599.75488	0.00070641	3.38E-07
3839621401	869.9897461	10699.84375	0.000713126	2.59E-07
3839621417	870.0166626	10799.76172	0.000719467	4.07E-07
3839621437	869.9910278	10900.00879	0.000725878	2.45E-07
3839621447	869.980835	10999.79199	0.000732705	2.33E-07
3839621459	870.0011597	11099.77051	0.000739638	3.17E-07
3839621471	870.0085449	11199.74805	0.000745794	2.71E-07
3839621483	869.9917603	11299.6416	0.000752773	3.40E-07
3839621495	869.9929199	11399.85254	0.000759193	2.12E-07
3839621520	870.022583	11499.76953	0.000765843	2.48E-07
3839621535	870.0153198	11599.77344	0.000772089	4.29E-07
3839621555	870.0003052	11699.51855	0.000778565	2.80E-07
3839621566	869.9945679	11799.61914	0.000785589	3.53E-07
3839621587	870.0189209	11899.83105	0.000791992	3.73E-07
3839621607	870.0180664	11999.76074	0.000798623	3.98E-07
3839621632	870.0172119	12099.8125	0.000805343	3.38E-07
3839621647	869.9869385	12199.70508	0.000812014	2.91E-07
3839621658	870.0047607	12299.6709	0.000818767	2.98E-07
3839621679	869.9979248	12399.62598	0.000824819	2.85E-07
3839621699	870.0136108	12499.66602	0.000831693	5.46E-07
3839621719	870.0057373	12599.5459	0.000838036	3.96E-07
3839621739	869.9824219	12699.69629	0.000845044	2.94E-07
3839621749	869.9899292	12799.60156	0.000851571	4.46E-07
3839621775	869.9580688	12899.84863	0.000858344	2.67E-07
3839621795	870.0292969	12999.63184	0.000865144	4.38E-07
3839621815	869.9954834	13099.8916	0.000871618	3.63E-07
3839621835	869.9963989	13199.54004	0.000877899	3.98E-07
3839621855	869.9862671	13299.60352	0.000884644	2.72E-07
3839621872	869.9888306	13399.60645	0.000891043	3.74E-07
3839621896	870.0199585	13499.58594	0.000897816	3.36E-07
3839621912	869.9855957	13599.71094	0.000904052	3.99E-07
3839621936	869.9960327	13699.33398	0.000910882	3.65E-07
3839621957	870.0203857	13799.59375	0.000917297	3.35E-07
3839621977	870.0021973	13899.90234	0.00092406	3.29E-07
3839621996	869.9872437	13999.68555	0.000930567	1.56E-07
3839622017	869.9967041	14099.87305	0.000937356	3.82E-07
3839622038	870.0293579	14199.82617	0.000943868	2.72E-07
3839622054	869.9776611	14299.57227	0.000950539	3.54E-07
3839622078	870.0117188	14399.6123	0.000957062	4.02E-07
3839622098	870.0300903	14499.62695	0.000963951	3.80E-07
3839622118	869.9966431	14599.56934	0.000970386	2.90E-07
3839622134	869.9943848	14699.75586	0.000976666	4.99E-07
3839622158	869.991394	14799.67285	0.000983614	3.23E-07
3839622175	869.9940186	14899.56543	0.000989758	3.28E-07
3839622199	869.9935913	14999.60547	0.000996562	5.68E-07
3839622219	870.0025635	15099.69531	0.001003133	3.54E-07
3839622239	870.0197144	15199.61133	0.0010098	4.15E-07
3839622260	869.9963379	15299.65039	0.001016629	2.82E-07
3839622280	870.019104	15399.69043	0.001008884	1.37E-05
3839622299	869.9725952	15499.63379	0.001029801	2.96E-07
3839622320	869.9991455	15599.5498	0.001036155	3.23E-07
3839622336	869.9865723	15699.62695	0.001042627	3.58E-07
3839622360	870.0097046	15799.6416	0.001049164	2.59E-07
3839622380	869.9943237	15899.68164	0.001056018	2.95E-07
3839622400	869.9907837	15999.69727	0.001062526	2.42E-07
3839622411	869.9851685	16099.59082	0.00106913	2.68E-07
3839622422	870.0101929	16199.69141	0.001075645	2.43E-07
3839622434	870.0009766	16299.84082	0.001082011	3.16E-07
3839622445	869.9946289	16399.7207	0.00108892	3.97E-07
3839622457	870.0165405	16499.72461	0.00109531	3.46E-07
3839622468	869.9836426	16599.55664	0.001101803	3.40E-07
3839622480	869.996582	16699.58398	0.001108398	4.43E-07
3839622492	870.0018921	16799.7832	0.001114714	3.12E-07
3839622503	870.0184326	16899.63867	0.001121542	3.30E-07
3839622514	870.0039673	16999.70313	0.001127905	3.37E-07
3839622526	870.0014038	17099.64453	0.001134502	4.09E-07
3839622537	870.0103149	17199.54883	0.001141293	3.98E-07
3839622549	870.0158081	17299.625	0.001147688	3.79E-07
3839622560	870.0038452	17399.54297	0.001154605	4.03E-07
3839622572	869.9971313	17499.66797	0.001160794	3.76E-07
3839622583	870.0014648	17599.57422	0.001167015	3.05E-07
3839622595	869.9746094	17699.55273	0.001174184	4.06E-07
3839622606	869.9958496	17799.55469	0.001180566	3.26E-07
3839622618	869.9734497	17899.5332	0.001187169	4.39E-07
3839622629	870.0181274	17999.62109	0.001191917	8.73E-06
3839622640	870.0015259	18099.60156	0.00120002	2.48E-07
3839622652	869.9853516	18199.62891	0.0012063	3.57E-07
3839622664	870.0319214	18299.63281	0.001213139	2.95E-07
3839622675	869.9870605	18399.54883	0.001219774	4.46E-07
3839622686	870.0070801	18499.80859	0.00122611	3.44E-07
3839622698	869.9874878	18599.64063	0.001232527	3.40E-07
3839622710	870.0269775	18699.80273	0.001239344	3.38E-07
3839622721	870.027832	18799.56055	0.001245291	3.63E-07
3839622732	870.0028687	18899.56445	0.001252205	3.06E-07
3839622744	870.0170288	18999.62695	0.001258753	4.40E-07
3839622755	870.0171509	19099.61914	0.001265012	4.84E-07
3839622767	869.9771729	19199.63281	0.001271809	2.97E-07
3839622778	870.0112915	19299.625	0.001278148	4.01E-07
3839622790	869.9932251	19399.65234	0.001284783	4.70E-07
3839622802	870.0048828	19499.80273	0.001291491	4.55E-07
3839622814	870.0031738	19599.76953	0.00129807	3.67E-07
3839622825	869.9915161	19699.52734	0.001304832	3.32E-07
3839622836	869.9949341	19799.70117	0.001307318	4.50E-06
3839622848	870.0059204	19899.70313	0.001317665	2.30E-07
3839622859	869.9761353	19999.57227	0.001324076	2.63E-07
3839622870	870.020813	20099.57422	0.001330694	4.33E-07
3839622882	870.0220337	20199.70117	0.00133739	6.20E-07
3839622893	869.9945679	20299.70313	0.001343841	4.57E-07
3839622905	870.0233765	20399.90234	0.001350082	5.50E-07
3839622916	870.0033569	20499.66016	0.001356636	3.31E-07
3839622928	870.0023804	20599.66211	0.00136301	2.36E-07
3839622939	869.9980469	20699.70313	0.001369586	5.51E-07
3839622951	870.0045776	20799.70703	0.001376388	3.57E-07
3839622962	869.9832764	20899.69727	0.001382802	5.04E-07
3839622974	870.0187988	20999.72461	0.00138955	2.34E-07
3839622985	870.0004272	21099.72656	0.001395955	5.90E-07
3839622997	869.972229	21199.68164	0.001402675	3.92E-07
3839623008	870.0205688	21299.51367	0.00140917	5.13E-07
3839623019	870.0066528	21399.56445	0.00141597	3.31E-07
3839623031	869.9648438	21499.77734	0.001422127	4.77E-07
3839623042	870.0083008	21599.63281	0.001428618	6.07E-07
3839623054	870.0064697	21699.7832	0.001435092	4.30E-07
3839623065	870.0031128	21799.66406	0.001441416	4.51E-07
3839623077	870.0023193	21899.51758	0.001448155	4.64E-07
3839623089	870.0079346	21999.55859	0.001454472	4.01E-07
3839623100	869.9956055	22099.57422	0.001461096	2.76E-07
3839623111	870.0020752	22199.6875	0.001467668	3.43E-07
3839623123	870.0134888	22299.55469	0.001473716	5.67E-07
3839623134	870.0654907	22399.5957	0.001480651	4.85E-07
3839623146	870.0288086	22499.63477	0.00148723	3.53E-07
3839623157	869.958252	22599.73633	0.001493744	4.98E-07
3839623169	869.9868164	22699.66602	0.001500197	7.16E-07
3839623180	869.9719849	22799.63281	0.001506791	5.26E-07
3839623192	869.9928589	22899.58594	0.001513254	6.89E-07
3839623203	869.9912109	22999.63867	0.001519773	4.53E-07
3839623215	870.0205078	23099.67773	0.001526428	5.49E-07
3839623226	869.9842529	23199.65625	0.001532899	2.48E-07
3839623237	870.0209351	23299.73242	0.001539598	4.77E-07
3839623249	870.0037231	23399.58789	0.001545793	5.74E-07
3839623261	870.0112305	23499.72656	0.001552416	3.49E-07
3839623272	869.9768066	23599.73047	0.001558879	5.60E-07
3839623283	869.9703979	23699.75781	0.001565122	4.20E-07
3839623295	869.977356	23799.625	0.001572034	3.81E-07
3839623306	870.003418	23899.70313	0.001578452	5.44E-07
3839623318	870.0255737	23999.75391	0.001584665	4.39E-07
3839623329	870.0054321	24099.66992	0.00159153	4.04E-07
3839623341	869.9974365	24199.71094	0.00159792	4.45E-07
3839623352	869.946228	24299.70117	0.001604764	7.30E-07
3839623364	870.0147095	24399.59375	0.001611126	3.89E-07
3839623376	869.9996948	24499.60938	0.001617606	6.33E-07
3839623389	870.0338745	24600.21094	0.001624074	7.02E-07
3839623400	870.0270996	24699.65234	0.001630747	4.24E-07
3839623412	870.0153809	24799.50781	0.001637129	3.57E-07
3839623424	869.9986572	24899.5957	0.001643817	6.17E-07
3839623436	870.0002441	24999.55273	0.001650194	5.36E-07
3839623447	870.0030518	25099.65234	0.001656969	4.76E-07
3839623459	870.0462646	25199.81445	0.001663135	6.75E-07
3839623471	869.9956665	25299.75586	0.001669445	6.28E-07
3839623483	870.0430908	25399.77148	0.001676217	1.03E-06
3839623495	869.9847412	25499.82227	0.00168261	5.54E-07
3839623506	869.9872437	25599.64258	0.001688941	4.08E-07
3839623517	869.954895	25699.62109	0.00169603	8.18E-07
3839623529	869.9776001	25799.59961	0.00170238	6.79E-07
3839623541	869.9666138	25899.81055	0.001708891	6.71E-07
3839623552	869.9797974	25999.53125	0.001715418	4.52E-07
3839623564	870.0342407	26099.58398	0.001721745	4.70E-07
3839623576	870.0198364	26199.66016	0.001728188	5.34E-07
3839623587	870.0169678	26299.67383	0.001734808	7.04E-07
3839623598	869.9932861	26399.78906	0.001736492	4.51E-06
3839623610	869.9917603	26499.87891	0.001747809	8.15E-07
3839623621	870.0068359	26599.66016	0.001754246	6.56E-07
3839623633	870.0039063	26699.52734	0.001760812	6.70E-07
3839623644	870.0032959	26799.58008	0.001767181	6.08E-07
3839623656	870.0078735	26899.64453	0.001773655	5.84E-07
3839623667	870.0045776	26999.68359	0.001780287	9.40E-07
3839623678	870.0062256	27099.71094	0.001786851	6.87E-07
3839623690	869.9963989	27199.73828	0.001792971	4.79E-07
3839623702	870.0075684	27299.59766	0.001799696	4.53E-07
3839623713	869.9871216	27399.77148	0.001806133	5.48E-07
3839623725	870.0006104	27499.61328	0.001812781	4.83E-07
3839623736	870.0380859	27599.66602	0.001819087	4.77E-07
3839623747	869.9681396	27699.70508	0.001825758	5.65E-07
3839623759	869.9931641	27799.73242	0.001832437	3.90E-07
3839623770	869.9953003	27899.77344	0.001839205	3.36E-07
3839623782	869.9804688	27999.62891	0.001845527	7.98E-07
3839623793	870.03479	28099.66797	0.001851738	7.43E-07
3839623805	869.9887085	28199.68359	0.001858343	5.53E-07
3839623816	869.9915161	28299.65039	0.001864558	4.12E-07
3839623828	869.9217529	28399.67773	0.001871102	7.60E-07
3839623839	870.0187378	28499.73047	0.001878168	6.97E-07
3839623851	869.9730835	28599.56055	0.001884331	8.16E-07
3839623862	869.9991455	28699.58789	0.001890887	6.54E-07
3839623874	870.0028687	28799.53125	0.001897191	5.19E-07
3839623885	870.0020142	28899.5957	0.001903601	4.53E-07
3839623897	869.9912109	28999.67188	0.001914999	4.71E-06
3839623908	870.0164185	29099.71289	0.001916591	6.59E-07
3839623920	870.0141602	29199.58008	0.001923173	8.50E-07
3839623931	869.9796143	29299.70313	0.00192919	8.89E-07
3839623943	869.9685059	29399.87891	0.001935964	6.03E-07
3839623954	869.9898071	29499.67383	0.001942552	6.60E-07
3839623966	869.9708862	29600.10547	0.001949186	3.91E-07
3839623977	869.949646	29699.53125	0.001955761	5.85E-07
3839623989	869.9647827	29799.53711	0.001961879	7.41E-07
3839624000	870.0158691	29899.57617	0.001968476	5.69E-07
3839624012	869.9828491	29999.5918	0.001974759	8.55E-07
3839624023	870.0405884	30099.54297	0.001981549	6.88E-07
3839624034	870.0172119	30199.64648	0.001987325	8.55E-07
3839624046	870.0043945	30299.60156	0.00199423	7.80E-07
3839624057	869.9855957	30399.61523	0.002001016	7.07E-07
3839624069	869.9721069	30499.61914	0.002007227	6.99E-07
3839624080	870.0050049	30599.69531	0.002014035	7.36E-07
3839624092	870.003479	30699.58789	0.002020578	6.14E-07
3839624103	869.9903564	30799.57813	0.002027114	6.39E-07
3839624115	870.0032349	30899.54688	0.002033029	7.30E-07
3839624126	869.9862061	30999.54883	0.002039725	7.65E-07
3839624138	869.9919434	31099.625	0.002046479	9.33E-07
3839624149	869.9926758	31199.67383	0.002053189	9.77E-07
3839624161	870.0010376	31299.63086	0.002059662	8.58E-07
3839624172	870.0045166	31399.66992	0.002066342	5.93E-07
3839624184	869.9417114	31499.69727	0.00207272	9.45E-07
3839624195	869.9398193	31599.65234	0.002079167	7.47E-07
3839624207	869.9810791	31699.91016	0.00208579	6.48E-07
3839624218	870.0245972	31799.61914	0.00209246	5.50E-07
3839624230	870.006897	31899.59961	0.002098585	8.06E-07
3839624241	869.9157715	31999.71094	0.00210024	4.66E-06
3839624253	869.9937744	32099.6543	0.002111512	7.79E-07
3839624264	870.0473633	32199.70703	0.002118037	1.00E-06
3839624276	870.0333252	32299.68359	0.002124581	8.14E-07
3839624287	869.9574585	32399.54102	0.002131225	3.79E-07
3839624299	870.0463257	32499.94727	0.002137425	4.61E-07
3839624310	870.0407104	32599.55859	0.002143674	9.03E-07
3839624322	869.9842529	32699.61133	0.00215049	3.73E-07
3839624333	870.0935669	32799.57422	0.002156807	6.02E-07
3839624345	870.0153198	32899.72656	0.002163333	1.11E-06
3839624356	870.0385132	32999.54688	0.00217006	1.03E-06
3839624368	870.0029297	33099.87891	0.002176601	8.91E-07
3839624379	870.0228271	33199.54297	0.002182994	1.06E-06
3839624390	869.9598999	33299.76172	0.00218918	1.11E-06
3839624402	870.0131226	33399.67969	0.002196243	1.46E-06
3839624413	869.9819336	33499.64844	0.002202022	7.55E-07
3839624425	869.9480591	33599.95703	0.002208995	1.27E-06
3839624436	869.9959717	33699.60547	0.002215759	1.38E-06
3839624448	870.0292969	33799.59375	0.002221777	8.98E-07
3839624459	869.9923706	33899.63672	0.002228633	1.39E-06
3839624471	870.003479	33999.51563	0.002235478	7.99E-07
3839624483	870.0202637	34099.75	0.002236216	4.75E-06
3839624494	870.0316162	34199.76563	0.002247607	7.88E-07
3839624505	869.9775391	34299.68359	0.002254248	1.01E-06
3839624517	870.0180054	34399.75781	0.002260798	1.12E-06
3839624528	870.0552368	34499.70313	0.002267244	4.38E-07
3839624546	869.9646606	34599.65625	0.002273561	6.40E-07
3839624558	869.9870605	34699.59766	0.002279154	9.34E-07
3839624570	870.020752	34799.60938	0.002286494	7.06E-07
3839624581	870.0574341	34899.61719	0.002292509	9.53E-07
3839624593	869.9732666	34999.59375	0.002299197	1.26E-06
3839624604	870.0043335	35099.5	0.002305841	9.25E-07
3839624616	870.0175171	35199.67188	0.002312146	5.95E-07
3839624627	870.0066528	35299.82422	0.002318724	9.66E-07
3839624640	870.0701294	35399.65625	0.002325511	1.00E-06
3839624651	870.1069946	35499.54688	0.002331606	1.00E-06
3839624662	869.9351196	35599.58984	0.002338159	6.62E-07
3839624674	869.9840088	35699.61719	0.002344293	1.02E-06
3839624685	869.9747925	35799.61719	0.002351469	1.12E-06
3839624696	870.0645142	35899.74609	0.002357648	1.11E-06
3839624707	869.9910278	35999.625	0.002364293	6.58E-07
3839624719	869.968689	36099.72656	0.002370754	1.07E-06
3839624730	870.0166016	36199.85156	0.002377496	6.27E-07
3839624742	869.9570923	36299.59766	0.002383957	7.53E-07
3839624753	870.0142212	36399.75781	0.002390103	4.66E-07
3839624765	870.0396118	36499.69922	0.002396097	1.03E-06
3839624776	870.0551758	36599.60547	0.00240266	1.28E-06
3839624787	869.9871216	36699.68359	0.002409672	1.09E-06
3839624799	869.8864136	36799.5625	0.002416052	9.50E-07
3839624810	870.0581055	36899.54297	0.002422432	9.08E-07
3839624822	870.0375366	36999.65234	0.002429009	1.19E-06
3839624834	869.9420776	37099.78906	0.002434597	1.17E-06
3839624845	870.0415649	37199.625	0.002442057	9.73E-07
3839624857	869.9926758	37299.75	0.002443744	4.79E-06
3839624868	870.0725098	37399.67969	0.002454588	7.57E-07
3839624880	869.9917603	37499.66797	0.002461295	6.11E-07
3839624891	869.9509277	37599.54688	0.002468023	1.37E-06
3839624903	869.939209	37699.74609	0.002473978	8.83E-07
3839624914	870.0037231	37799.82422	0.002480172	7.92E-07
3839624925	869.9442749	37899.75391	0.002486923	9.67E-07
3839624937	869.9726563	37999.80859	0.00249367	5.48E-07
3839624948	869.9834595	38099.66406	0.002499657	5.82E-07
3839624960	869.9916992	38199.69141	0.002506411	1.28E-06
3839624971	869.9811401	38299.59375	0.002513	1.06E-06
3839624983	869.9978638	38399.76953	0.002519254	6.39E-07
3839624994	869.9998169	38499.66406	0.002521987	4.32E-06
3839625006	870.0220337	38599.91016	0.002531957	1.28E-06
3839625017	870.003418	38699.71875	0.00253881	8.20E-07
3839625029	869.9745483	38799.66016	0.002545248	5.71E-07
3839625040	870.0154419	38899.80859	0.002551379	1.13E-06
3839625052	869.9981079	38999.53125	0.002558136	6.05E-07
3839625063	869.9622192	39099.66797	0.002563995	5.65E-07
3839625075	870.0212402	39199.71875	0.002570541	1.19E-06
3839625086	869.9692993	39299.72266	0.002577449	7.96E-07
3839625098	870.0175171	39399.71484	0.002584029	7.23E-07
3839625109	869.9989014	39499.76563	0.002589869	6.04E-07
3839625122	870.041748	39599.69531	0.002596522	1.09E-06
3839625134	869.9899902	39699.63672	0.002603716	4.44E-07
3839625146	869.9903564	39799.92188	0.002610005	6.79E-07
3839625157	869.9697266	39899.66797	0.002615566	1.19E-06
3839625169	869.9992676	39999.62109	0.002622834	5.58E-07
3839625180	870.0061035	40099.57813	0.002629076	1.17E-06
3839625192	870.0181885	40199.73828	0.002635894	7.03E-07
3839625203	869.9766235	40299.82813	0.002642509	7.31E-07
3839625215	869.9750366	40399.64453	0.002649026	5.24E-07
3839625226	870.0537109	40499.64844	0.00265507	1.49E-06
3839625238	869.9086914	40599.69922	0.002661575	8.35E-07
3839625249	869.9954834	40699.76563	0.0026679	6.65E-07
3839625261	870.0043335	40799.71875	0.002674318	1.04E-06
3839625272	869.9373169	40899.61328	0.002680368	1.25E-06
3839625284	870.0050659	40999.6875	0.002687141	1.24E-06
3839625296	870.0466919	41099.73828	0.002693307	6.49E-07
3839625308	870.0216064	41199.74609	0.00270037	1.17E-06
3839625319	870.0430298	41299.625	0.00270612	1.06E-06
3839625330	870.0023193	41399.66406	0.00271309	1.00E-06
3839625342	869.9893799	41499.59375	0.002718734	1.12E-06
3839625353	869.9248047	41599.54688	0.002726116	1.00E-06
3839625364	870.043335	41699.63672	0.002731803	1.07E-06
3839625376	870.0274658	41799.71094	0.002739087	1.04E-06
3839625387	870.0115356	41899.62891	0.002745329	4.70E-07
3839625399	870.0548096	41999.65625	0.002751953	1.20E-06
3839625410	869.9822998	42099.73438	0.002758491	1.38E-06
3839625421	869.9888916	42199.78516	0.002765198	8.27E-07
3839625433	869.9411011	42299.65234	0.00277116	1.47E-06
3839625444	870.026001	42399.73047	0.002782072	4.61E-06
3839625456	869.9685669	42499.67188	0.002783993	1.55E-06
3839625468	870.0332031	42599.72656	0.002790908	7.35E-07
3839625479	870.0432129	42699.74219	0.002797279	1.07E-06
3839625491	869.9951172	42799.69141	0.002802716	1.09E-06
3839625502	870.0101929	42899.74609	0.002810345	1.24E-06
3839625513	870.0385132	42999.61328	0.002816486	6.46E-07
3839625525	869.9146729	43099.65234	0.002822637	9.25E-07
3839625536	869.9820557	43199.71875	0.002828974	6.70E-07
3839625548	870.0429688	43299.58594	0.002836027	8.88E-07
3839625559	870.0152588	43399.74609	0.002841915	1.18E-06
3839625571	869.9890747	43499.67578	0.00284836	8.23E-07
3839625582	870.0266724	43599.70313	0.002854717	1.61E-06
3839625594	870.0323486	43699.62109	0.002861408	1.18E-06
3839625605	869.9909668	43799.63672	0.002868078	4.89E-07
3839625617	870.0084229	43899.67578	0.002874739	4.18E-07
3839625628	870.0449829	43999.68359	0.002881428	1.00E-06
3839625640	869.9672852	44099.64844	0.002887328	1.65E-06
3839625651	870.0910645	44199.69922	0.002893373	8.97E-07
3839625663	869.9517822	44299.61719	0.00289987	1.08E-06
3839625674	869.9803467	44399.57031	0.002906701	6.34E-07
3839625686	869.9983521	44499.63281	0.002912864	1.09E-06
3839625697	869.9874878	44599.64844	0.002919153	7.01E-07
3839625709	870.0101318	44699.76172	0.002926204	7.64E-07
3839625720	869.9985962	44799.75391	0.002932245	1.27E-06
3839625732	870.0222778	44899.73438	0.002939423	5.64E-07
3839625743	870.0732422	44999.78125	0.002945196	1.10E-06
3839625755	870.0202637	45099.62891	0.002951797	6.10E-07
3839625766	869.9631958	45199.67969	0.002958179	5.38E-07
3839625777	869.9945679	45299.64453	0.002963579	9.29E-07
3839625789	869.9685669	45399.68359	0.002970805	1.50E-06
3839625801	870.0123901	45499.76172	0.00297733	1.30E-06
3839625812	869.9587402	45599.77734	0.002984072	6.04E-07
3839625823	870.0497437	45699.67188	0.002990312	8.88E-07
3839625835	869.9898682	45799.73438	0.002997544	6.74E-07
3839625846	869.99646	45899.60156	0.003003939	6.35E-07
3839625858	870.048584	45999.65625	0.003010409	1.19E-06
3839625869	870.0266113	46099.58594	0.003016122	1.24E-06
3839625881	870.0252075	46199.86719	0.00302279	1.13E-06
3839625893	869.9790649	46299.69141	0.003029763	9.04E-07
3839625904	870.057312	46399.66797	0.003035711	1.17E-06
