region_index	mean_homophily	node_strength	mean_connection_distance
49	1.233021490920384	7.582793018419903	15.45305668410805
50	1.360297218268076	10.67889138798529	17.78142360465377
51	0.7287864482361327	16.16788458461465	31.9333276504205
52	1.066047332773727	8.975909858106629	17.58608510505413
53	1.112039390308022	10.25983172394358	20.83171399535414
54	0.683043157525185	19.50327060034259	40.79593738153827
55	1.269419492651448	12.78733623020726	20.95999346579208
56	1.044324485250654	10.92943235104322	21.59354141052567
57	0.7705382075271113	18.02082583415961	39.86636478442998
58	0.632072413940438	8.472583512855248	18.55235382378523
59	0.9851724689024962	17.18924460906237	30.03926582053532
60	0.9518111238322702	11.85908680310544	31.25483055835981
61	0.7134934191214164	17.3485606370918	34.8977520566884
62	0.8786686639907363	36.71239104454834	56.81902063674734
63	0.775045031070297	8.902031981254803	28.6355688317099
64	1.057252699868363	25.97197817291005	38.95867895265653
65	0.7748396965902098	8.198150649415195	20.56625128970482
66	0.8420942112002497	8.25699699592836	35.50863127850103
67	1.131069040341074	19.85773127995478	53.26728511039138
68	0.9449600590932355	20.73717092489394	44.5400040137925
69	0.8618889035917029	7.22330014777746	28.03403174427928
70	0.5199074385878784	14.46085593863786	31.76105609638581
71	0.5829732285476092	8.055042174206685	18.12353087438892
72	1.068359368854585	16.83953428903051	30.02706436516846
73	0.2380072832368978	11.08420217509355	27.53969477627018
74	1.153898021429512	8.374038044694364	20.9654296711992
75	1.331120230010157	7.076793175040044	15.7705573101645
76	0.847157750528651	4.342202070256117	22.22248585373099
77	0.5317922474398208	6.763425810951807	14.36605427280256
78	1.561474779813037	11.06187699501489	19.36723756678036
79	0.3917147822243924	10.68625344907456	26.65189115454446
80	0.48619624563443	9.86044958975392	15.7568344296271
81	1.567452056922273	12.63370979097988	23.74996138923863
82	0.881512975292575	16.09077403967825	22.1145089044692
83	0.5753092933278815	6.917177638806278	14.81218408716858
84	0.602498504232333	7.671026814918418	20.08493161030828
85	0.6052067450487697	10.01578604819556	18.73836508526741
86	0.8050722984763262	5.762828985969709	16.05256065914891
87	1.150332986645588	7.180927328953835	17.74148643477608
88	0.4768256151287184	5.44461805533326	11.57134018164821
89	0.6604999268999405	10.98649055320054	26.43121541636114
90	0.7035553363407582	7.226438738037681	14.5039374299832
91	0.3156999188793935	4.714888188455231	12.1432979118581
92	0.6613140807068381	10.78507634896422	28.18743500911209
93	1.107308402396406	14.51451940894316	35.0715014711977
94	0.7856735872608979	10.76050538253255	17.31116180335384
95	0.6502392419434934	9.158109477601073	17.11185600453046
96	0.5324051503782435	8.90399772091017	20.48905718191748
97	0.6470266856321025	10.7960708080751	38.69372175837411
98	0.6176175542259691	15.4336036645241	44.55126283566275
99	1.018812839811708	7.321969371837604	15.75900050238101
100	0.5055476726031145	4.471934170727806	15.05095120197605
101	0.8806037395057755	15.99664928589168	21.78187436488801
102	0.606498250597112	13.30500231312203	37.79565647115466
103	0.5428972937634453	11.4946401143224	27.2133737624789
104	0.4484371463989282	2.623619245542336	12.24471610283037
105	1.168612123393879	14.80165708844374	18.29572671183918
106	0.5100533098477876	14.10239977189007	31.41783943626944
107	1.347226519023839	17.79197132021281	20.07564941184791
108	0.6901002208008976	18.75589199540117	37.32439677001733
109	0.6784636109465978	19.2473467353327	35.85630298431631
110	1.373616020898946	8.15552738904951	20.17696547916082
111	0.7097014337991763	10.74375764273448	28.77135439711286
112	1.035922921048632	12.75618875957315	17.83049505115773
113	0.523331116503006	4.412398922441551	13.43078617892997
114	0.7165687212728948	11.05311397476179	31.44462003953914
115	0.4900384202904628	10.94106273373012	33.38466827499632
116	0.8654380037549657	11.08414700140565	16.84725601471847
117	0.4563212893203423	9.313637493075682	20.22998731255767
118	0.4211106715376587	14.68536212824862	25.48823052086998
119	0.1966244673251384	3.19313318942615	11.14026197034422
120	0.618016685434201	17.0450304593241	17.47304129844062
121	0.738318085146019	5.623507518524879	30.20371927733563
122	0.6428007318479891	12.42104633753669	20.05925356857546
123	0.7712934803207138	9.024713840218704	19.45398533251613
124	0.5960427763677326	10.29870927201065	36.62373604816135
125	1.145064778761345	3.68066208438654	19.4987992796522
126	0.463021178962613	16.18733723392076	31.06152101616374
127	0.4853203128904113	8.623768671963195	25.44752139984119
128	0.6391783173240941	14.07659986195548	20.40886395423869
129	0.1842840652714206	8.928041471169351	17.62786059213387
130	0.2494438622068327	4.791500159574624	10.26809918230319
131	0.5209123022066157	12.47225592188529	35.59592437314166
132	0.8127660350574886	6.84952735473622	29.75005171212524
133	0.4381809499061814	14.0450970722055	30.04717919830456
134	0.4170431829907787	12.72060640018189	25.81836576405403
135	0.4181974031477128	17.76907379764244	29.77760604930927
136	0.3356652673641581	13.0947668383761	17.77070066202097
137	0.3263783369687916	12.75694394018787	23.91967752567146
138	0.4767877904938342	13.26827270781427	23.1400771111649
139	0.5226681249468054	18.98808070124663	37.01244760686316
140	0.2544243409950555	16.19414361639057	25.12970928431884
141	0.2171700298380148	5.713898911188382	18.6569493958526
142	0.4025763048985841	30.40918052593389	55.20386919498142
143	0.4050556110753067	12.55279159708194	39.0451038159681
144	0.4183052439325096	25.08717564322617	57.53838425080231
145	0.534356810463511	9.737662802749577	25.06437014296276
146	0.4347133776526214	15.9740905568876	36.03298839007237
147	0.3664245756709036	10.03313038363818	15.22234371016844
148	0.5054299544336409	9.343820987838658	24.97662916018049
149	0.9565001793667766	21.72456528491757	53.2455556517257
150	0.4124149966986377	5.111894336715815	14.77678902928754
151	1.027625730032295	10.13492347336275	32.33142303026634
152	0.4353053694863857	4.941703032360364	11.11895804832884
153	0.7859771803812903	5.590527041306372	10.58275588170184
154	0.7616235913122048	15.00058110977908	33.22440153700914
155	0.6734522318163917	8.293175704046543	23.34575414869385
156	0.8283720066733312	4.861246580723494	10.8831754890995
157	0.660446866122638	9.770342278245078	15.95430381107219
158	0.6615327251632566	7.725336013939589	13.13087521904264
159	0.419178970544742	5.446345730228287	10.4987631149562
160	0.503073704006418	5.465681021452736	9.914959559834655
161	0.7061342917111006	11.82974863855774	32.79909181928381
162	0.5989047843077141	9.510636565507266	13.45505853373501
163	0.530521233695619	8.20714592155423	11.81075752616578
164	0.7948456185302223	9.930874451480468	15.377137953849
165	0.634056727413231	6.424441179447486	15.27692722085543
166	0.8321582384855531	8.535962288658881	39.9431764671756
167	0.6755269903942279	10.39528779639761	18.04243153438393
168	0.7532026622209951	12.22815614373284	24.47357082807549
169	0.7265600591589676	10.72275372811639	16.7417385005092
170	1.073875795959283	5.912619206829947	13.86214538481406
171	0.7123729842520871	10.10451647046278	26.11261472366207
172	0.7277025151513916	5.768058520228765	27.26395095296473
173	0.7736205218568575	6.96629732341528	19.33251230654215
174	0.6880718102315195	9.205485084385481	30.85925829823104
175	0.8098252169674892	10.64570159510468	30.43823268591155
176	0.5887789933671764	11.88924144889777	22.84408997893447
177	0.5196658815077018	7.25051307764425	27.04237257251551
178	0.611011578791957	9.843169286077005	35.55172440758539
179	0.4355529450079566	14.27396934651944	31.41123357087154
180	0.6349117768853867	12.80824944460097	41.93870190529311
181	0.8094468214234357	12.03936878075689	35.3427778309968
182	0.6918495615353483	8.405049146402918	31.13363349825236
183	0.6055751512083953	10.66185493867554	25.94341755289225
184	0.6004457087024008	13.66901262997156	27.29468704358039
185	0.8171355390056133	21.02431543136408	33.87174402379272
186	0.4868935089049859	7.660843349356275	15.87005963864252
187	0.6532772606123366	14.12367102545815	27.54960057539413
188	0.5082801966709503	12.80103780673298	32.38398412998826
189	1.331327137847212	8.846039410964744	17.3746245970254
190	0.4956597007010237	5.950048333838343	21.15232434310207
191	0.5246099978670591	6.554108695241551	15.25534320379102
192	0.7750135911502172	10.40665710557599	35.14178470735698
193	0.6011774578089223	11.91533349005826	23.76459267411112
194	0.93076583055143	8.438170880426693	19.1431426924249
195	0.9637385589445192	12.22362707893495	38.78600057238814
196	0.9727900761522337	6.710332815746035	33.73861878879153
197	0.4481834902152587	8.73060606408311	14.77771573391238
198	0.962971254802017	21.04948183035411	47.94147234088648
199	0.9479085152348687	6.804107361872949	30.6249714393745
200	0.79582869791432	16.93738000002295	36.93540807555038
201	1.154796599573862	41.13888928685193	54.33517418630689
202	0.6689221702682918	18.55083204384288	35.37449312763756
203	0.7494777512947625	18.46244118719155	32.00894359500015
204	0.4166483978754899	4.323518189006006	16.39993330635351
205	0.8069261921805501	10.56521632450344	42.46237823668147
206	0.7561439740656442	7.413479973016756	15.56937676962613
207	0.7496895342136423	14.87878580723997	33.78004610592091
208	1.009522201904233	6.475563968702038	42.46074296444272
209	0.9130128220238471	15.00749884857012	45.36666444284334
210	0.7387542230962633	23.51629282825943	45.64524906890876
211	0.6426330820661633	12.00075560431216	35.46823708232657
212	0.6823497048727885	22.73522527593083	44.99690422556924
213	0.4725169555442554	19.05669759885365	41.7895339414902
214	0.4345861087502621	8.0657200666989	31.54801210824956
215	0.6031028961696738	14.83788660218096	27.89743985113135
216	0.8401817934903232	9.082727990081615	24.87039577268895
217	0.6442475045740796	21.63759599077557	30.79042420959534
218	0.6254731600931537	7.794279422900338	18.38438993628965
219	1.116792087470364	12.98868971522153	32.90815089820019
220	0.85267801543432	7.754227407425728	16.79310516645561
221	0.8344375121050922	13.97761936916955	22.82332039186745
222	1.160271385580255	13.3879499714752	32.04320814981553
223	1.176020180139555	10.398369779862	19.56363384782491
224	1.141115422279345	15.07520966722334	28.06944962494315
225	0.7708345443538026	12.39416314321057	20.00721675215003
226	0.9509851408700601	6.921889990790465	21.97253886340409
227	0.8206045261636491	17.05333177486628	37.61846643447347
228	0.6526637287921926	18.7367761609046	36.10938106102523
229	0.6113315614159235	14.6021135576072	34.08362711973216
230	0.5975146683335474	23.33315124960512	34.68211072988334
231	0.772311242637489	12.06059674970752	30.55561347614725
232	0.6285941322051493	14.94720480920634	24.48221377561442
233	1.204420603440577	10.74907164851931	30.32547265059373
234	0.7650556905277398	12.13677720946091	27.43080534175501
235	0.5093134145986994	12.85612674280372	35.98411072934353
236	0.5949981200604911	13.503609071358	23.50073760927959
237	1.107176672757752	17.67124757733854	38.74008617903928
238	0.5832875545738638	7.35928796873466	36.77532167662816
239	1.253717816877828	14.5993232310956	32.55639764113325
240	0.8486075837037561	19.79610544313655	47.03211448881136
241	0.8079984794632052	22.11633848143154	58.96374388534174
242	0.816707816157824	17.86922431313484	57.99968358225303
243	0.8192925809149704	15.25082738295193	53.04876828649061
244	0.9862176888088913	14.42250983788824	40.10462025100613
245	0.7995478818698065	22.1864121189382	51.80227257941667
246	0.9334716641157377	6.306171231625298	28.64182436124857
247	0.5824074112517034	15.99833305435963	48.82966649222106
248	0.5430602093077768	3.827992093760391	22.09865156762423
249	0.4462640855688834	6.198965062080624	26.8159792201122
250	1.013310762765452	8.016881446285051	18.33531639675454
251	0.5010865673657947	11.12704694826947	39.08402555330897
252	0.848206956866193	15.32528791063753	47.42301711543766
253	0.9766245432247331	19.73031250349625	61.5915788916195
254	0.8178103465232377	9.843883005393417	28.37807024885518
255	0.2100162629769884	8.200397073123042	30.8622853159378
256	1.005242667123093	5.056609704866293	14.64864235269057
257	1.227909735082072	5.193838878411063	21.12966690887099
258	1.07869271001515	5.050117092726483	23.67363628182745
259	0.9224516597887696	10.5185307306486	30.25575856411981
260	0.6823177003760958	7.966714067252606	18.84547803467137
261	0.7517010550689636	3.041361837300701	8.212698113234671
262	0.6550772696494014	6.388235097509586	16.41732153795015
263	0.6766433800016561	5.763083080272655	11.23259176260786
264	0.9224142509910369	9.390616617537026	16.27915118279039
265	1.248166583303026	10.70855219961715	16.0797513984574
266	0.8103342982570689	6.552918082923644	10.04777866856546
267	1.056848478646082	7.634330098909626	12.43555669234859
268	0.5208576778020207	6.061410343861292	9.055971753610905
269	0.5008010289853123	4.714046119583414	9.236071720609665
270	0.3686511730938052	7.026631120361702	37.0412857411016
271	0.3138619851281061	15.34477223045595	47.19327026162937
272	0.3489567700588001	10.78424205112169	35.04881922703256
273	0.8221599906270927	15.43876131847938	43.5969179459064
274	0.9962368565031526	14.13459888340364	38.10748146630911
275	0.3807452334226018	20.70840205898949	51.58027214980927
276	0.4261282098413705	6.697032471454617	35.81367419317454
277	0.4972684643426929	18.56089419509605	46.35503083213741
278	0.3037843439952574	8.501651020218654	36.81910543141619
279	0.5657654780494956	23.34108006544511	51.81258223642556
280	0.870464235259098	13.32589635681348	45.47821820343768
281	0.3602914127620581	12.48992834887228	42.86946706512943
282	0.6604214978617613	17.4315065160657	35.96038969894493
283	0.4901802776844074	23.7211696013249	42.93875765667975
284	0.6196529657303731	13.74440289487589	45.03695407197435
285	0.4143942008034641	19.97140813915486	51.30386137920541
286	0.9049242977483332	6.498885855443564	18.93116790266004
287	0.6305156323478551	17.81815166101699	47.35979485393681
288	0.5646164578351197	23.76679453712831	47.55197192067136
289	0.5970757711545469	6.515132569672596	18.20063183764125
290	0.8196185504687472	12.65794579189552	42.74937355781237
291	0.8835646182495313	19.10956377775606	40.67031017741935
292	0.6415221411056096	12.9366709785521	28.35647023248503
293	1.288930361737364	7.594233213526304	28.11277662653745
294	0.8087072830306126	8.11141610131195	40.90625432358863
295	1.316596186728316	4.645540025022374	35.65411761806208
296	1.023191887191084	12.62871088355799	25.98059760443013
297	1.388550353554457	14.12132393831839	31.98997325258224
298	1.018377273412951	23.51935526834774	31.21935569156424
299	1.393494831385595	17.63598654890876	33.18516563493161
300	1.032422222246144	11.20469955244974	30.60225863491993
301	1.031965268675227	22.7816022226463	36.33527165517577
302	0.8162117650425691	9.92612089104724	19.68314388368218
303	0.9473853430552366	27.21666574612674	64.65909160114074
304	0.3558996778914979	9.506805593068448	29.71176555682474
305	0.4850989748926933	15.13148020146907	45.54824304999226
306	1.088366425712134	16.80847946514494	61.49370715979345
307	0.6886412086709489	5.022340641867574	43.38511656026741
308	0.7439669924456059	24.87282818238553	50.01618690550647
309	0.702492723651618	11.82547515217832	42.32571406836684
310	0.624122786444956	9.299266181572651	36.44550015273099
311	0.2402813797019842	3.508203648108376	16.76605636452463
312	0.5166920816972784	21.39605165283426	39.75656192097222
313	0.4564630470158336	7.877478148254631	18.47883466722273
314	0.4406244789255634	11.36011856199825	32.28110246077718
315	0.6680309174798198	7.291001812747817	19.35008877300583
316	0.5141449657016403	12.42536656747029	25.7518411467954
317	0.6351252994038177	14.85389134519008	34.79949749823062
318	0.5296463105259839	8.767928896544753	15.31266988841048
319	0.4492827636964305	7.225306340594751	14.1653181265807
320	1.042851790483443	5.281153919439626	10.04796143165233
321	0.4210673537050183	10.97918959685797	19.85071425799122
322	0.360220185926433	8.031413240565065	15.19538427952938
323	0.8185708484101514	8.14579891338541	14.91261887935287
324	0.6009317863558156	8.684127399509	16.14662084613293
325	0.8515632915533536	12.36794577410094	27.73526784646096
326	1.017349476203646	11.89750936512633	29.39454729871063
327	0.5424443208515791	10.47142475141901	20.55473692035367
328	0.6319387086401695	10.4378124336804	21.61187105980243
329	0.8485642155912144	18.52041096605714	48.00123349750048
330	0.8407993087228973	15.00526007085942	33.19455478831384
331	0.9337690517265688	6.803812127435434	24.40045361606086
332	0.7191214642475378	21.29893183023455	33.71429346859896
333	0.4682264890730786	8.341433315096753	24.0629977938526
334	0.6088392674926836	13.90184821570084	41.18367286047123
335	0.5582697076937114	20.94449103760265	29.70881614045169
336	0.5417303090424048	25.56448713625437	35.18660161041483
337	0.6743381080281553	12.06081418198916	31.91872472705197
338	0.7127116860536717	13.86607952442158	48.41357407992746
339	0.4758454781450646	7.43786890760457	24.00249461609617
340	0.6780832787504512	10.12540870336325	36.23514658679169
341	1.221391186709313	24.93101099560094	41.95938149590588
342	0.7406600180111241	17.68318297727651	47.95680425371238
343	0.660681282264791	27.05635173665943	51.85814709460521
344	0.7097975309562752	19.3126707373595	44.02466919633202
345	0.7954435133647385	21.14727072188074	43.00116760085952
346	0.6475187064176569	9.066953862862075	37.28183701043455
347	1.246859030678986	22.80078189846492	48.61614780966465
348	0.8583688183749546	17.00040572624582	50.02520704765016
349	0.7035618625182741	8.67261348860441	30.96832132633255
350	1.030500544609425	14.06961023448678	39.70501523238498
351	0.6331337965551441	14.036304070595	31.07958733999864
352	0.7028303309558832	17.99676351656517	52.40683911436874
353	0.6645261334194561	12.48419727646469	33.46741328893933
354	0.9934977449701264	22.50141081036002	39.70689339911213
355	1.117849394679637	20.40893660839532	42.35684013558857
356	0.8819643031173092	20.25587431506847	32.64625792137299
357	0.720352725173863	7.841883205413108	25.27569536552389
358	0.7985448705599775	12.56427773311625	41.03871145780627
359	0.7267486604121881	18.5663310479233	45.85158660451527
360	0.662049717834647	13.91956878811162	41.94953905965044
361	0.7522079347746328	10.37178538493484	28.64750283653676
362	0.8154379541767549	17.82248069484503	36.72993854917164
363	0.8682796679859792	20.22102405218905	33.27399687936086
364	0.5617702970116347	20.68675744630958	46.15767642515333
365	0.8270425687401671	25.05972365375051	47.90138235977183
366	0.908077560745138	23.92361804241256	33.96221396957528
367	0.7258865974801777	15.89685312539112	36.62068158138165
368	0.7382800245657006	11.55038593133672	28.50362501017134
369	0.905901245012781	27.11566207411058	38.36445872493555
370	0.8392980888275237	17.09880368949467	26.89652035522277
371	0.8724503556583713	16.05474076638592	36.06605313390232
372	1.244870494001773	16.94371579388699	39.89514016808894
373	0.8045375827657608	11.97409948832702	43.07920776370833
374	1.298418611983949	14.60891645338252	37.98675292686212
375	1.538494122284687	12.29146970740364	46.39192021546549
376	0.8392331422589072	6.42019750465678	21.54120913544689
377	0.6382641931554843	14.48627300182912	57.19754449384962
378	0.8674233108320176	3.642548951887981	20.53093400415776
379	0.6301698230338454	11.81773941772384	41.67152456768861
380	1.149663736051136	6.322895246571711	15.60139174658293
381	1.071303218329539	9.168783763531637	23.26119530884324
382	0.5189952661914388	12.01284739181905	63.39473089656371
383	1.668491024038401	4.717799222859846	13.29416492941874
384	0.572801921993464	14.4885038201942	52.96515259301954
385	1.281699153929096	10.00387515011046	33.06368601541626
386	0.5975747122188952	8.340802397908467	17.22359237130688
387	0.4974262035069625	6.831647761167813	27.5610262906449
388	0.5379468654875356	12.10650991109529	30.2609083188029
389	0.2772077633677694	11.47456280104652	53.46242298869956
390	0.5418058242108902	6.646643486737604	22.21276179183461
391	0.6363562043624503	11.52821765133845	55.04653738170418
392	0.4129372165351383	3.000847589928037	19.74293185452495
393	0.5583663000770125	8.420935480532451	20.39423987247408
394	0.7821662659714265	10.05047536679368	34.25713009317602
395	0.6332319532348649	7.477468888168624	32.93599969220688
396	0.5823645188099851	11.11047164124995	45.14778066085496
397	0.8726128345412208	10.13252035367811	33.14412397257829
398	1.005789656412534	6.060557349533889	17.97425899953565
399	0.5190912787715809	5.130714760551405	27.80412244389281
400	0.8258846143364373	15.67552374289815	39.23025964352433
401	1.064576979400406	18.32235025206622	42.54423698320871
402	0.7059870430700099	16.76208706993922	30.15527235525285
403	1.223445437813774	9.40347275261522	28.48357355461992
404	0.8580899989536055	19.90709808991438	37.39809013244687
405	0.7436798434862708	10.08426329295708	26.79826504536281
406	0.52937288472158	6.730620517283723	20.68866409969144
407	0.4768486831329613	10.37483050040234	26.87606568007561
408	0.909928418153593	10.33869879861499	35.31909555160285
409	0.9514313381472727	14.10564340634697	32.1682962277976
410	0.785940586246574	17.69989055041473	42.39923361509607
411	0.7365764719414372	16.58471182679046	34.38699611647337
412	0.9611153701577924	13.47849170641868	31.10283543559515
413	0.8334936023353846	12.0453218007403	32.03398492077928
414	0.7024054694058697	13.11304646722843	44.37004315761157
415	1.016642554479825	16.93097668657478	52.28579668069563
416	0.9460047573063073	10.01887881144318	53.79135913444454
417	0.6325664503020734	10.35454690788715	31.61086777855695
418	0.8035879036141148	13.82777374167416	34.01824540848022
419	0.62340526343462	7.930943413018518	27.25706821645677
420	0.6803704652408771	12.35230010748561	23.16588354410239
421	0.7842149544512821	17.68093357375286	36.53555254590599
422	0.8582316318250927	5.960683660657164	42.71722893435097
423	0.9710187024293397	17.4266175101145	38.62489075662495
424	0.8421239692046568	13.98061900602288	59.56511126958743
425	0.8350814478907798	14.43515697916424	48.04269891159402
426	0.8248853564893174	7.1430124486978	21.35145359120784
427	0.6280517769647576	9.656040921350781	25.36236889856827
428	0.8033023035029924	22.91524507747695	34.2383296657843
429	0.7982796612925437	9.485705815293853	43.31188049675005
430	0.8642365698925434	5.996723626068061	21.19605933865634
431	0.9052376859492817	7.974538511461371	15.53658464669446
432	0.6645656457131505	8.142316357820457	21.359448015355
433	0.7810820916137134	14.81332318878778	42.69489049595088
434	0.9979150932604827	15.57437632171733	34.00110051930668
435	0.9737512070593862	12.26164817781703	31.60508700721857
436	1.189356426298645	8.810761805918219	17.66453847223805
437	0.8155119217373212	8.01843899780329	33.60790353564072
438	0.6802160936567385	11.05760499367836	33.36714037482174
439	0.9022977047926996	15.41888865430844	23.36115476333262
440	0.6831196503087356	27.2364641612751	30.07299962299811
441	0.7592546169287926	11.71205207805151	17.70285084690988
442	0.9079152436881047	11.47440003387349	25.37519142020984
443	1.229547969585817	6.675181051344251	15.07293318030558
444	0.6214983806345318	17.09581851118531	36.12457872907099
445	1.006349872096109	10.78617279920181	25.31979885377226
446	0.4190431040730435	5.381540386011658	16.08633812985211
447	1.094837816632124	10.8816189927988	19.62453438443143
448	0.8765774309594903	21.69372216213372	38.8321299148678
449	0.5988281236021571	9.750385065704213	17.87132485590497
450	0.9855841021483025	10.14832775977822	19.50819947820272
451	0.832693371356978	23.45753455184482	37.40348927319212
452	1.019118669333322	15.65401969941657	30.33264283826257
453	0.5754326653623114	5.725312825371786	17.87795618635681
454	0.7435041482758764	26.77586429685704	40.92405346073416
455	1.092026742405385	13.12694513345013	19.91253684584116
456	0.6595436154559402	25.29964959569196	36.51135051463782
457	0.8425347473585787	9.545126608755657	23.61097776401162
458	0.9515444644431597	15.59249788734732	39.11618011410516
459	0.534127414966837	4.641184627030828	12.42734797578272
460	0.9381513354352575	19.77012825616783	30.85780757280694
461	0.8891272775318045	15.3364699584948	39.67661143662247
462	0.7298291650936286	7.530339616655176	20.90941477978385
463	0.8366267116569842	30.83571368894106	54.81648618308225
464	0.7814033559812484	25.6416027613361	46.98796135466083
465	0.8285042822797509	13.04334210280899	33.11099768108236
466	0.6686538794742144	7.502294584426905	27.65078940995216
467	0.9421586754030437	14.33574034113528	49.32447139128404
468	0.7813754604751536	9.399809213964584	38.75165777664236
469	0.927081134577555	5.590773142385883	31.73751686461649
470	0.6412887861982471	7.511934779675989	26.92828550876854
471	0.3736775259801923	8.527728466139756	15.62773854015449
472	1.054912031140882	8.507226602164474	31.15541815747981
473	0.8464325332669984	19.1393185952869	42.96948669291237
474	0.684546129696569	5.852260289729828	23.09841468099969
475	0.7368030553270931	9.673892823114628	19.94208525822869
476	0.5510475501767038	4.608649688967605	11.04332086624944
477	0.5856229747512403	12.81560623491489	19.70815466224552
478	0.3842044050835298	7.073060032065652	15.0649712108688
479	0.903724694244183	13.00356773479007	25.53398565727089
480	0.360020170509667	4.315968804185521	12.95625290216172
481	0.6511679113974654	5.072757628974815	11.97981353670841
482	0.5811328483915454	16.20355972999153	27.56909879888434
483	0.9230789632381156	8.221522423725888	16.47644551358705
484	0.9248898507132468	12.56333451011854	24.51518402345868
485	1.093739183639791	7.446579589154205	17.25952650503204
486	0.5266722553783916	9.461043262678373	15.10285631818039
487	0.9169411475917131	11.17467012775282	21.4683320639203
488	0.462381194364759	9.341824571783906	14.86131234660705
489	0.7540328886385643	9.510094351665378	17.43903797711163
490	1.284023821154039	10.55561510787632	22.26002102126003
491	0.4597531128675737	8.317012373346197	14.58238149898474
492	1.284353617030818	9.205507368803815	23.73752238396836
493	1.037218215085578	11.21841589060553	18.00014295034884
494	0.9378131865428846	7.09493697478832	25.48159620444127
495	1.137166459400337	8.349803300513107	18.90027749272746
496	0.4158409879535964	6.803396076801787	37.45245986141486
497	1.226595446195054	4.503679333785522	13.62671831113175
498	0.8086604730629547	7.61679948407686	24.77077500371317
499	0.7633403018359521	16.25174120116839	30.29884525840153
500	1.238997682472384	7.341173895293475	17.22560354229944
501	1.037033385780688	18.12989034246349	40.3757625487825
502	0.6524824712867842	13.50625423188746	26.32881663591103
503	0.9907083460270775	8.40678561499849	19.34007085109531
504	0.4592703516113127	12.96151486976053	34.63339807622323
505	0.5474671476735369	13.05630426795432	37.10548007349681
506	0.7600762817894521	7.164980720312108	15.02611777514823
507	0.4500048586954544	5.019457901873183	15.91186405005005
508	0.758223311430524	8.851828527886422	20.09398476680737
509	0.5687315305421913	19.41425916884518	34.49408334959503
510	0.5446958381705688	11.50158638785906	26.9033306063643
511	0.5659057306713545	13.71577287909025	37.84891247487059
512	0.7981654815828674	14.68812718095007	21.02460322754691
513	1.021736900995953	8.024789250964822	15.48394586854868
514	0.8824520060069239	6.636768560680963	13.86749136358219
515	1.035167419932103	17.5860433762755	18.79338134301393
516	0.5030989906269521	8.602409177216995	15.44798568538039
517	0.7228635751393159	4.376509088210493	18.5439269298384
518	0.577550796765792	16.60333352484907	34.9997890664792
519	1.425268144554831	9.010112685981639	17.80112083969146
520	0.5556668908099944	14.46615619317604	26.82608509346785
521	0.5567243810332873	17.0218819396212	26.83891167072689
